Bancroft Elementary,K,5,2,4,4,1,0,49
Bancroft Elementary,Gr.1,1,3,6,4,0,0,48
Bancroft Elementary,Gr.2,2,6,4,4,1,0,63
Bancroft Elementary,Gr.3,3,8,6,4,0,0,69
Bancroft Elementary,Gr.4,0,12,3,2,1,0,77
Bancroft Elementary,Gr.5,1,6,2,3,1,0,57
High Plain Elementary,K,2,12,7,3,0,0,32
High Plain Elementary,Gr.1,3,17,5,5,0,0,46
High Plain Elementary,Gr.2,1,25,8,0,0,0,48
High Plain Elementary,Gr.3,4,20,7,4,0,0,60
High Plain Elementary,Gr.4,4,27,10,3,0,0,60
High Plain Elementary,Gr.5,1,27,12,4,1,0,65
Shawsheen School,K,3,8,1,6,0,0,52
Shawsheen School,PK,3,13,4,5,0,0,35
Shawsheen School,Gr.1,1,5,4,1,0,0,39
Shawsheen School,Gr.2,1,5,5,5,0,0,37
Henry C Sanborn Elementary,K,0,12,3,0,0,0,31
Henry C Sanborn Elementary,Gr.1,0,11,0,2,1,0,34
Henry C Sanborn Elementary,Gr.2,0,22,2,1,0,0,36
Henry C Sanborn Elementary,Gr.3,1,20,6,2,2,0,42
Henry C Sanborn Elementary,Gr.4,0,21,2,3,0,0,46
Henry C Sanborn Elementary,Gr.5,1,13,4,1,0,0,47
South Elementary,K,1,9,3,0,0,0,56
South Elementary,Gr.1,1,9,4,0,0,0,59
South Elementary,Gr.2,1,17,3,0,0,1,57
South Elementary,Gr.3,1,17,5,0,0,0,73
South Elementary,Gr.4,0,20,3,2,1,0,70
South Elementary,Gr.5,0,22,3,3,0,0,78
West Elementary,K,2,9,2,2,0,0,54
West Elementary,PK,***,***,***,***,***,***,***
West Elementary,Gr.1,3,11,3,2,0,0,59
West Elementary,Gr.2,1,13,5,4,1,0,65
West Elementary,Gr.3,4,9,7,5,0,0,100
West Elementary,Gr.4,1,13,7,6,0,0,125
West Elementary,Gr.5,3,21,8,2,0,0,103
Doherty Middle,Gr.6,1,24,9,6,0,0,150
Doherty Middle,Gr.7,3,13,11,6,0,0,159
Doherty Middle,Gr.8,4,16,5,6,0,0,161
Andover West Middle,Gr.6,2,30,8,3,1,0,138
Andover West Middle,Gr.7,2,28,4,4,1,0,153
Andover West Middle,Gr.8,4,22,5,7,0,0,155
Wood Hill Middle School,Gr.6,7,38,5,4,0,0,104
Wood Hill Middle School,Gr.7,4,23,5,1,0,0,91
Wood Hill Middle School,Gr.8,2,28,7,2,0,0,98
Andover High,Gr.9,7,61,23,8,0,0,321
Andover High,Gr.10,11,61,25,11,0,0,369
Andover High,Gr.11,5,63,18,13,2,0,331
Andover High,Gr.12,5,53,20,10,1,0,326
Andover High,SP,1,0,0,0,0,0,15
John A Bishop,K,3,9,1,9,0,0,46
John A Bishop,Gr.1,3,6,2,1,0,0,60
John A Bishop,Gr.2,5,10,4,3,0,0,46
John A Bishop,Gr.3,1,11,2,2,0,0,60
John A Bishop,Gr.4,4,5,3,0,0,0,60
John A Bishop,Gr.5,3,6,1,0,0,0,49
Brackett,K,2,8,9,9,1,1,67
Brackett,Gr.1,2,4,7,5,0,0,65
Brackett,Gr.2,1,7,1,5,0,0,54
Brackett,Gr.3,2,11,5,7,0,0,67
Brackett,Gr.4,2,7,6,8,0,0,65
Brackett,Gr.5,0,7,5,7,0,0,50
Cyrus E Dallin,K,1,8,2,4,0,0,59
Cyrus E Dallin,Gr.1,2,6,7,4,0,0,59
Cyrus E Dallin,Gr.2,4,9,3,1,0,1,48
Cyrus E Dallin,Gr.3,1,10,2,2,0,1,60
Cyrus E Dallin,Gr.4,3,5,8,4,0,0,69
Cyrus E Dallin,Gr.5,2,8,1,3,0,0,59
Hardy,K,1,16,5,4,1,0,55
Hardy,Gr.1,6,11,3,2,0,0,47
Hardy,Gr.2,3,12,5,4,0,0,44
Hardy,Gr.3,3,10,7,4,0,1,43
Hardy,Gr.4,0,9,1,3,0,0,33
Hardy,Gr.5,2,12,3,1,0,0,41
Menotomy Preschool,PK,5,13,2,2,0,0,35
Peirce,K,0,6,7,5,0,0,29
Peirce,Gr.1,0,2,5,0,0,0,37
Peirce,Gr.2,1,4,4,2,0,0,33
Peirce,Gr.3,2,3,5,4,0,0,33
Peirce,Gr.4,5,5,1,3,0,0,29
Peirce,Gr.5,5,2,4,1,0,0,30
Thompson,K,3,13,4,6,0,1,54
Thompson,Gr.1,2,9,8,5,0,0,44
Thompson,Gr.2,3,12,6,4,1,1,55
Thompson,Gr.3,2,6,7,3,0,0,32
Thompson,Gr.4,5,8,2,7,0,0,33
Thompson,Gr.5,3,10,1,1,0,0,41
M Norcross Stratton,K,3,12,6,3,0,0,43
M Norcross Stratton,Gr.1,1,11,1,6,0,0,49
M Norcross Stratton,Gr.2,0,11,6,5,0,0,47
M Norcross Stratton,Gr.3,2,12,3,2,0,0,49
M Norcross Stratton,Gr.4,3,12,4,4,0,0,43
M Norcross Stratton,Gr.5,1,8,4,8,0,0,49
Ottoson Middle,Gr.6,16,31,28,14,0,0,308
Ottoson Middle,Gr.7,11,33,17,10,0,1,269
Ottoson Middle,Gr.8,18,41,21,23,0,0,266
Arlington High,Gr.9,16,20,15,6,0,0,249
Arlington High,Gr.10,10,32,8,11,0,0,228
Arlington High,Gr.11,12,35,16,3,1,0,243
Arlington High,Gr.12,10,33,16,8,0,1,244
William Pittaway Elementary,PK,0,15,13,2,0,0,93
Henry E Warren Elementary,K,5,23,3,5,4,0,153
Henry E Warren Elementary,Gr.1,3,23,19,8,4,0,149
Henry E Warren Elementary,Gr.2,4,28,16,5,0,0,146
David Mindess,Gr.3,5,28,18,7,1,0,134
David Mindess,Gr.4,6,25,16,6,0,0,130
David Mindess,Gr.5,6,28,19,7,0,0,152
Ashland Middle,Gr.6,4,16,24,8,0,0,146
Ashland Middle,Gr.7,6,18,28,4,2,0,136
Ashland Middle,Gr.8,4,11,18,2,0,0,140
Ashland High,Gr.9,3,17,9,6,1,0,138
Ashland High,Gr.10,5,7,13,3,0,0,160
Ashland High,Gr.11,1,10,13,4,0,0,161
Ashland High,Gr.12,9,4,8,5,0,0,142
A. Irvin Studley Elementary School,K,0,2,33,0,0,0,56
A. Irvin Studley Elementary School,Gr.1,0,4,17,7,0,0,50
A. Irvin Studley Elementary School,Gr.2,3,1,28,1,0,0,62
A. Irvin Studley Elementary School,Gr.3,0,3,30,5,0,0,58
A. Irvin Studley Elementary School,Gr.4,0,1,21,4,1,0,52
Early Learning Center,PK,3,12,23,19,0,0,137
Thomas Willett Elementary School,K,4,9,5,11,0,0,61
Thomas Willett Elementary School,Gr.1,6,4,8,11,0,0,67
Thomas Willett Elementary School,Gr.2,4,5,6,5,0,0,52
Thomas Willett Elementary School,Gr.3,2,3,11,8,0,0,52
Thomas Willett Elementary School,Gr.4,3,3,8,5,0,0,44
Hyman Fine Elementary School,K,4,0,4,10,0,0,66
Hyman Fine Elementary School,Gr.1,4,10,11,3,0,0,62
Hyman Fine Elementary School,Gr.2,6,12,15,6,0,0,60
Hyman Fine Elementary School,Gr.3,7,9,15,6,0,0,61
Hyman Fine Elementary School,Gr.4,6,4,10,4,0,0,63
Hill-Roberts Elementary School,K,4,2,10,9,0,0,67
Hill-Roberts Elementary School,Gr.1,5,4,10,4,1,0,69
Hill-Roberts Elementary School,Gr.2,5,2,14,9,0,0,86
Hill-Roberts Elementary School,Gr.3,3,7,15,8,0,0,67
Hill-Roberts Elementary School,Gr.4,4,4,5,8,0,0,61
Peter Thacher Elementary School,K,2,4,13,2,0,0,55
Peter Thacher Elementary School,Gr.1,6,6,8,9,0,0,60
Peter Thacher Elementary School,Gr.2,3,3,13,4,0,0,63
Peter Thacher Elementary School,Gr.3,4,0,13,4,1,0,63
Peter Thacher Elementary School,Gr.4,6,3,17,8,0,0,51
Robert J. Coelho Middle School,Gr.5,7,6,18,7,0,0,153
Robert J. Coelho Middle School,Gr.6,5,5,13,4,0,0,141
Robert J. Coelho Middle School,Gr.7,9,8,11,4,0,0,134
Robert J. Coelho Middle School,Gr.8,5,7,10,7,0,0,121
Cyril K. Brennan Middle School,Gr.5,7,4,17,8,0,1,94
Cyril K. Brennan Middle School,Gr.6,8,7,17,10,0,2,96
Cyril K. Brennan Middle School,Gr.7,2,6,25,6,2,1,109
Cyril K. Brennan Middle School,Gr.8,8,2,27,6,0,1,102
Wamsutta Middle School,Gr.5,3,10,28,5,0,1,90
Wamsutta Middle School,Gr.6,10,10,34,7,0,0,82
Wamsutta Middle School,Gr.7,6,3,24,8,0,0,90
Wamsutta Middle School,Gr.8,8,3,21,4,1,0,102
Attleboro High,Gr.9,30,22,48,18,3,2,310
Attleboro High,Gr.10,20,15,39,10,2,0,338
Attleboro High,Gr.11,26,23,56,19,3,1,324
Attleboro High,Gr.12,12,14,42,15,0,0,302
Attleboro Community Academy,Gr.10,***,***,***,***,***,***,***
Attleboro Community Academy,Gr.11,0,2,4,1,0,1,6
Attleboro Community Academy,Gr.12,1,1,10,2,0,0,17
Julia Bancroft,Gr.3,3,6,8,4,0,0,77
Julia Bancroft,Gr.4,0,7,7,3,0,0,91
Julia Bancroft,Gr.5,1,1,2,5,0,0,86
Bryn Mawr,K,2,3,7,2,0,0,65
Bryn Mawr,Gr.1,2,0,1,4,0,0,85
Bryn Mawr,Gr.2,1,2,7,5,0,0,66
Pakachoag,Gr.3,0,1,5,2,0,0,70
Pakachoag,Gr.4,2,2,4,1,0,0,76
Pakachoag,Gr.5,1,4,6,5,0,0,80
Mary D Stone,K,0,3,5,1,1,0,71
Mary D Stone,Gr.1,2,4,4,2,0,0,68
Mary D Stone,Gr.2,0,5,9,3,0,0,79
Auburn Middle,Gr.6,1,9,4,3,1,0,173
Auburn Middle,Gr.7,4,6,10,11,1,0,164
Auburn Middle,Gr.8,4,12,11,4,0,0,174
Auburn Senior High,PK,1,4,2,3,0,0,40
Auburn Senior High,Gr.9,5,5,12,3,0,0,146
Auburn Senior High,Gr.10,1,5,7,3,2,0,139
Auburn Senior High,Gr.11,3,4,11,4,0,0,140
Auburn Senior High,Gr.12,1,1,8,5,1,0,146
Auburn Senior High,SP,0,0,0,0,0,0,6
Ralph D Butler,K,6,0,3,0,0,0,34
Ralph D Butler,PK,1,1,3,1,0,0,13
Ralph D Butler,Gr.1,10,4,1,5,2,0,31
Ralph D Butler,Gr.2,11,3,2,5,0,0,39
Ralph D Butler,Gr.3,17,2,1,2,2,0,34
Ralph D Butler,Gr.4,17,1,5,2,0,0,33
Ralph D Butler,Gr.5,11,3,3,5,0,0,41
Ralph D Butler,Gr.6,18,3,2,2,1,0,33
Avon Middle High School,Gr.7,16,5,7,5,0,0,29
Avon Middle High School,Gr.8,16,2,4,1,0,0,37
Avon Middle High School,Gr.9,27,3,7,2,0,0,22
Avon Middle High School,Gr.10,26,3,0,1,1,0,19
Avon Middle High School,Gr.11,20,2,4,1,0,0,23
Avon Middle High School,Gr.12,13,3,2,0,0,0,24
Avon Middle High School,SP,***,***,***,***,***,***,***
West Barnstable Elementary,K,4,0,3,3,0,0,49
West Barnstable Elementary,Gr.1,2,1,5,2,0,0,58
West Barnstable Elementary,Gr.2,1,2,6,3,0,0,54
West Barnstable Elementary,Gr.3,1,1,3,2,0,0,67
Centerville Elementary,K,7,0,8,1,0,0,69
Centerville Elementary,PK,16,2,10,5,1,0,59
Centerville Elementary,Gr.1,2,2,9,0,1,0,74
Centerville Elementary,Gr.2,2,0,9,5,0,0,72
Centerville Elementary,Gr.3,7,2,6,3,0,0,55
Hyannis West Elementary,K,11,3,19,15,1,0,32
Hyannis West Elementary,Gr.1,13,6,20,9,0,1,43
Hyannis West Elementary,Gr.2,17,1,14,6,1,1,54
Hyannis West Elementary,Gr.3,16,2,26,9,0,0,35
West Villages Elementary School,K,2,1,3,3,2,0,83
West Villages Elementary School,Gr.1,18,3,7,6,0,1,69
West Villages Elementary School,Gr.2,6,2,5,4,0,0,118
West Villages Elementary School,Gr.3,3,3,4,4,0,0,103
Barnstable United Elementary School,Gr.4,22,4,35,24,1,1,302
Barnstable United Elementary School,Gr.5,29,7,29,17,2,0,299
Barnstable Intermediate School,Gr.6,28,5,35,15,3,2,275
Barnstable Intermediate School,Gr.7,29,13,38,11,4,1,292
Barnstable High,Gr.8,22,21,13,20,4,2,316
Barnstable High,Gr.9,31,12,41,18,5,2,287
Barnstable High,Gr.10,29,11,42,12,6,0,269
Barnstable High,Gr.11,28,13,28,13,4,0,313
Barnstable High,Gr.12,18,9,20,10,2,2,273
Barnstable High,SP,0,0,0,2,0,1,12
Lt Elezer Davis,K,12,25,8,6,0,1,134
Lt Elezer Davis,Gr.1,14,32,6,7,0,0,143
Lt Elezer Davis,Gr.2,11,21,8,1,0,0,138
Lt Job Lane School,Gr.3,12,20,10,9,0,0,113
Lt Job Lane School,Gr.4,11,26,12,4,0,0,121
Lt Job Lane School,Gr.5,10,35,7,7,0,0,143
John Glenn Middle,Gr.6,4,12,13,7,0,0,109
John Glenn Middle,Gr.7,14,21,9,6,0,0,127
John Glenn Middle,Gr.8,12,15,8,15,0,1,129
Bedford High,PK,2,3,5,2,0,0,20
Bedford High,Gr.9,20,30,11,10,0,0,159
Bedford High,Gr.10,15,22,8,14,0,1,160
Bedford High,Gr.11,14,15,12,6,1,0,156
Bedford High,Gr.12,23,28,12,6,2,0,156
Cold Spring,K,2,1,10,6,0,0,117
Cold Spring,PK,1,2,0,0,0,0,26
Chestnut Hill Community School,Gr.4,1,6,6,8,0,1,174
Chestnut Hill Community School,Gr.5,0,2,4,3,0,1,166
Chestnut Hill Community School,Gr.6,3,4,4,4,0,0,183
Swift River Elementary,Gr.1,0,2,5,3,0,0,161
Swift River Elementary,Gr.2,5,4,3,1,0,1,158
Swift River Elementary,Gr.3,1,1,11,1,0,0,163
Jabish Middle School,Gr.7,0,2,10,2,0,0,181
Jabish Middle School,Gr.8,3,1,10,4,0,0,188
Belchertown High,Gr.9,3,2,5,3,1,1,169
Belchertown High,Gr.10,2,6,8,4,0,0,155
Belchertown High,Gr.11,1,5,6,4,0,0,161
Belchertown High,Gr.12,3,2,1,4,0,0,162
Bellingham Early Childhood Center,PK,0,0,0,0,0,0,93
Clara Macy Elementary,K,0,1,1,2,0,0,37
Clara Macy Elementary,Gr.1,0,2,2,3,0,0,55
Clara Macy Elementary,Gr.2,0,3,0,0,0,0,38
Clara Macy Elementary,Gr.3,1,1,5,1,0,0,39
Clara Macy Elementary,Gr.4,0,4,1,1,0,0,36
South Elementary,K,1,2,1,1,0,0,78
South Elementary,Gr.1,3,1,0,0,0,0,70
South Elementary,Gr.2,0,5,2,0,0,0,82
South Elementary,Gr.3,1,7,2,1,0,0,79
South Elementary,Gr.4,1,2,4,0,0,0,93
Stall Brook,K,3,2,1,1,0,0,52
Stall Brook,Gr.1,1,3,3,2,0,0,46
Stall Brook,Gr.2,1,5,4,1,0,0,39
Stall Brook,Gr.3,0,1,3,1,0,0,47
Stall Brook,Gr.4,3,1,2,0,0,0,33
Bellingham Memorial Middle School,Gr.5,4,5,2,4,0,0,169
Bellingham Memorial Middle School,Gr.6,4,10,4,3,0,0,170
Bellingham Memorial Middle School,Gr.7,3,7,10,3,1,0,168
Bellingham Memorial Middle School,Gr.8,3,6,2,1,1,0,154
Bellingham High School,Gr.9,4,2,5,1,1,0,108
Bellingham High School,Gr.10,2,4,6,1,0,0,130
Bellingham High School,Gr.11,3,2,5,5,1,0,144
Bellingham High School,Gr.12,4,7,3,2,0,0,159
Primavera Junior/Senior High School,Gr.8,0,0,1,0,0,0,5
Primavera Junior/Senior High School,Gr.9,0,0,0,0,0,0,8
Primavera Junior/Senior High School,Gr.10,0,0,0,0,0,0,7
Primavera Junior/Senior High School,Gr.11,***,***,***,***,***,***,***
Primavera Junior/Senior High School,Gr.12,0,0,1,0,0,0,5
Winn Brook,K,1,24,4,3,0,0,63
Winn Brook,Gr.1,1,28,3,9,1,0,53
Winn Brook,Gr.2,3,29,2,6,0,0,55
Winn Brook,Gr.3,0,20,3,4,1,0,65
Winn Brook,Gr.4,2,14,3,4,0,0,64
Mary Lee Burbank,K,0,11,2,4,0,0,54
Mary Lee Burbank,Gr.1,0,19,0,8,0,0,41
Mary Lee Burbank,Gr.2,1,12,6,2,0,1,48
Mary Lee Burbank,Gr.3,2,9,8,7,0,0,45
Mary Lee Burbank,Gr.4,1,15,2,6,0,0,47
Daniel Butler,K,3,15,3,6,1,0,44
Daniel Butler,Gr.1,2,13,7,2,1,0,42
Daniel Butler,Gr.2,3,16,3,5,0,0,39
Daniel Butler,Gr.3,1,18,4,5,0,0,34
Daniel Butler,Gr.4,8,17,2,4,0,0,43
Roger E Wellington,K,3,13,0,10,0,0,89
Roger E Wellington,PK,0,9,2,4,1,0,47
Roger E Wellington,Gr.1,2,23,3,11,0,0,72
Roger E Wellington,Gr.2,3,14,3,8,0,0,73
Roger E Wellington,Gr.3,4,9,8,6,0,0,94
Roger E Wellington,Gr.4,3,9,0,5,0,1,76
Winthrop L Chenery Middle,Gr.5,9,54,14,22,0,0,240
Winthrop L Chenery Middle,Gr.6,12,57,12,21,0,0,229
Winthrop L Chenery Middle,Gr.7,15,42,17,13,0,0,236
Winthrop L Chenery Middle,Gr.8,16,51,12,9,0,0,204
Belmont High,Gr.9,16,53,9,17,0,2,244
Belmont High,Gr.10,14,42,8,27,0,0,213
Belmont High,Gr.11,14,61,12,15,0,0,210
Belmont High,Gr.12,14,47,9,18,0,0,191
Berkley Community School,K,0,0,1,2,0,0,75
Berkley Community School,PK,0,0,2,1,0,0,64
Berkley Community School,Gr.1,0,0,0,1,0,0,94
Berkley Community School,Gr.2,0,0,1,1,0,0,76
Berkley Community School,Gr.3,1,0,2,0,0,0,76
Berkley Community School,Gr.4,1,0,0,2,0,0,86
Berkley Middle School,Gr.5,1,1,2,1,0,0,93
Berkley Middle School,Gr.6,0,0,2,2,0,0,83
Berkley Middle School,Gr.7,2,0,3,1,0,0,87
Berkley Middle School,Gr.8,0,0,4,2,0,0,85
Berlin Memorial,K,0,0,2,0,0,0,18
Berlin Memorial,PK,1,0,2,2,0,0,17
Berlin Memorial,Gr.1,0,1,2,0,0,0,23
Berlin Memorial,Gr.2,0,0,1,1,0,0,25
Berlin Memorial,Gr.3,0,2,0,3,0,0,31
Berlin Memorial,Gr.4,0,0,1,0,0,0,25
Berlin Memorial,Gr.5,0,0,0,1,0,0,28
Centerville Elementary,K,0,1,3,3,0,0,38
Centerville Elementary,Gr.1,3,2,9,1,0,0,49
Centerville Elementary,Gr.2,5,1,7,2,0,0,47
Centerville Elementary,Gr.3,3,0,9,2,0,0,34
Centerville Elementary,Gr.4,1,0,7,2,0,0,58
Centerville Elementary,Gr.5,3,1,6,1,0,0,43
Cove Elementary,K,5,1,8,2,0,0,90
Cove Elementary,PK,4,1,11,6,0,0,72
Cove Elementary,Gr.1,2,0,14,7,0,0,59
Cove Elementary,Gr.2,2,2,5,2,0,0,65
Cove Elementary,Gr.3,1,2,3,3,0,0,57
Cove Elementary,Gr.4,3,2,9,2,0,0,44
Cove Elementary,Gr.5,2,2,2,2,0,0,76
Hannah Elementary,K,2,0,5,2,0,0,56
Hannah Elementary,Gr.1,1,2,0,2,0,0,51
Hannah Elementary,Gr.2,1,1,12,4,0,0,63
Hannah Elementary,Gr.3,2,2,7,2,0,0,41
Hannah Elementary,Gr.4,1,2,5,2,0,0,55
Hannah Elementary,Gr.5,0,0,5,1,0,0,60
North Beverly Elementary,K,2,0,10,1,1,0,45
North Beverly Elementary,Gr.1,1,2,7,4,0,0,73
North Beverly Elementary,Gr.2,1,3,4,1,0,0,54
North Beverly Elementary,Gr.3,1,2,4,2,0,0,64
North Beverly Elementary,Gr.4,0,0,5,2,0,0,65
North Beverly Elementary,Gr.5,2,1,8,4,0,0,59
Ayers/Ryal Side School,K,4,5,14,3,0,0,74
Ayers/Ryal Side School,Gr.1,1,3,10,3,0,0,70
Ayers/Ryal Side School,Gr.2,2,5,12,0,0,1,64
Ayers/Ryal Side School,Gr.3,2,2,8,1,0,0,55
Ayers/Ryal Side School,Gr.4,2,3,6,3,0,0,74
Ayers/Ryal Side School,Gr.5,7,4,4,3,0,0,58
Briscoe Middle,Gr.6,9,7,30,8,0,0,268
Briscoe Middle,Gr.7,4,6,46,10,0,0,248
Briscoe Middle,Gr.8,11,5,25,5,0,2,235
Beverly High,Gr.9,8,5,30,11,0,0,297
Beverly High,Gr.10,12,4,28,4,0,0,287
Beverly High,Gr.11,7,7,18,6,0,0,296
Beverly High,Gr.12,9,7,26,2,0,0,281
Beverly High,SP,0,0,1,0,0,0,8
Thomas Ditson,K,2,8,4,9,0,0,69
Thomas Ditson,Gr.1,1,12,6,2,0,0,70
Thomas Ditson,Gr.2,1,12,5,4,0,0,79
Thomas Ditson,Gr.3,3,8,4,4,0,0,67
Thomas Ditson,Gr.4,2,5,7,2,0,1,83
Thomas Ditson,Gr.5,1,16,1,8,0,0,80
Frederick J Dutile,K,1,4,2,1,0,0,45
Frederick J Dutile,Gr.1,2,2,4,2,0,0,35
Frederick J Dutile,Gr.2,3,2,0,2,0,0,43
Frederick J Dutile,Gr.3,0,1,4,1,0,0,52
Frederick J Dutile,Gr.4,0,3,2,1,0,1,38
Frederick J Dutile,Gr.5,0,2,1,1,0,0,37
John F Kennedy,K,0,1,3,2,0,0,43
John F Kennedy,Gr.1,0,2,0,0,0,0,53
John F Kennedy,Gr.2,1,2,0,1,0,0,52
John F Kennedy,Gr.3,1,2,2,2,0,0,56
John F Kennedy,Gr.4,0,2,0,0,0,0,53
John F Kennedy,Gr.5,0,1,0,2,0,0,63
Parker,K,1,7,1,1,0,0,63
Parker,Gr.1,1,11,4,1,0,0,70
Parker,Gr.2,6,6,6,3,0,0,64
Parker,Gr.3,2,10,2,1,0,0,53
Parker,Gr.4,2,3,4,3,0,0,63
Parker,Gr.5,4,5,4,1,0,0,54
Hajjar Elementary,K,1,5,5,6,0,0,55
Hajjar Elementary,Gr.1,4,9,5,0,0,0,82
Hajjar Elementary,Gr.2,4,7,5,1,1,0,60
Hajjar Elementary,Gr.3,2,7,7,1,0,0,72
