Natick - Natick High,246,83,26,6,  37.5
Natick - Natick High,176,150,24,4,N/A
Nauset - Nauset Regional High,179,43,2,0,  70.5
Nauset - Nauset Regional High,158,53,11,2,  54.0
Nauset - Nauset Regional High,74,118,21,2,N/A
Needham - Needham High,308,127,4,2,  53.5
Needham - Needham High,334,79,20,3,  49.0
Needham - Needham High,260,143,25,2,N/A
New Bedford - New Bedford High,66,195,82,67,  41.0
New Bedford - New Bedford High,82,108,107,119,  38.0
New Bedford - New Bedford High,25,92,123,96,N/A
Newburyport - Newburyport High,136,36,6,1,  62.0
Newburyport - Newburyport High,123,29,15,10,  51.0
Newburyport - Newburyport High,102,50,18,3,N/A
Newton - Newton North High,374,130,9,7,  49.0
Newton - Newton North High,420,68,22,10,  50.0
Newton - Newton North High,283,167,36,9,N/A
Newton - Newton South High,299,126,7,5,  44.0
Newton - Newton South High,345,71,17,3,  54.0
Newton - Newton South High,170,199,31,3,N/A
Norfolk County Agricultural - Norfolk County Agricultural,48,95,3,0,  28.0
Norfolk County Agricultural - Norfolk County Agricultural,63,60,18,2,  35.0
Norfolk County Agricultural - Norfolk County Agricultural,46,82,13,0,N/A
North Andover - North Andover High,222,150,9,5,  49.0
North Andover - North Andover High,264,88,24,11,  52.5
North Andover - North Andover High,157,182,25,6,N/A
North Attleborough - North Attleboro High,135,122,10,7,  51.0
North Attleborough - North Attleboro High,177,66,19,14,  56.0
North Attleborough - North Attleboro High,135,96,19,9,N/A
North Middlesex - North Middlesex Regional,106,64,4,1,  55.5
North Middlesex - North Middlesex Regional,101,53,13,8,  39.0
North Middlesex - North Middlesex Regional,50,90,27,2,N/A
North Reading - North Reading High,107,75,3,0,  47.0
North Reading - North Reading High,119,54,9,1,  39.0
North Reading - North Reading High,89,79,12,0,N/A
Northampton - Northampton High,118,81,4,2,  43.0
Northampton - Northampton High,128,51,16,11,  54.5
Northampton - Northampton High,87,87,19,3,N/A
Northampton-Smith Vocational Agricultural - Smith Vocational and Agricultural High,17,104,13,1,  44.0
Northampton-Smith Vocational Agricultural - Smith Vocational and Agricultural High,35,60,33,6,  58.5
Northampton-Smith Vocational Agricultural - Smith Vocational and Agricultural High,12,68,31,5,N/A
Northboro-Southboro - Algonquin Regional High,282,77,7,3,  69.0
Northboro-Southboro - Algonquin Regional High,267,77,15,9,  68.0
Northboro-Southboro - Algonquin Regional High,217,112,17,4,N/A
Northbridge - Northbridge High,56,71,9,2,  51.5
Northbridge - Northbridge High,66,43,26,5,  49.0
Northbridge - Northbridge High,30,61,39,3,N/A
Northeast Metropolitan Regional Vocational Technical - Northeast Metro Regional Vocational,87,203,17,1,  49.5
Northeast Metropolitan Regional Vocational Technical - Northeast Metro Regional Vocational,90,119,89,13,  45.0
Northeast Metropolitan Regional Vocational Technical - Northeast Metro Regional Vocational,45,155,98,0,N/A
Northern Berkshire Regional Vocational Technical - Charles McCann Vocational Technical,33,81,2,0,  50.0
Northern Berkshire Regional Vocational Technical - Charles McCann Vocational Technical,37,53,22,3,  51.0
Northern Berkshire Regional Vocational Technical - Charles McCann Vocational Technical,29,51,21,2,N/A
Norton - Norton High,113,63,4,1,  56.5
Norton - Norton High,119,45,9,8,  55.0
Norton - Norton High,85,66,23,4,N/A
Norwell - Norwell High,120,49,0,0,  59.5
Norwell - Norwell High,137,24,6,2,  60.5
Norwell - Norwell High,106,56,3,0,N/A
Norwood - Norwood High,97,106,14,3,  35.0
Norwood - Norwood High,125,53,24,17,  43.0
Norwood - Norwood High,84,91,22,5,N/A
Old Colony Regional Vocational Technical - Old Colony Regional Vocational Technical,58,72,4,2,  53.0
Old Colony Regional Vocational Technical - Old Colony Regional Vocational Technical,69,43,20,4,  46.0
Old Colony Regional Vocational Technical - Old Colony Regional Vocational Technical,10,87,28,4,N/A
Old Rochester - Old Rochester Regional High,119,64,1,1,  46.0
Old Rochester - Old Rochester Regional High,121,56,7,1,  42.0
Old Rochester - Old Rochester Regional High,48,103,20,1,N/A
Pathfinder Regional Vocational Technical - Pathfinder Vocational Technical,23,104,19,2,  31.0
Pathfinder Regional Vocational Technical - Pathfinder Vocational Technical,46,53,32,15,  47.0
Pathfinder Regional Vocational Technical - Pathfinder Vocational Technical,7,70,59,3,N/A
Paulo Freire Social Justice Charter School (District) - Paulo Freire Social Justice Charter School,10,47,10,1,  49.5
Paulo Freire Social Justice Charter School (District) - Paulo Freire Social Justice Charter School,12,22,22,13,  29.5
Paulo Freire Social Justice Charter School (District) - Paulo Freire Social Justice Charter School,3,18,29,7,N/A
Peabody - Peabody Veterans Memorial High,114,188,17,7,  46.0
Peabody - Peabody Veterans Memorial High,158,85,62,19,  53.0
Peabody - Peabody Veterans Memorial High,82,140,80,9,N/A
Pembroke - Pembroke High School,104,130,6,0,  39.0
Pembroke - Pembroke High School,135,71,26,7,  39.0
Pembroke - Pembroke High School,89,120,19,1,N/A
Pentucket - Pentucket Regional Sr High,106,48,0,0,  49.5
Pentucket - Pentucket Regional Sr High,92,47,13,1,  48.0
Pentucket - Pentucket Regional Sr High,72,63,9,0,N/A
Phoenix Academy Public Charter High School Springfield (District) - Phoenix Academy Public Charter High School Springfield,4,18,0,0, 
Phoenix Academy Public Charter High School Springfield (District) - Phoenix Academy Public Charter High School Springfield,2,4,12,3, 
Phoenix Academy Public Charter High School Springfield (District) - Phoenix Academy Public Charter High School Springfield,2,4,12,3, 
Phoenix Charter Academy (District) - Phoenix Charter Academy,2,10,2,0, 
Phoenix Charter Academy (District) - Phoenix Charter Academy,5,6,2,1, 
Phoenix Charter Academy (District) - Phoenix Charter Academy,0,3,8,0,N/A
Pittsfield - Pittsfield High,81,88,20,7,  48.0
Pittsfield - Pittsfield High,81,49,41,23,  36.5
Pittsfield - Pittsfield High,31,90,54,11,N/A
Pittsfield - Taconic High,42,101,12,0,  33.0
Pittsfield - Taconic High,62,56,33,5,  47.0
Pittsfield - Taconic High,24,67,44,3,N/A
Plymouth - Plymouth North High,136,147,10,3,  37.5
Plymouth - Plymouth North High,139,100,43,9,  31.0
Plymouth - Plymouth North High,75,146,57,3,N/A
Plymouth - Plymouth South High,98,139,22,2,  40.0
Plymouth - Plymouth South High,118,87,40,15,  42.0
Plymouth - Plymouth South High,78,117,47,6,N/A
Quabbin - Quabbin Regional High School,63,69,3,1,  37.0
Quabbin - Quabbin Regional High School,64,57,13,4,  35.0
Quabbin - Quabbin Regional High School,16,76,43,1,N/A
Quaboag Regional - Quaboag Regional High,58,37,4,1,  75.0
Quaboag Regional - Quaboag Regional High,57,19,17,6,  49.0
Quaboag Regional - Quaboag Regional High,45,37,12,3,N/A
Quincy - North Quincy High,184,96,9,4,  70.0
Quincy - North Quincy High,208,54,22,7,  76.0
Quincy - North Quincy High,121,117,32,8,N/A
Quincy - Quincy High,139,189,26,4,  45.0
Quincy - Quincy High,155,127,52,22,  61.5
Quincy - Quincy High,100,151,67,8,N/A
Randolph - Randolph High,45,62,17,9,  58.0
Randolph - Randolph High,55,36,20,23,  76.0
Randolph - Randolph High,34,38,48,10,N/A
Reading - Reading Memorial High,187,120,8,1,  44.0
Reading - Reading Memorial High,220,83,12,7,  46.0
Reading - Reading Memorial High,121,156,34,3,N/A
Revere - Revere High,162,212,27,24,  38.0
Revere - Revere High,198,125,70,33,  40.0
Revere - Revere High,111,167,86,18,N/A
Revere - Seacoast School,1,16,12,0, 
Revere - Seacoast School,0,7,9,12, 
Revere - Seacoast School,0,1,13,2,N/A
Rockland - Rockland Senior High,61,60,5,1,  57.0
Rockland - Rockland Senior High,46,48,24,8,  37.0
Rockland - Rockland Senior High,31,55,36,1,N/A
Rockport - Rockport High,36,42,1,0,  36.0
Rockport - Rockport High,35,26,15,3,  28.0
Rockport - Rockport High,27,36,10,2,N/A
Salem - Salem High,64,105,40,9,  43.0
Salem - Salem High,75,66,49,29,  60.5
Salem - Salem High,44,67,73,15,N/A
Sandwich - Sandwich High,96,63,3,4,  63.0
Sandwich - Sandwich High,97,45,17,8,  41.0
Sandwich - Sandwich High,38,95,18,5,N/A
Saugus - Saugus High,65,86,13,3,  43.0
Saugus - Saugus High,65,52,33,16,  34.0
Saugus - Saugus High,33,74,46,3,N/A
Scituate - Scituate High School,150,59,1,1,  51.5
Scituate - Scituate High School,163,41,4,3,  45.0
Scituate - Scituate High School,116,81,6,1,N/A
Seekonk - Seekonk High,103,40,5,1,  42.5
Seekonk - Seekonk High,98,31,15,6,  34.0
Seekonk - Seekonk High,64,62,14,4,N/A
Sharon - Sharon High,199,77,1,2,  60.0
Sharon - Sharon High,227,40,9,3,  49.5
Sharon - Sharon High,146,107,20,4,N/A
Shawsheen Valley Regional Vocational Technical - Shawsheen Valley Vocational Technical High School,167,144,10,0,  74.0
Shawsheen Valley Regional Vocational Technical - Shawsheen Valley Vocational Technical High School,155,117,41,7,  65.0
Shawsheen Valley Regional Vocational Technical - Shawsheen Valley Vocational Technical High School,110,153,43,0,N/A
Shrewsbury - Shrewsbury Sr High,287,120,6,3,  48.0
Shrewsbury - Shrewsbury Sr High,308,79,23,5,  57.0
Shrewsbury - Shrewsbury Sr High,182,171,34,4,N/A
Silver Lake - Silver Lake Regional High,162,98,10,2,  45.0
Silver Lake - Silver Lake Regional High,178,69,17,9,  53.0
Silver Lake - Silver Lake Regional High,91,122,52,4,N/A
Somerset Berkley Regional School District - Somerset Berkley Regional High School,102,138,13,8,  38.0
Somerset Berkley Regional School District - Somerset Berkley Regional High School,166,61,17,17,  62.0
Somerset Berkley Regional School District - Somerset Berkley Regional High School,53,104,72,11,N/A
Somerville - Full Circle High School,1,7,2,0, 
Somerville - Somerville High,151,122,22,12,  69.0
Somerville - Somerville High,155,78,48,25,  64.0
Somerville - Somerville High,96,113,64,9,N/A
South Hadley - South Hadley High,62,47,5,1,  50.0
South Hadley - South Hadley High,84,19,9,3,  52.0
South Hadley - South Hadley High,41,56,14,0,N/A
South Middlesex Regional Vocational Technical - Joseph P Keefe Technical High School,37,102,22,12,  46.0
South Middlesex Regional Vocational Technical - Joseph P Keefe Technical High School,37,54,52,29,  35.0
South Middlesex Regional Vocational Technical - Joseph P Keefe Technical High School,30,68,48,10,N/A
South Shore Regional Vocational Technical - So Shore Vocational Technical High,43,119,8,1,  63.0
South Shore Regional Vocational Technical - So Shore Vocational Technical High,67,69,29,6,  67.0
South Shore Regional Vocational Technical - So Shore Vocational Technical High,41,77,41,3,N/A
Southbridge - Southbridge High School,28,67,19,11,  67.0
Southbridge - Southbridge High School,26,34,35,28,  51.0
Southbridge - Southbridge High School,11,33,48,24,N/A
Southeastern Regional Vocational Technical - Southeastern Regional Vocational Technical,124,218,17,3,  51.0
Southeastern Regional Vocational Technical - Southeastern Regional Vocational Technical,117,141,78,21,  53.0
Southeastern Regional Vocational Technical - Southeastern Regional Vocational Technical,55,142,149,13,N/A
Southern Worcester County Regional Vocational Technical - Bay Path Regional Vocational Technical High School,85,192,15,1,  48.0
Southern Worcester County Regional Vocational Technical - Bay Path Regional Vocational Technical High School,122,109,46,16,  55.0
Southern Worcester County Regional Vocational Technical - Bay Path Regional Vocational Technical High School,84,133,44,11,N/A
Spencer-E Brookfield - David Prouty High,24,58,8,0,  30.0
Spencer-E Brookfield - David Prouty High,34,38,15,3,  42.0
Spencer-E Brookfield - David Prouty High,24,41,15,1,N/A
Springfield - Gateway to College at Springfield Technical Community College,1,9,0,0, 
Springfield - High School Of Commerce,17,108,45,37,  36.5
Springfield - High School Of Commerce,23,47,65,74,  49.5
Springfield - High School Of Commerce,3,38,74,42,N/A
Springfield - Roger L. Putnam Vocational Technical Academy,71,218,44,7,  45.0
Springfield - Roger L. Putnam Vocational Technical Academy,76,91,113,61,  43.0
Springfield - Roger L. Putnam Vocational Technical Academy,13,108,172,34,N/A
Springfield - Springfield Central High,117,266,61,17,  41.0
Springfield - Springfield Central High,116,141,131,78,  43.0
Springfield - Springfield Central High,24,156,218,50,N/A
Springfield - Springfield High School of Science and Technology,8,166,89,26,  28.0
Springfield - Springfield High School of Science and Technology,25,80,96,89,  48.0
Springfield - Springfield High School of Science and Technology,6,56,109,96,N/A
Springfield - Springfield Public Day High School,0,4,4,7, 
Springfield - Springfield Public Day High School,0,1,2,11, 
Springfield - Springfield Public Day High School,0,0,3,7,N/A
Stoneham - Stoneham High,119,46,3,1,  61.5
Stoneham - Stoneham High,100,45,14,7,  41.0
Stoneham - Stoneham High,79,61,17,3,N/A
Stoughton - Stoughton High,134,118,12,5,  54.0
Stoughton - Stoughton High,143,77,31,18,  44.0
Stoughton - Stoughton High,99,110,42,6,N/A
Sturgis Charter Public (District) - Sturgis Charter Public School,148,60,2,0,  59.5
Sturgis Charter Public (District) - Sturgis Charter Public School,156,42,11,1,  58.0
Sturgis Charter Public (District) - Sturgis Charter Public School,98,86,12,1,N/A
Sutton - Sutton High School,60,39,5,1,  52.0
Sutton - Sutton High School,64,26,11,4,  65.0
Sutton - Sutton High School,15,57,31,1,N/A
Swampscott - Swampscott High,110,56,1,0,  52.5
Swampscott - Swampscott High,115,44,7,1,  47.0
Swampscott - Swampscott High,97,59,8,0,N/A
Swansea - Joseph Case High,69,48,7,0,  50.0
Swansea - Joseph Case High,65,34,19,7,  46.0
Swansea - Joseph Case High,41,65,14,0,N/A
Tantasqua - Tantasqua Regional Sr High,88,66,2,1,  42.0
Tantasqua - Tantasqua Regional Sr High,112,39,3,3,  62.5
Tantasqua - Tantasqua Regional Sr High,56,72,8,2,N/A
Tantasqua - Tantasqua Regional Vocational,28,76,9,3,  38.0
Tantasqua - Tantasqua Regional Vocational,48,46,11,9,  51.0
Tantasqua - Tantasqua Regional Vocational,20,63,27,3,N/A
Taunton - Taunton Alternative High School,0,8,4,0, 
Taunton - Taunton Alternative High School,0,1,4,6, 
Tewksbury - Tewksbury Memorial High,121,98,6,3,  36.0
Tewksbury - Tewksbury Memorial High,137,66,18,7,  33.0
Tewksbury - Tewksbury Memorial High,101,92,24,3,N/A
Tri-County Regional Vocational Technical - Tri-County Regional Vocational Technical,108,149,9,0,  53.5
Tri-County Regional Vocational Technical - Tri-County Regional Vocational Technical,108,112,38,8,  54.0
Tri-County Regional Vocational Technical - Tri-County Regional Vocational Technical,55,143,52,7,N/A
Triton - Triton Regional High School,95,71,5,2,  52.0
Triton - Triton Regional High School,93,51,24,5,  30.0
Triton - Triton Regional High School,48,90,28,0,N/A
Tyngsborough - Tyngsborough High School,61,57,1,1,  35.0
Tyngsborough - Tyngsborough High School,75,37,7,1,  40.0
Tyngsborough - Tyngsborough High School,60,42,10,1,N/A
Upper Cape Cod Regional Vocational Technical - Upper Cape Cod Vocational Technical,54,109,10,0,  44.0
Upper Cape Cod Regional Vocational Technical - Upper Cape Cod Vocational Technical,73,66,24,5,  48.0
Upper Cape Cod Regional Vocational Technical - Upper Cape Cod Vocational Technical,32,81,52,0,N/A
Uxbridge - Uxbridge High,34,69,12,0,  42.5
Uxbridge - Uxbridge High,54,37,15,7,  50.0
Uxbridge - Uxbridge High,17,67,25,1,N/A
Wachusett - Wachusett Regional High,388,172,10,5,  52.5
Wachusett - Wachusett Regional High,411,116,29,18,  64.0
Wachusett - Wachusett Regional High,195,282,75,7,N/A
Wakefield - Wakefield Memorial High,134,82,6,0,  56.5
Wakefield - Wakefield Memorial High,138,64,18,2,  48.0
Wakefield - Wakefield Memorial High,69,107,31,3,N/A
Walpole - Walpole High,185,103,1,3,  56.0
Walpole - Walpole High,190,75,25,3,  55.0
Walpole - Walpole High,141,121,21,1,N/A
Waltham - Waltham Sr High,162,139,28,23,  52.5
Waltham - Waltham Sr High,143,97,71,50,  54.0
Waltham - Waltham Sr High,84,154,60,25,N/A
Wareham - Wareham Senior High,34,54,7,3,  63.5
Wareham - Wareham Senior High,39,28,24,6,  60.0
Wareham - Wareham Senior High,10,35,38,4,N/A
Watertown - Watertown High,72,74,12,3,  44.0
Watertown - Watertown High,81,53,13,13,  43.0
Watertown - Watertown High,35,65,44,4,N/A
Wayland - Wayland High School,151,46,2,0,  44.0
Wayland - Wayland High School,161,32,4,3,  31.0
Wayland - Wayland High School,125,64,8,0,N/A
Webster - Bartlett High School,32,65,18,3,  34.5
Webster - Bartlett High School,37,39,24,18,  43.0
Webster - Bartlett High School,9,51,39,9,N/A
Wellesley - Wellesley Sr High,274,90,2,1,  56.0
Wellesley - Wellesley Sr High,319,38,11,1,  75.0
Wellesley - Wellesley Sr High,242,101,14,1,N/A
West Springfield - West Springfield High,116,133,23,11,  52.0
West Springfield - West Springfield High,138,76,45,22,  44.0
West Springfield - West Springfield High,90,111,49,13,N/A
Westborough - Westborough High,211,48,1,3,  59.0
Westborough - Westborough High,224,26,7,5,  54.5
Westborough - Westborough High,160,82,10,3,N/A
Westfield - Westfield High,136,117,16,4,  50.0
Westfield - Westfield High,121,75,51,30,  43.0
Westfield - Westfield High,71,127,56,13,N/A
Westfield - Westfield Technical Academy,22,91,11,5,  44.0
Westfield - Westfield Technical Academy,29,53,35,15,  44.0
Westfield - Westfield Technical Academy,7,62,53,7,N/A
Westford - Westford Academy,340,104,1,1,  50.0
Westford - Westford Academy,371,64,9,2,  39.0
Westford - Westford Academy,293,132,13,2,N/A
Weston - Weston High,143,53,1,0,  51.0
Weston - Weston High,147,43,6,1,  46.0
Weston - Weston High,73,80,33,1,N/A
Westwood - Westwood High,196,60,0,1,  67.0
Westwood - Westwood High,213,38,4,2,  56.0
Westwood - Westwood High,143,98,8,3,N/A
Weymouth - Weymouth High School,179,240,20,5,  49.0
Weymouth - Weymouth High School,199,146,81,19,  45.0
Weymouth - Weymouth High School,153,187,71,19,N/A
Whitman-Hanson - Whitman Hanson Regional,137,129,15,2,  57.0
Whitman-Hanson - Whitman Hanson Regional,146,88,37,16,  52.5
Whitman-Hanson - Whitman Hanson Regional,97,132,47,3,N/A
Whittier Regional Vocational Technical - Whittier Regional Vocational,98,216,18,0,  51.0
Whittier Regional Vocational Technical - Whittier Regional Vocational,153,127,44,7,  56.0
Whittier Regional Vocational Technical - Whittier Regional Vocational,86,159,55,9,N/A
Wilmington - Wilmington High,116,85,4,5,  61.0
Wilmington - Wilmington High,135,55,13,8,  55.0
Wilmington - Wilmington High,53,106,42,4,N/A
Winchendon - Murdock High School,25,41,11,3,  31.5
Winchendon - Murdock High School,22,29,21,8,  34.0
Winchendon - Murdock High School,12,35,23,1,N/A
Winchester - Winchester High School,237,47,2,2,  67.0
Winchester - Winchester High School,244,37,6,2,  69.5
Winchester - Winchester High School,191,75,12,2,N/A
Winthrop - Winthrop High School,88,44,6,1,  77.0
Winthrop - Winthrop High School,82,34,12,12,  80.5
Winthrop - Winthrop High School,35,60,33,5,N/A
Woburn - Woburn High,199,106,14,12,  52.5
Woburn - Woburn High,174,100,37,19,  33.0
Woburn - Woburn High,131,134,38,13,N/A
Worcester - Burncoat Senior High,60,122,41,17,  43.0
Worcester - Burncoat Senior High,76,57,63,47,  55.0
Worcester - Burncoat Senior High,25,91,70,25,N/A
Worcester - Doherty Memorial High,135,145,30,10,  42.5
Worcester - Doherty Memorial High,161,74,51,31,  49.5
Worcester - Doherty Memorial High,86,118,64,23,N/A
Worcester - North High,41,130,55,19,  33.0
Worcester - North High,39,57,73,78,  35.0
Worcester - North High,13,71,85,30,N/A
Worcester - South High Community,94,118,39,23,  62.5
Worcester - South High Community,98,51,66,67,  60.0
Worcester - South High Community,44,97,73,28,N/A
Worcester - Worcester Technical High,145,168,7,1,  60.5
Worcester - Worcester Technical High,156,101,46,16,  56.0
Worcester - Worcester Technical High,77,183,56,3,N/A
