Bristol-Plymouth Regional Vocational Technical - Bristol-Plymouth Vocational Technical,145,113,49,15,  58.5
Bristol-Plymouth Regional Vocational Technical - Bristol-Plymouth Vocational Technical,40,162,106,5,N/A
Brockton - Brockton Champion High School,0,9,8,2, 
Brockton - Brockton Champion High School,0,2,10,5, 
Brockton - Brockton Champion High School,0,6,6,7,N/A
Brockton - Brockton High,333,480,69,43,  63.0
Brockton - Brockton High,342,245,221,117,  53.0
Brockton - Brockton High,117,396,270,70,N/A
Brookline - Brookline High,358,97,11,5,  58.0
Brookline - Brookline High,390,49,22,9,  52.0
Brookline - Brookline High,305,102,30,9,N/A
Burlington - Burlington High,126,86,10,2, 
Burlington - Burlington High,150,50,20,4, 
Burlington - Burlington High,62,110,42,2,N/A
Cambridge - Cambridge Rindge and Latin,220,190,43,2,  47.0
Cambridge - Cambridge Rindge and Latin,258,108,68,25,  53.0
Cambridge - Cambridge Rindge and Latin,160,156,97,11,N/A
Canton - Canton High,161,83,3,0,  51.0
Canton - Canton High,167,54,21,5,  48.5
Canton - Canton High,110,97,21,1,N/A
Cape Cod Regional Vocational Technical - Cape Cod Region Vocational Technical,43,114,8,0,  54.0
Cape Cod Regional Vocational Technical - Cape Cod Region Vocational Technical,77,45,31,12,  60.0
Cape Cod Regional Vocational Technical - Cape Cod Region Vocational Technical,18,89,31,5,N/A
Central Berkshire - Wahconah Regional High,53,58,4,1,  49.5
Central Berkshire - Wahconah Regional High,66,29,18,4,  50.0
Central Berkshire - Wahconah Regional High,44,52,13,1,N/A
Chelmsford - Chelmsford High,292,73,2,5,  58.0
Chelmsford - Chelmsford High,295,52,15,9,  52.5
Chelmsford - Chelmsford High,197,134,25,7,N/A
Chelsea - Chelsea High,68,166,97,36,  55.0
Chelsea - Chelsea High,79,70,87,136,  26.0
Chelsea - Chelsea High,37,91,145,86,N/A
Chicopee - Chicopee Comprehensive High School,88,208,22,11,  39.0
Chicopee - Chicopee Comprehensive High School,119,104,73,27,  35.5
Chicopee - Chicopee Comprehensive High School,32,143,116,21,N/A
Chicopee - Chicopee High,61,144,21,7,  35.0
Chicopee - Chicopee High,84,58,62,28,  28.5
Chicopee - Chicopee High,20,94,74,14,N/A
City on a Hill Charter Public School Circuit Street (District) - City on a Hill Charter Public School Circuit Street,10,43,5,0,  43.0
City on a Hill Charter Public School Circuit Street (District) - City on a Hill Charter Public School Circuit Street,27,20,8,3,  61.0
City on a Hill Charter Public School Circuit Street (District) - City on a Hill Charter Public School Circuit Street,8,36,11,1,N/A
City on a Hill Charter Public School Dudley Square (District) - City on a Hill Charter Public School Dudley Square,14,45,5,2,  59.0
City on a Hill Charter Public School Dudley Square (District) - City on a Hill Charter Public School Dudley Square,31,24,8,2,  73.5
City on a Hill Charter Public School Dudley Square (District) - City on a Hill Charter Public School Dudley Square,13,33,12,6,N/A
City on a Hill Charter Public School New Bedford (District) - City on a Hill Charter Public School New Bedford,5,26,1,0,  45.0
City on a Hill Charter Public School New Bedford (District) - City on a Hill Charter Public School New Bedford,17,10,4,1,  66.0
City on a Hill Charter Public School New Bedford (District) - City on a Hill Charter Public School New Bedford,10,10,4,5,N/A
Clinton - Clinton Senior High,48,51,4,4,  62.0
Clinton - Clinton Senior High,39,32,26,10,  56.0
Clinton - Clinton Senior High,8,49,31,7,N/A
Concord-Carlisle - Concord Carlisle High,262,58,5,2,  51.0
Concord-Carlisle - Concord Carlisle High,267,48,12,7,  51.0
Concord-Carlisle - Concord Carlisle High,237,68,5,5,N/A
Danvers - Danvers High,119,98,9,3,  59.5
Danvers - Danvers High,117,68,29,13,  43.0
Danvers - Danvers High,56,123,42,2,N/A
Dartmouth - Dartmouth High,126,112,5,5,  47.0
Dartmouth - Dartmouth High,140,63,36,12,  29.0
Dartmouth - Dartmouth High,71,138,24,8,N/A
Dedham - Dedham High,64,83,8,0,  42.0
Dedham - Dedham High,112,30,11,1,  66.0
Dedham - Dedham High,55,74,18,0,N/A
Dighton-Rehoboth - Dighton-Rehoboth Regional High School,128,67,8,4,  64.0
Dighton-Rehoboth - Dighton-Rehoboth Regional High School,120,55,26,5,  52.0
Dighton-Rehoboth - Dighton-Rehoboth Regional High School,75,99,18,6,N/A
Douglas - Douglas High School,40,39,8,1,  53.0
Douglas - Douglas High School,41,27,16,4,  40.0
Douglas - Douglas High School,15,45,20,4,N/A
Dover-Sherborn - Dover-Sherborn Regional High,148,15,1,0,  71.0
Dover-Sherborn - Dover-Sherborn Regional High,144,14,3,1,  66.0
Dover-Sherborn - Dover-Sherborn Regional High,110,47,2,0,N/A
Dracut - Dracut Senior High,112,63,8,2,  58.0
Dracut - Dracut Senior High,128,25,21,8,  73.5
Dracut - Dracut Senior High,76,75,18,5,N/A
Dudley-Charlton Reg - Shepherd Hill Regional High,119,159,10,2,  35.0
Dudley-Charlton Reg - Shepherd Hill Regional High,155,80,50,4,  43.0
Dudley-Charlton Reg - Shepherd Hill Regional High,94,133,37,8,N/A
Duxbury - Duxbury High,196,80,4,1,  47.0
Duxbury - Duxbury High,227,39,12,4,  50.0
Duxbury - Duxbury High,160,105,9,1,N/A
East Longmeadow - East Longmeadow High,111,88,8,0,  51.5
East Longmeadow - East Longmeadow High,99,83,22,4,  50.0
East Longmeadow - East Longmeadow High,58,112,31,0,N/A
Easthampton - Easthampton High,38,53,11,2,  35.0
Easthampton - Easthampton High,43,34,20,6,  51.0
Easthampton - Easthampton High,28,51,16,1,N/A
Easton - Oliver Ames High,194,113,3,3,  51.5
Easton - Oliver Ames High,210,72,27,4,  38.0
Easton - Oliver Ames High,99,144,55,4,N/A
Edward M. Kennedy Academy for Health Careers (Horace Mann Charter) (District) - Edward M. Kennedy Academy for Health Careers,18,61,7,0,  55.0
Edward M. Kennedy Academy for Health Careers (Horace Mann Charter) (District) - Edward M. Kennedy Academy for Health Careers,21,35,23,7,  41.0
Edward M. Kennedy Academy for Health Careers (Horace Mann Charter) (District) - Edward M. Kennedy Academy for Health Careers,1,20,54,3,N/A
Essex North Shore Agricultural and Technical School District - Essex Technical High School,187,148,8,0,  66.0
Essex North Shore Agricultural and Technical School District - Essex Technical High School,141,110,78,16,  43.0
Essex North Shore Agricultural and Technical School District - Essex Technical High School,81,194,52,8,N/A
Everett - Everett High,152,258,50,21,  65.0
Everett - Everett High,152,120,122,85,  57.0
Everett - Everett High,58,198,153,31,N/A
Fairhaven - Fairhaven High,62,71,9,0,  36.0
Fairhaven - Fairhaven High,101,27,11,3,  69.0
Fairhaven - Fairhaven High,40,59,26,2,N/A
Fall River - B M C Durfee High,171,222,52,37,  55.0
Fall River - B M C Durfee High,140,114,138,98,  24.0
Fall River - B M C Durfee High,52,195,156,56,N/A
Fall River - Resiliency Preparatory School,0,13,5,1, 
Fall River - Resiliency Preparatory School,0,2,13,5, 
Fall River - Resiliency Preparatory School,0,2,8,3,N/A
Falmouth - Falmouth High,130,65,1,3,  61.0
Falmouth - Falmouth High,135,41,16,4,  38.0
Falmouth - Falmouth High,65,99,23,3,N/A
Fitchburg - Fitchburg High,67,167,42,18,  39.0
Fitchburg - Fitchburg High,90,78,75,50,  44.0
Fitchburg - Fitchburg High,32,90,105,25,N/A
Foxborough - Foxborough High,92,88,5,2,  39.0
Foxborough - Foxborough High,121,46,15,3,  34.0
Foxborough - Foxborough High,76,89,15,3,N/A
Framingham - Framingham High School,237,182,16,15,  58.0
Framingham - Framingham High School,298,75,49,22,  69.0
Framingham - Framingham High School,177,178,43,11,N/A
Franklin - Franklin High,300,153,5,1,  44.0
Franklin - Franklin High,340,94,23,6,  40.0
Franklin - Franklin High,218,203,29,1,N/A
Franklin County Regional Vocational Technical - Franklin County Technical,14,98,8,0,  36.5
Franklin County Regional Vocational Technical - Franklin County Technical,37,52,26,8,  56.0
Franklin County Regional Vocational Technical - Franklin County Technical,12,75,20,5,N/A
Freetown-Lakeville - Apponequet Regional High,98,80,5,3,  47.5
Freetown-Lakeville - Apponequet Regional High,115,48,17,6,  47.0
Freetown-Lakeville - Apponequet Regional High,61,83,24,4,N/A
Gardner - Gardner Academy for Learning and Technology,0,10,5,0, 
Gardner - Gardner Academy for Learning and Technology,0,4,7,6, 
Gardner - Gardner Academy for Learning and Technology,0,1,10,0,N/A
Gateway - Gateway Regional High,14,27,3,1,  50.0
Gateway - Gateway Regional High,24,11,5,5,  54.0
Gateway - Gateway Regional High,7,28,10,1,N/A
Georgetown - Georgetown High School,62,49,1,1,  54.5
Georgetown - Georgetown High School,78,25,5,4,  72.5
Georgetown - Georgetown High School,41,56,12,0,N/A
Gill-Montague - Turners Fall High,14,34,3,2,  35.0
Gill-Montague - Turners Fall High,30,13,4,4,  48.5
Gill-Montague - Turners Fall High,11,28,8,2,N/A
Gloucester - Gloucester High,71,119,8,4,  39.0
Gloucester - Gloucester High,103,45,40,14,  50.0
Gloucester - Gloucester High,57,78,52,8,N/A
Grafton - Grafton High School,129,59,6,1,  50.0
Grafton - Grafton High School,134,36,17,4,  40.0
Grafton - Grafton High School,77,89,25,2,N/A
Greater Fall River Regional Vocational Technical - Diman Regional Vocational Technical High,114,211,18,1,  47.0
Greater Fall River Regional Vocational Technical - Diman Regional Vocational Technical High,155,111,65,11,  51.0
Greater Fall River Regional Vocational Technical - Diman Regional Vocational Technical High,77,189,54,10,N/A
Greater Lawrence Regional Vocational Technical - Gr Lawrence Regional Vocational Technical,67,233,30,9,  58.0
Greater Lawrence Regional Vocational Technical - Gr Lawrence Regional Vocational Technical,106,101,92,38,  53.0
Greater Lawrence Regional Vocational Technical - Gr Lawrence Regional Vocational Technical,21,179,103,24,N/A
Greater Lowell Regional Vocational Technical - Gr Lowell Regional Vocational Technical,126,338,59,11,  58.0
Greater Lowell Regional Vocational Technical - Gr Lowell Regional Vocational Technical,158,171,149,51,  54.0
Greater Lowell Regional Vocational Technical - Gr Lowell Regional Vocational Technical,63,262,148,31,N/A
Greater New Bedford Regional Vocational Technical - Gr New Bedford Vocational Technical,137,366,33,2,  41.0
Greater New Bedford Regional Vocational Technical - Gr New Bedford Vocational Technical,223,176,121,18,  45.0
Greater New Bedford Regional Vocational Technical - Gr New Bedford Vocational Technical,73,296,138,17,N/A
Groton-Dunstable - Groton Dunstable Regional,126,78,2,1,  54.0
Groton-Dunstable - Groton Dunstable Regional,172,26,7,2,  68.0
Groton-Dunstable - Groton Dunstable Regional,102,85,11,2,N/A
Hamilton-Wenham - Hamilton-Wenham Regional High,93,38,2,0,  60.0
Hamilton-Wenham - Hamilton-Wenham Regional High,97,29,6,0,  49.0
Hamilton-Wenham - Hamilton-Wenham Regional High,51,53,22,1,N/A
Hampden-Wilbraham - Minnechaug Regional High,173,96,2,0,  54.0
Hampden-Wilbraham - Minnechaug Regional High,187,53,23,6,  59.0
Hampden-Wilbraham - Minnechaug Regional High,81,132,47,1,N/A
Hanover - Hanover High,110,75,1,0,  46.5
Hanover - Hanover High,122,38,22,2,  43.5
Hanover - Hanover High,65,99,20,0,N/A
Haverhill - Haverhill High,138,208,30,13,  39.0
Haverhill - Haverhill High,180,91,80,36,  43.0
Haverhill - Haverhill High,68,167,93,31,N/A
Hingham - Hingham High,241,81,1,0,  49.0
Hingham - Hingham High,252,52,17,0,  54.0
Hingham - Hingham High,186,120,12,1,N/A
Holliston - Holliston High,137,46,4,1,  49.5
Holliston - Holliston High,159,18,9,3,  58.0
Holliston - Holliston High,91,78,12,1,N/A
Holyoke - Holyoke High,64,185,24,17,  46.0
Holyoke - Holyoke High,103,82,60,50,  47.0
Holyoke - Holyoke High,29,103,87,46,N/A
Holyoke - Wm J Dean Vocational Technical High,1,41,21,10,  36.0
Holyoke - Wm J Dean Vocational Technical High,3,15,25,30,  27.0
Holyoke - Wm J Dean Vocational Technical High,0,11,29,29,N/A
Hopkinton - Hopkinton High,215,44,2,3,  61.0
Hopkinton - Hopkinton High,223,29,8,3,  55.5
Hopkinton - Hopkinton High,180,69,4,3,N/A
Hull - Hull High,24,31,4,0,  52.0
Hull - Hull High,37,9,10,4,  35.5
Hull - Hull High,25,25,7,2,N/A
Ipswich - Ipswich High,71,47,2,0,  56.0
Ipswich - Ipswich High,77,27,13,1,  42.0
Ipswich - Ipswich High,35,62,17,1,N/A
King Philip - King Philip Regional High,212,109,1,0,  46.0
King Philip - King Philip Regional High,240,58,18,4,  51.5
King Philip - King Philip Regional High,189,107,12,0,N/A
Lawrence - Business Management & Finance High School,15,75,30,4,  41.5
Lawrence - Business Management & Finance High School,18,32,55,19,  34.0
Lawrence - Business Management & Finance High School,5,23,56,11,N/A
Lawrence - Health & Human Services High School,41,71,12,11,  73.0
Lawrence - Health & Human Services High School,54,39,25,16,  83.0
Lawrence - Health & Human Services High School,12,69,23,11,N/A
Lawrence - High School Learning Center,1,6,2,1, 
Lawrence - High School Learning Center,1,3,2,4, 
Lawrence - High School Learning Center,1,3,2,4, 
Lawrence - Humanities & Leadership Development High School,42,72,3,1,  73.5
Lawrence - Humanities & Leadership Development High School,45,34,26,14,  46.0
Lawrence - Humanities & Leadership Development High School,5,42,54,15,N/A
Lawrence - International High School,0,3,11,31, 
Lawrence - International High School,0,1,3,40, 
Lawrence - International High School,0,0,2,20,N/A
Lawrence - Math Science & Technology High School,39,67,21,8,  52.0
Lawrence - Math Science & Technology High School,58,24,33,19,  37.0
Lawrence - Math Science & Technology High School,15,60,33,8,N/A
Lawrence - Performing & Fine Arts High School,27,61,22,12,  50.0
Lawrence - Performing & Fine Arts High School,14,37,43,31,  32.0
Lawrence - Performing & Fine Arts High School,0,30,50,16,N/A
Lawrence - Phoenix Academy Lawrence,4,9,4,0, 
Lawrence - Phoenix Academy Lawrence,6,3,5,2, 
Lawrence - Phoenix Academy Lawrence,6,3,5,2, 
Leicester - Leicester High,49,56,3,1,  45.5
Leicester - Leicester High,43,41,23,2,  42.0
Leicester - Leicester High,35,50,15,1,N/A
Leominster - Center For Technical Education Innovation,32,107,7,3,  37.0
Leominster - Center For Technical Education Innovation,64,45,29,9,  40.0
Leominster - Center For Technical Education Innovation,37,74,33,4,N/A
Leominster - Leominster High School,105,179,24,7,  42.0
Leominster - Leominster High School,144,72,60,38,  42.0
Leominster - Leominster High School,52,96,21,7,N/A
Lexington - Lexington High,441,101,2,0,  47.5
Lexington - Lexington High,492,36,13,1,  53.0
Lexington - Lexington High,381,123,14,1,N/A
Lincoln-Sudbury - Lincoln-Sudbury Regional High,290,98,5,1,  50.0
Lincoln-Sudbury - Lincoln-Sudbury Regional High,327,39,21,5,  62.0
Lincoln-Sudbury - Lincoln-Sudbury Regional High,180,164,32,3,N/A
Littleton - Littleton High School,71,29,4,0,  56.0
Littleton - Littleton High School,85,16,3,0,  70.0
Littleton - Littleton High School,62,34,5,1,N/A
Longmeadow - Longmeadow High,151,69,2,0,  50.0
Longmeadow - Longmeadow High,187,28,8,0,  71.0
Longmeadow - Longmeadow High,111,94,15,0,N/A
Lowell - Lowell High,251,353,73,30,  46.0
Lowell - Lowell High,322,185,123,78,  38.0
Lowell - Lowell High,125,290,151,86,N/A
Lowell Middlesex Academy Charter (District) - Lowell Middlesex Academy Charter School,1,18,3,1, 
Lowell Middlesex Academy Charter (District) - Lowell Middlesex Academy Charter School,1,4,9,1, 
Lowell Middlesex Academy Charter (District) - Lowell Middlesex Academy Charter School,1,4,9,1, 
Ludlow - Ludlow Senior High,86,122,9,4,  50.0
Ludlow - Ludlow Senior High,130,52,30,9,  60.0
Ludlow - Ludlow Senior High,51,115,47,7,N/A
Lynn - Classical High,91,220,47,22,  54.0
Lynn - Classical High,127,112,95,45,  44.0
Lynn - Classical High,29,137,148,18,N/A
Lynn - Lynn English High,96,196,52,21,  58.0
Lynn - Lynn English High,117,103,81,63,  51.0
Lynn - Lynn English High,33,128,139,26,N/A
Lynn - Lynn Vocational Technical Institute,35,136,30,15,  57.0
Lynn - Lynn Vocational Technical Institute,45,59,73,39,  42.5
Lynn - Lynn Vocational Technical Institute,15,75,105,14,N/A
Lynnfield - Lynnfield High,115,36,1,1,  66.0
Lynnfield - Lynnfield High,109,29,11,4,  61.0
Lynnfield - Lynnfield High,56,77,15,0,N/A
Malden - Malden High,150,198,30,13,  46.0
Malden - Malden High,197,105,57,33,  51.5
Malden - Malden High,57,164,115,21,N/A
Manchester Essex Regional - Manchester Essex Regional High School,74,22,0,0,  61.0
Manchester Essex Regional - Manchester Essex Regional High School,76,17,3,0,  63.0
Manchester Essex Regional - Manchester Essex Regional High School,54,36,4,0,N/A
Mansfield - Mansfield High,202,98,9,6,  65.5
Mansfield - Mansfield High,229,47,24,14,  67.0
Mansfield - Mansfield High,96,153,41,6,N/A
Marblehead - Marblehead High,174,59,4,0,  60.0
Marblehead - Marblehead High,159,61,14,3,  47.5
Marblehead - Marblehead High,119,95,12,1,N/A
Marlborough - Marlborough High,108,121,27,13,  42.0
Marlborough - Marlborough High,126,55,53,30,  42.0
Marlborough - Marlborough High,78,103,60,10,N/A
Marshfield - Marshfield High,225,110,4,2,  51.0
Marshfield - Marshfield High,225,83,24,7,  59.0
Marshfield - Marshfield High,109,174,50,5,N/A
Martha's Vineyard - Martha\'s Vineyard Regional High,71,70,6,2,  41.0
Martha's Vineyard - Martha\'s Vineyard Regional High,86,43,13,9,  37.0
Martha's Vineyard - Martha\'s Vineyard Regional High,52,60,22,3,N/A
Masconomet - Masconomet Regional High School,189,91,6,2,  51.0
Masconomet - Masconomet Regional High School,230,41,11,6,  58.0
Masconomet - Masconomet Regional High School,155,111,19,2,N/A
Mashpee - Mashpee High,48,45,3,2,  44.0
Mashpee - Mashpee High,57,23,13,4,  48.0
Mashpee - Mashpee High,24,47,19,2,N/A
Medfield - Medfield Senior High,161,51,0,3,  49.5
Medfield - Medfield Senior High,182,25,5,3,  66.5
Medfield - Medfield Senior High,129,66,12,2,N/A
Medford - Medford High,190,93,13,5,  76.0
Medford - Medford High,173,81,27,20,  64.0
Medford - Medford High,85,134,55,9,N/A
Medford - Medford Vocational Technical High,8,37,9,0,  39.0
Medford - Medford Vocational Technical High,11,23,13,7,  50.0
Medford - Medford Vocational Technical High,1,15,20,2,N/A
Medway - Medway High,138,57,1,0,  64.0
Medway - Medway High,137,44,12,2,  47.5
Medway - Medway High,60,104,28,2,N/A
Melrose - Melrose High,137,75,5,4,  58.0
Melrose - Melrose High,130,56,26,9,  57.0
Melrose - Melrose High,68,106,36,5,N/A
Mendon-Upton - Nipmuc Regional High,105,35,3,0,  67.0
Mendon-Upton - Nipmuc Regional High,103,29,8,4,  61.0
Mendon-Upton - Nipmuc Regional High,75,53,6,1,N/A
Methuen - Methuen High,183,219,29,9,  61.0
Methuen - Methuen High,203,127,82,32,  57.0
Methuen - Methuen High,62,197,143,18,N/A
Middleborough - Middleborough High,74,74,13,2,  44.5
Middleborough - Middleborough High,90,43,23,6,  64.0
Middleborough - Middleborough High,41,74,30,3,N/A
Milford - Milford High,128,113,20,13,  36.0
Milford - Milford High,122,72,54,25,  26.0
Milford - Milford High,67,109,63,12,N/A
Millis - Millis High School,71,36,1,1,  57.0
Millis - Millis High School,63,38,5,3,  39.5
Millis - Millis High School,21,69,18,1,N/A
Milton - Milton High,157,83,7,3,  46.0
Milton - Milton High,181,43,17,8,  52.5
Milton - Milton High,122,90,24,4,N/A
Minuteman Regional Vocational Technical - Minuteman Regional High,51,86,6,0,  53.5
Minuteman Regional Vocational Technical - Minuteman Regional High,51,60,23,7,  56.0
Minuteman Regional Vocational Technical - Minuteman Regional High,32,60,29,1,N/A
Monson - Monson Innovation High School,35,24,6,3,  34.0
Monson - Monson Innovation High School,43,14,5,6,  48.5
Monson - Monson Innovation High School,19,32,7,5,N/A
