Center Elementary School,K,2,1,7,2,0,0,98
Center Elementary School,PK,2,1,5,1,0,0,63
Beaver Brook Elementary School,Gr.1,4,1,6,3,0,0,151
Beaver Brook Elementary School,Gr.2,4,1,8,3,0,0,124
Beaver Brook Elementary School,Gr.3,1,1,5,3,0,0,135
Beaver Brook Elementary School,Gr.4,4,0,8,2,0,0,169
Woodsdale Elementary School,Gr.5,8,2,3,3,0,0,157
Woodsdale Elementary School,Gr.6,1,0,7,4,0,0,149
Frolio Middle School,Gr.7,7,1,8,3,0,0,150
Frolio Middle School,Gr.8,2,2,7,7,0,0,147
Abington High,Gr.9,6,0,6,4,0,1,93
Abington High,Gr.10,2,0,14,3,0,0,107
Abington High,Gr.11,2,0,11,0,0,0,83
Abington High,Gr.12,7,0,2,5,0,0,100
Acushnet Elementary School,K,0,0,1,2,0,0,89
Acushnet Elementary School,PK,0,0,2,1,0,0,45
Acushnet Elementary School,Gr.1,0,0,4,0,0,0,97
Acushnet Elementary School,Gr.2,0,0,0,0,0,0,108
Acushnet Elementary School,Gr.3,0,0,2,0,0,0,92
Acushnet Elementary School,Gr.4,1,0,0,0,0,0,103
Albert F Ford Middle School,Gr.5,0,0,1,0,0,0,115
Albert F Ford Middle School,Gr.6,0,0,3,0,0,0,75
Albert F Ford Middle School,Gr.7,2,1,1,0,0,0,114
Albert F Ford Middle School,Gr.8,2,1,0,0,0,0,108
Agawam Early Childhood Center,PK,7,3,10,3,0,0,145
Clifford M Granger,K,1,0,9,2,0,0,28
Clifford M Granger,Gr.1,0,2,11,1,0,0,51
Clifford M Granger,Gr.2,0,1,7,3,0,0,51
Clifford M Granger,Gr.3,2,1,0,1,0,0,57
Clifford M Granger,Gr.4,0,2,1,1,0,0,60
Benjamin J Phelps,K,2,2,1,0,0,0,57
Benjamin J Phelps,Gr.1,1,1,0,0,0,0,72
Benjamin J Phelps,Gr.2,0,4,6,4,0,0,72
Benjamin J Phelps,Gr.3,3,1,6,3,0,0,63
Benjamin J Phelps,Gr.4,4,3,2,1,0,0,56
Robinson Park,K,0,1,6,3,0,0,64
Robinson Park,Gr.1,2,4,7,4,0,0,46
Robinson Park,Gr.2,1,2,5,2,0,0,58
Robinson Park,Gr.3,3,0,2,2,0,0,67
Robinson Park,Gr.4,3,4,7,7,0,0,69
James Clark School,K,1,1,7,1,0,0,52
James Clark School,Gr.1,3,1,4,0,0,0,51
James Clark School,Gr.2,1,5,6,1,0,0,63
James Clark School,Gr.3,0,2,5,0,0,0,53
James Clark School,Gr.4,0,2,6,1,0,0,53
Roberta G. Doering School,Gr.4,***,***,***,***,***,***,***
Roberta G. Doering School,Gr.5,7,14,24,7,0,0,254
Roberta G. Doering School,Gr.6,6,7,21,12,0,0,218
Roberta G. Doering School,Gr.7,***,***,***,***,***,***,***
Roberta G. Doering School,Gr.8,***,***,***,***,***,***,***
Agawam Junior High,Gr.7,2,1,23,8,0,0,271
Agawam Junior High,Gr.8,3,7,12,4,0,0,270
Agawam High,Gr.9,6,6,23,6,0,0,278
Agawam High,Gr.10,4,6,14,8,0,1,269
Agawam High,Gr.11,1,8,21,4,0,0,282
Agawam High,Gr.12,6,6,18,7,1,1,273
Amesbury Elementary,K,16,0,4,5,1,0,52
Amesbury Elementary,PK,1,1,2,1,0,0,25
Amesbury Elementary,Gr.1,1,1,5,3,0,0,69
Amesbury Elementary,Gr.2,1,0,6,3,0,0,68
Amesbury Elementary,Gr.3,1,1,1,1,1,0,68
Amesbury Elementary,Gr.4,1,0,7,2,0,0,71
Charles C Cashman Elementary,K,0,1,6,1,0,0,80
Charles C Cashman Elementary,PK,3,0,3,0,0,0,34
Charles C Cashman Elementary,Gr.1,1,3,5,2,1,0,79
Charles C Cashman Elementary,Gr.2,1,1,9,3,0,0,74
Charles C Cashman Elementary,Gr.3,0,1,8,4,0,1,81
Charles C Cashman Elementary,Gr.4,3,4,9,0,0,1,87
Amesbury Middle,Gr.5,1,0,8,8,0,0,149
Amesbury Middle,Gr.6,0,2,10,6,0,0,160
Amesbury Middle,Gr.7,3,1,11,10,0,0,143
Amesbury Middle,Gr.8,2,2,6,6,0,0,168
Amesbury High,Gr.9,3,2,9,5,0,0,127
Amesbury High,Gr.10,1,2,6,4,0,0,139
Amesbury High,Gr.11,2,0,6,1,0,0,144
Amesbury High,Gr.12,1,2,9,7,0,0,145
Amesbury Innovation High School,Gr.9,***,***,***,***,***,***,***
Amesbury Innovation High School,Gr.10,0,0,0,2,0,0,7
Amesbury Innovation High School,Gr.11,0,0,1,0,0,0,11
Amesbury Innovation High School,Gr.12,0,0,1,0,0,0,7
Crocker Farm Elementary,K,5,12,8,1,0,0,22
Crocker Farm Elementary,PK,3,13,9,4,0,0,35
Crocker Farm Elementary,Gr.1,1,7,13,3,0,0,20
Crocker Farm Elementary,Gr.2,1,8,19,6,0,0,18
Crocker Farm Elementary,Gr.3,8,8,9,2,0,0,16
Crocker Farm Elementary,Gr.4,3,7,13,8,0,0,30
Crocker Farm Elementary,Gr.5,6,9,11,2,0,0,27
Crocker Farm Elementary,Gr.6,2,11,6,0,0,0,29
Fort River Elementary,K,2,10,9,1,0,0,17
Fort River Elementary,Gr.1,1,7,10,3,0,0,18
Fort River Elementary,Gr.2,4,5,8,2,1,0,20
Fort River Elementary,Gr.3,7,10,15,2,1,0,33
Fort River Elementary,Gr.4,9,4,16,4,0,0,25
Fort River Elementary,Gr.5,3,6,8,3,0,0,20
Fort River Elementary,Gr.6,5,7,11,2,0,1,35
Wildwood Elementary,K,6,6,15,0,0,0,31
Wildwood Elementary,Gr.1,5,11,11,5,0,0,27
Wildwood Elementary,Gr.2,3,8,12,6,0,0,27
Wildwood Elementary,Gr.3,5,10,10,9,0,0,31
Wildwood Elementary,Gr.4,6,7,15,5,0,0,30
Wildwood Elementary,Gr.5,6,9,9,6,0,0,28
Wildwood Elementary,Gr.6,6,4,10,3,0,0,40
Bancroft Elementary,K,3,4,3,3,0,0,67
Bancroft Elementary,Gr.1,7,4,5,6,1,0,74
Bancroft Elementary,Gr.2,1,8,8,7,0,0,74
Bancroft Elementary,Gr.3,2,8,7,4,1,0,81
Bancroft Elementary,Gr.4,4,6,8,4,0,0,85
Bancroft Elementary,Gr.5,0,15,3,4,1,0,104
High Plain Elementary,K,1,20,4,0,0,0,43
High Plain Elementary,Gr.1,2,18,8,2,0,0,41
High Plain Elementary,Gr.2,3,23,4,6,1,0,52
High Plain Elementary,Gr.3,2,30,7,0,0,0,48
High Plain Elementary,Gr.4,5,25,9,3,1,0,60
High Plain Elementary,Gr.5,3,23,9,3,0,0,63
Shawsheen School,PK,2,16,2,3,1,0,44
Henry C Sanborn Elementary,K,0,22,0,1,0,0,38
Henry C Sanborn Elementary,Gr.1,1,19,3,1,0,0,39
Henry C Sanborn Elementary,Gr.2,0,13,1,1,1,0,39
Henry C Sanborn Elementary,Gr.3,0,25,3,1,0,0,46
Henry C Sanborn Elementary,Gr.4,2,18,7,3,2,0,41
Henry C Sanborn Elementary,Gr.5,0,23,2,3,0,0,45
South Elementary,K,0,11,8,2,1,0,65
South Elementary,Gr.1,0,13,2,0,0,0,54
South Elementary,Gr.2,1,13,4,0,0,0,67
South Elementary,Gr.3,1,16,4,0,0,1,57
South Elementary,Gr.4,0,18,4,1,0,0,73
South Elementary,Gr.5,0,18,3,2,1,0,69
West Elementary,K,0,12,3,0,0,0,69
West Elementary,Gr.1,1,13,5,4,0,0,83
West Elementary,Gr.2,4,11,10,2,0,0,74
West Elementary,Gr.3,2,17,10,7,1,0,80
West Elementary,Gr.4,4,12,7,4,0,0,91
West Elementary,Gr.5,2,14,5,6,0,0,105
Doherty Middle,Gr.6,1,22,8,5,1,0,135
Doherty Middle,Gr.7,1,26,9,6,0,0,149
Doherty Middle,Gr.8,3,14,12,6,0,0,159
Andover West Middle,Gr.6,4,26,10,4,0,0,120
Andover West Middle,Gr.7,2,30,8,3,1,0,138
Andover West Middle,Gr.8,2,29,5,5,1,0,147
Wood Hill Middle School,Gr.6,2,38,13,3,0,0,85
Wood Hill Middle School,Gr.7,7,39,7,3,0,0,103
Wood Hill Middle School,Gr.8,4,26,5,2,0,0,83
Andover High,Gr.9,9,66,17,12,0,0,367
Andover High,Gr.10,6,63,22,8,0,0,314
Andover High,Gr.11,12,61,28,10,0,0,358
Andover High,Gr.12,5,65,16,12,2,0,329
Andover High,SPED_Beyond_Grade_12,1,0,0,0,0,0,14
John A Bishop,K,0,15,1,2,0,2,48
John A Bishop,Gr.1,2,10,1,9,0,0,52
John A Bishop,Gr.2,3,6,2,3,0,0,58
John A Bishop,Gr.3,6,7,4,3,0,0,47
John A Bishop,Gr.4,1,10,2,3,0,0,61
John A Bishop,Gr.5,4,5,2,0,0,0,57
Brackett,K,0,4,3,6,0,0,58
Brackett,Gr.1,1,8,9,9,0,1,65
Brackett,Gr.2,2,4,5,5,0,0,65
Brackett,Gr.3,1,7,1,4,0,0,49
Brackett,Gr.4,1,9,4,7,0,0,62
Brackett,Gr.5,1,5,7,8,0,0,70
Cyrus E Dallin,K,0,4,3,2,0,0,59
Cyrus E Dallin,Gr.1,1,9,2,4,0,0,66
Cyrus E Dallin,Gr.2,2,6,6,4,0,0,59
Cyrus E Dallin,Gr.3,3,10,3,1,0,1,53
Cyrus E Dallin,Gr.4,1,9,2,2,0,0,62
Cyrus E Dallin,Gr.5,3,5,7,4,0,0,77
Hardy,K,5,13,5,1,0,1,60
Hardy,Gr.1,1,18,5,4,1,0,52
Hardy,Gr.2,6,8,3,3,0,0,47
Hardy,Gr.3,3,10,5,4,0,0,39
Hardy,Gr.4,4,10,6,4,0,1,46
Hardy,Gr.5,0,9,2,2,0,0,35
Menotomy Preschool,PK,1,11,2,1,0,0,41
Peirce,K,4,4,0,1,0,0,33
Peirce,Gr.1,1,6,7,1,0,0,27
Peirce,Gr.2,2,0,6,0,0,0,36
Peirce,Gr.3,2,5,4,2,0,0,33
Peirce,Gr.4,2,4,6,3,0,0,33
Peirce,Gr.5,6,3,1,4,0,0,25
Thompson,K,3,12,5,9,0,0,53
Thompson,Gr.1,3,10,5,6,0,1,56
Thompson,Gr.2,2,11,9,3,0,0,48
Thompson,Gr.3,4,14,5,4,1,0,53
Thompson,Gr.4,2,6,7,4,0,0,30
Thompson,Gr.5,4,10,2,7,0,0,36
M Norcross Stratton,K,2,12,7,5,0,0,41
M Norcross Stratton,Gr.1,1,10,7,2,0,0,47
M Norcross Stratton,Gr.2,1,10,0,4,0,0,50
M Norcross Stratton,Gr.3,0,10,4,5,0,0,49
M Norcross Stratton,Gr.4,1,11,4,2,0,0,49
M Norcross Stratton,Gr.5,3,9,3,4,0,0,39
Ottoson Middle,Gr.6,17,50,18,22,0,0,302
Ottoson Middle,Gr.7,15,28,22,14,0,0,303
Ottoson Middle,Gr.8,13,34,16,9,0,1,263
Arlington High,Gr.9,17,41,21,24,0,0,241
Arlington High,Gr.10,14,22,12,6,0,2,257
Arlington High,Gr.11,8,31,11,10,1,0,217
Arlington High,Gr.12,14,40,14,3,1,0,246
William Pittaway Elementary,PK,1,20,11,7,0,0,93
Henry E Warren Elementary,K,2,25,24,9,1,1,128
Henry E Warren Elementary,Gr.1,5,29,9,5,4,0,160
Henry E Warren Elementary,Gr.2,2,29,19,8,5,0,156
David Mindess,Gr.3,5,32,18,6,0,0,148
David Mindess,Gr.4,5,28,21,7,1,0,140
David Mindess,Gr.5,6,29,16,6,2,0,138
Ashland Middle,Gr.6,7,26,22,5,0,0,147
Ashland Middle,Gr.7,4,18,25,8,0,0,150
Ashland Middle,Gr.8,7,20,29,4,2,0,137
Ashland High,Gr.9,3,14,12,4,0,0,143
Ashland High,Gr.10,4,18,11,7,1,0,137
Ashland High,Gr.11,5,9,17,5,0,0,163
Ashland High,Gr.12,1,9,13,4,0,0,159
A. Irvin Studley Elementary School,K,3,2,16,9,0,1,49
A. Irvin Studley Elementary School,Gr.1,0,3,27,3,0,0,58
A. Irvin Studley Elementary School,Gr.2,1,5,17,7,0,0,51
A. Irvin Studley Elementary School,Gr.3,3,1,25,1,0,0,68
A. Irvin Studley Elementary School,Gr.4,1,4,29,7,1,0,59
Early Learning Center,PK,2,12,20,16,0,0,133
Thomas Willett Elementary School,K,6,11,6,6,0,0,58
Thomas Willett Elementary School,Gr.1,3,5,8,12,0,0,62
Thomas Willett Elementary School,Gr.2,8,5,8,10,0,0,63
Thomas Willett Elementary School,Gr.3,4,6,10,4,0,0,52
Thomas Willett Elementary School,Gr.4,1,3,11,6,0,0,49
Hyman Fine Elementary School,K,5,5,15,3,0,0,72
Hyman Fine Elementary School,Gr.1,5,2,4,8,0,0,57
Hyman Fine Elementary School,Gr.2,7,9,12,4,0,0,61
Hyman Fine Elementary School,Gr.3,7,10,16,5,0,0,54
Hyman Fine Elementary School,Gr.4,5,8,17,9,0,0,61
Hill-Roberts Elementary School,K,5,5,5,8,1,0,75
Hill-Roberts Elementary School,Gr.1,6,3,11,7,0,0,65
Hill-Roberts Elementary School,Gr.2,5,4,9,6,1,0,71
Hill-Roberts Elementary School,Gr.3,6,2,12,7,0,0,80
Hill-Roberts Elementary School,Gr.4,3,7,12,10,0,0,62
Peter Thacher Elementary School,K,4,7,9,12,0,0,44
Peter Thacher Elementary School,Gr.1,2,3,16,7,0,0,54
Peter Thacher Elementary School,Gr.2,5,6,8,8,0,0,61
Peter Thacher Elementary School,Gr.3,4,6,12,4,0,0,56
Peter Thacher Elementary School,Gr.4,5,1,9,3,1,0,64
Robert J. Coelho Middle School,Gr.5,7,8,14,13,0,0,112
Robert J. Coelho Middle School,Gr.6,7,5,20,7,0,0,157
Robert J. Coelho Middle School,Gr.7,6,5,15,4,0,0,142
Robert J. Coelho Middle School,Gr.8,7,6,13,6,0,0,135
Cyril K. Brennan Middle School,Gr.5,3,2,24,11,1,0,75
Cyril K. Brennan Middle School,Gr.6,5,4,19,8,0,0,92
Cyril K. Brennan Middle School,Gr.7,9,6,17,12,0,2,95
Cyril K. Brennan Middle School,Gr.8,6,5,27,4,2,1,107
Wamsutta Middle School,Gr.5,12,5,26,4,0,0,91
Wamsutta Middle School,Gr.6,5,10,25,5,0,1,87
Wamsutta Middle School,Gr.7,9,11,30,9,0,0,86
Wamsutta Middle School,Gr.8,7,1,22,8,0,0,90
Attleboro High,Gr.9,23,17,54,18,1,1,300
Attleboro High,Gr.10,24,21,54,23,2,2,312
Attleboro High,Gr.11,21,18,40,10,1,0,320
Attleboro High,Gr.12,30,22,43,18,3,1,285
Attleboro High,SPED_Beyond_Grade_12,0,0,4,0,0,0,12
Attleboro Community Academy,Gr.10,***,***,***,***,***,***,***
Attleboro Community Academy,Gr.11,2,0,4,1,0,0,19
Attleboro Community Academy,Gr.12,0,0,7,0,0,0,19
Bryn Mawr,K,1,1,9,3,2,0,77
Bryn Mawr,Gr.1,2,5,8,2,0,0,68
Bryn Mawr,Gr.2,3,1,3,4,0,0,83
Pakachoag School,K,2,2,4,3,0,0,71
Pakachoag School,Gr.1,0,3,8,1,1,0,72
Pakachoag School,Gr.2,3,4,5,1,0,0,73
Swanson Road Intermediate School,Gr.3,2,6,16,8,0,0,141
Swanson Road Intermediate School,Gr.4,3,7,12,6,0,0,148
Swanson Road Intermediate School,Gr.5,4,8,12,4,1,0,169
Auburn Middle,Gr.6,4,5,11,9,0,0,173
Auburn Middle,Gr.7,3,10,6,5,1,0,181
Auburn Middle,Gr.8,4,7,17,7,1,0,169
Auburn Senior High,PK,3,6,3,6,0,0,50
Auburn Senior High,Gr.9,6,12,7,5,0,0,170
Auburn Senior High,Gr.10,5,6,12,3,0,0,150
Auburn Senior High,Gr.11,2,5,8,4,2,0,136
Auburn Senior High,Gr.12,4,4,11,4,0,0,142
Auburn Senior High,SPED_Beyond_Grade_12,***,***,***,***,***,***,***
Ralph D Butler,K,9,2,1,3,0,0,34
Ralph D Butler,PK,1,1,5,3,0,0,10
Ralph D Butler,Gr.1,14,0,6,0,0,0,33
Ralph D Butler,Gr.2,12,4,1,5,2,0,29
Ralph D Butler,Gr.3,11,3,2,3,0,0,34
Ralph D Butler,Gr.4,18,2,2,3,2,0,35
Ralph D Butler,Gr.5,16,1,6,2,0,0,32
Ralph D Butler,Gr.6,10,3,2,5,0,0,43
Avon Middle High School,Gr.7,21,4,4,2,1,0,34
Avon Middle High School,Gr.8,17,5,7,5,0,0,29
Avon Middle High School,Gr.9,21,2,4,1,0,0,23
Avon Middle High School,Gr.10,22,3,5,2,0,0,16
Avon Middle High School,Gr.11,24,3,0,2,1,0,19
Avon Middle High School,Gr.12,19,2,3,0,0,0,19
Avon Middle High School,SPED_Beyond_Grade_12,***,***,***,***,***,***,***
Enoch Cobb Early Learning Center,PK,7,1,11,6,0,0,77
West Barnstable Elementary,K,0,1,2,0,0,0,52
West Barnstable Elementary,Gr.1,1,0,3,4,0,0,56
West Barnstable Elementary,Gr.2,3,2,9,1,0,0,56
West Barnstable Elementary,Gr.3,1,2,7,2,0,0,53
Centerville Elementary,K,8,0,9,1,1,0,54
Centerville Elementary,Gr.1,5,1,9,1,1,0,68
Centerville Elementary,Gr.2,1,2,8,0,1,0,70
Centerville Elementary,Gr.3,3,1,8,4,0,0,73
Hyannis West Elementary,K,11,2,24,3,0,0,24
Hyannis West Elementary,Gr.1,16,3,23,10,0,0,34
Hyannis West Elementary,Gr.2,10,2,20,9,0,1,43
Hyannis West Elementary,Gr.3,14,1,16,8,0,1,56
West Villages Elementary School,K,2,1,3,4,0,0,96
West Villages Elementary School,Gr.1,4,0,4,3,1,0,102
West Villages Elementary School,Gr.2,2,2,8,6,1,1,91
West Villages Elementary School,Gr.3,0,2,5,4,0,0,113
Barnstable United Elementary School,Gr.4,27,9,52,18,0,0,307
Barnstable United Elementary School,Gr.5,22,5,34,24,2,1,279
Barnstable Intermediate School,Gr.6,34,8,27,16,2,0,290
Barnstable Intermediate School,Gr.7,27,3,42,13,1,2,264
Barnstable High,Gr.8,36,12,44,12,4,1,297
Barnstable High,Gr.9,30,16,28,21,3,2,284
Barnstable High,Gr.10,28,16,40,14,6,2,275
Barnstable High,Gr.11,34,11,43,14,5,0,280
Barnstable High,Gr.12,22,15,27,12,6,0,278
Barnstable High,SPED_Beyond_Grade_12,0,0,0,2,1,1,11
Lt Elezer Davis,K,12,26,15,16,0,0,121
Lt Elezer Davis,Gr.1,12,29,11,7,0,1,138
Lt Elezer Davis,Gr.2,10,33,5,8,0,0,142
Lt Job Lane School,Gr.3,11,25,11,0,1,0,135
Lt Job Lane School,Gr.4,14,22,10,11,0,0,114
Lt Job Lane School,Gr.5,8,26,13,4,3,0,126
John Glenn Middle,Gr.6,11,40,7,6,0,0,137
John Glenn Middle,Gr.7,7,13,15,7,0,0,112
John Glenn Middle,Gr.8,14,22,8,5,0,0,125
Bedford High,PK,3,2,0,0,0,0,23
Bedford High,Gr.9,18,19,14,16,1,2,152
Bedford High,Gr.10,22,29,10,13,0,0,151
Bedford High,Gr.11,13,22,6,11,0,1,154
Bedford High,Gr.12,11,16,13,4,2,0,159
Cold Spring,K,4,3,5,4,1,0,135
Cold Spring,PK,0,2,1,0,0,0,20
Chestnut Hill Community School,Gr.4,3,3,13,2,0,0,164
Chestnut Hill Community School,Gr.5,2,6,6,8,0,1,181
Chestnut Hill Community School,Gr.6,2,2,5,4,0,1,173
Swift River Elementary,Gr.1,2,1,10,5,0,0,127
Swift River Elementary,Gr.2,1,2,5,3,0,0,164
Swift River Elementary,Gr.3,7,6,4,1,0,1,160
Jabish Middle School,Gr.7,4,5,3,4,0,0,185
Jabish Middle School,Gr.8,0,3,9,2,0,0,185
Belchertown High,Gr.9,7,3,11,4,0,0,167
Belchertown High,Gr.10,2,2,6,4,1,1,154
Belchertown High,Gr.11,4,6,5,3,0,0,149
Belchertown High,Gr.12,2,4,5,4,0,0,157
Belchertown High,SPED_Beyond_Grade_12,***,***,***,***,***,***,***
Bellingham Early Childhood Center,PK,0,0,0,0,0,0,90
South Elementary,K,0,0,2,0,0,0,73
South Elementary,Gr.1,1,2,1,1,0,0,92
South Elementary,Gr.2,3,1,1,1,0,0,83
South Elementary,Gr.3,0,7,3,0,0,0,88
Stall Brook,K,1,6,0,3,0,0,71
Stall Brook,Gr.1,2,2,3,3,0,0,76
Stall Brook,Gr.2,1,4,6,4,0,0,77
Stall Brook,Gr.3,1,7,3,1,0,0,66
Bellingham Memorial School,Gr.4,1,9,7,4,0,0,164
Bellingham Memorial School,Gr.5,3,7,7,1,0,0,153
Bellingham Memorial School,Gr.6,5,4,2,4,0,0,168
Bellingham Memorial School,Gr.7,3,9,4,3,0,0,168
Bellingham High School,Gr.8,3,6,10,3,1,0,159
Bellingham High School,Gr.9,1,4,3,1,0,0,127
Bellingham High School,Gr.10,4,2,5,1,1,0,105
Bellingham High School,Gr.11,2,3,7,1,0,0,122
Bellingham High School,Gr.12,2,2,5,5,1,0,143
Paul J. Primavera Jr./Sr. High School,Gr.8,***,***,***,***,***,***,***
Paul J. Primavera Jr./Sr. High School,Gr.9,0,0,1,1,0,0,5
Paul J. Primavera Jr./Sr. High School,Gr.10,0,0,0,0,0,0,7
Paul J. Primavera Jr./Sr. High School,Gr.11,0,0,0,0,1,0,5
Paul J. Primavera Jr./Sr. High School,Gr.12,0,0,1,0,0,0,8
Winn Brook,K,3,15,5,8,0,0,49
Winn Brook,Gr.1,0,23,3,5,0,0,65
Winn Brook,Gr.2,1,28,3,8,1,0,55
Winn Brook,Gr.3,3,27,1,6,0,0,57
Winn Brook,Gr.4,0,20,4,3,1,0,62
Mary Lee Burbank,K,1,12,2,7,0,0,37
Mary Lee Burbank,Gr.1,0,12,2,4,0,0,54
Mary Lee Burbank,Gr.2,1,20,1,6,0,0,42
Mary Lee Burbank,Gr.3,1,12,6,2,0,1,50
Mary Lee Burbank,Gr.4,3,9,8,8,0,0,42
Daniel Butler,K,3,20,1,5,2,0,36
Daniel Butler,Gr.1,3,26,7,5,0,0,46
Daniel Butler,Gr.2,5,14,8,2,1,0,42
Daniel Butler,Gr.3,4,19,4,5,0,0,37
Daniel Butler,Gr.4,3,14,7,6,0,0,37
Roger E Wellington,K,1,9,1,21,0,0,74
Roger E Wellington,PK,0,14,1,4,0,0,42
Roger E Wellington,Gr.1,3,15,0,11,0,0,92
Roger E Wellington,Gr.2,3,25,3,9,0,0,77
Roger E Wellington,Gr.3,4,14,4,10,0,0,74
Roger E Wellington,Gr.4,4,8,8,8,0,0,94
Winthrop L Chenery Middle,Gr.5,14,60,8,18,0,1,231
Winthrop L Chenery Middle,Gr.6,9,53,15,19,0,0,245
Winthrop L Chenery Middle,Gr.7,11,54,8,22,1,0,226
Winthrop L Chenery Middle,Gr.8,14,46,17,17,0,0,234
Belmont High,Gr.9,17,52,9,11,0,0,211
Belmont High,Gr.10,16,60,7,16,0,0,238
Belmont High,Gr.11,11,43,8,27,0,0,208
Belmont High,Gr.12,12,62,12,15,0,0,210
Berkley Community School,K,0,0,2,3,0,0,88
Berkley Community School,PK,1,0,1,2,0,0,57
Berkley Community School,Gr.1,0,0,1,2,0,0,84
Berkley Community School,Gr.2,0,0,0,4,0,0,103
Berkley Community School,Gr.3,0,1,1,2,0,0,85
Berkley Community School,Gr.4,1,0,1,0,0,0,80
Berkley Middle School,Gr.5,1,0,0,2,0,0,88
Berkley Middle School,Gr.6,1,2,1,2,0,0,94
Berkley Middle School,Gr.7,1,1,1,2,0,0,88
Berkley Middle School,Gr.8,2,0,4,1,0,0,93
Berlin Memorial,K,0,0,2,1,1,0,24
Berlin Memorial,PK,1,0,0,0,0,0,13
Berlin Memorial,Gr.1,0,0,2,0,0,0,21
Berlin Memorial,Gr.2,0,1,2,0,0,0,23
Berlin Memorial,Gr.3,0,0,1,1,0,0,28
Berlin Memorial,Gr.4,0,2,2,3,0,0,32
Berlin Memorial,Gr.5,0,0,1,0,0,0,24
McKeown School,PK,6,1,11,10,0,0,67
Centerville Elementary,K,2,0,5,2,0,0,40
Centerville Elementary,Gr.1,2,1,8,4,0,0,47
Centerville Elementary,Gr.2,5,2,8,2,0,0,54
Centerville Elementary,Gr.3,2,0,8,3,0,0,50
Centerville Elementary,Gr.4,4,0,10,2,0,0,34
Centerville Elementary,Gr.5,1,1,6,2,0,0,61
Cove Elementary,K,0,0,9,8,0,0,80
Cove Elementary,Gr.1,4,1,7,5,0,0,81
Cove Elementary,Gr.2,2,1,15,6,0,0,49
Cove Elementary,Gr.3,3,2,6,1,0,0,68
Cove Elementary,Gr.4,1,2,3,2,0,0,51
Cove Elementary,Gr.5,3,0,9,3,0,0,46
Hannah Elementary,K,1,2,3,2,0,0,32
Hannah Elementary,Gr.1,1,0,7,3,0,0,62
Hannah Elementary,Gr.2,0,1,3,2,0,0,51
Hannah Elementary,Gr.3,1,2,11,4,0,0,61
Hannah Elementary,Gr.4,1,2,10,1,0,0,43
Hannah Elementary,Gr.5,2,2,6,2,0,0,52
North Beverly Elementary,K,2,1,16,3,0,0,36
North Beverly Elementary,Gr.1,2,0,10,0,1,0,49
North Beverly Elementary,Gr.2,1,2,6,4,0,0,76
North Beverly Elementary,Gr.3,1,2,4,1,0,0,60
North Beverly Elementary,Gr.4,0,2,4,3,0,0,63
North Beverly Elementary,Gr.5,0,0,4,4,0,0,64
Ayers/Ryal Side School,K,3,0,15,2,0,0,76
Ayers/Ryal Side School,Gr.1,5,4,12,2,0,0,67
Ayers/Ryal Side School,Gr.2,2,3,14,3,0,0,70
Ayers/Ryal Side School,Gr.3,2,7,14,0,0,1,62
Ayers/Ryal Side School,Gr.4,2,2,8,1,0,0,61
Ayers/Ryal Side School,Gr.5,2,3,7,3,0,0,69
Briscoe Middle,Gr.6,13,9,30,12,0,0,281
Briscoe Middle,Gr.7,11,9,33,9,0,0,266
Briscoe Middle,Gr.8,5,6,45,9,0,0,247
Beverly High,Gr.9,14,8,30,7,0,2,234
Beverly High,Gr.10,8,6,25,9,0,0,288
Beverly High,Gr.11,11,6,26,4,0,2,281
Beverly High,Gr.12,7,10,15,4,0,1,292
Beverly High,SPED_Beyond_Grade_12,0,0,1,0,0,0,5
Thomas Ditson,K,8,8,6,3,0,0,55
Thomas Ditson,Gr.1,2,9,4,8,0,0,65
Thomas Ditson,Gr.2,3,8,6,4,0,0,69
Thomas Ditson,Gr.3,3,13,5,5,0,0,81
Thomas Ditson,Gr.4,4,7,4,2,0,0,67
Thomas Ditson,Gr.5,3,4,7,2,0,1,82
Frederick J Dutile,K,3,3,4,1,0,0,35
Frederick J Dutile,Gr.1,2,4,2,2,0,0,44
Frederick J Dutile,Gr.2,2,2,3,2,0,0,35
Frederick J Dutile,Gr.3,3,2,0,2,0,0,44
Frederick J Dutile,Gr.4,0,1,3,1,0,0,54
Frederick J Dutile,Gr.5,0,3,1,1,0,1,39
John F Kennedy,K,2,0,3,1,0,0,55
John F Kennedy,Gr.1,0,1,2,3,0,0,44
John F Kennedy,Gr.2,0,2,1,0,0,0,52
John F Kennedy,Gr.3,2,2,0,0,0,0,48
John F Kennedy,Gr.4,1,2,2,2,0,0,58
John F Kennedy,Gr.5,0,2,0,0,0,0,50
Parker,K,7,12,8,4,1,0,54
Parker,Gr.1,3,10,1,2,0,0,61
Parker,Gr.2,3,9,4,0,0,0,72
Parker,Gr.3,6,4,6,3,0,0,61
Parker,Gr.4,2,9,3,0,0,0,51
Parker,Gr.5,3,2,4,3,0,0,60
Hajjar Elementary,K,2,13,3,0,0,0,60
Hajjar Elementary,Gr.1,1,4,4,3,0,0,53
Hajjar Elementary,Gr.2,5,9,5,0,0,0,82
Hajjar Elementary,Gr.3,4,7,5,1,1,0,60
Hajjar Elementary,Gr.4,2,8,7,2,1,0,70
Hajjar Elementary,Gr.5,3,7,4,1,0,0,73
Eugene C Vining,K,2,1,2,1,0,0,30
