Randolph,1.0,1.7,1.3,0.0,25.0,0.0,2.6
Reading,3.3,0.0,0.0,0.0,0.0,0.0,0.2
Revere,2.2,1.9,4.0,5.8,0.0,0.0,3.2
Rockland,0.0,0.0,2.4,0.0,0.0,0.0,0.4
Rockport,0.0,0.0,0.0,0.0,0.0,0.0,1.4
Salem,0.0,0.0,1.6,4.9,0.0,0.0,1.8
Sandwich,0.0,0.0,0.0,0.0,0.0,0.0,0.4
Saugus,0.0,8.3,4.0,0.0,33.3,0.0,2.3
Scituate,0.0,0.0,0.0,0.0,0.0,0.0,0.4
Seekonk,0.0,0.0,0.0,0.0,0.0,0.0,0.4
Sharon,1.2,1.3,5.0,0.0,0.0,0.0,2.5
Shrewsbury,5.7,0.3,0.0,0.0,0.0,0.0,0.3
Somerville,0.0,0.0,3.5,9.1,0.0,0.0,1.0
Southbridge,0.0,0.0,5.8,0.0,0.0,0.0,8.6
South Hadley,5.3,0.0,0.0,0.0,0.0,0.0,0.9
Springfield,3.5,1.0,5.9,7.7,0.0,0.0,3.4
Stoneham,0.0,0.0,3.6,0.0,0.0,0.0,0.9
Stoughton,1.4,0.0,5.0,0.0,0.0,0.0,1.3
Sutton,0.0,0.0,0.0,0.0,100.0,0.0,1.0
Swampscott,0.0,0.0,2.2,0.0,0.0,0.0,0.8
Swansea,0.0,0.0,16.7,0.0,0.0,0.0,1.0
Taunton,2.4,2.6,3.2,0.0,0.0,0.0,1.5
Tewksbury,0.0,0.0,0.0,0.0,0.0,0.0,1.3
Tyngsborough,0.0,3.8,0.0,0.0,0.0,0.0,0.5
Uxbridge,20.0,0.0,18.5,7.7,0.0,0.0,2.7
Wakefield,0.0,0.0,3.7,0.0,0.0,0.0,0.5
Walpole,0.0,0.0,0.0,0.0,0.0,0.0,0.1
Waltham,1.8,0.0,3.8,2.6,0.0,0.0,0.5
Ware,0.0,0.0,5.0,0.0,0.0,0.0,4.8
Wareham,13.2,0.0,13.0,15.6,0.0,0.0,6.9
Watertown,0.0,2.0,3.4,6.3,0.0,0.0,1.7
Wayland,0.0,0.0,0.0,0.0,0.0,0.0,0.2
Webster,6.7,0.0,10.0,14.3,0.0,0.0,6.0
Wellesley,0.0,0.6,0.0,0.0,0.0,0.0,0.2
Westborough,0.0,0.5,1.9,0.0,0.0,0.0,0.3
West Boylston,0.0,0.0,0.0,0.0,0.0,0.0,0.4
West Bridgewater,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Westfield,4.8,0.0,7.5,0.0,0.0,0.0,1.8
Westford,0.0,0.0,0.0,0.0,0.0,0.0,0.4
Weston,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Westport,0.0,0.0,0.0,16.7,0.0,0.0,1.3
West Springfield,0.0,2.5,5.0,15.0,100.0,0.0,1.3
Westwood,0.0,0.0,0.0,0.0,0.0,0.0,0.4
Weymouth,4.9,0.0,2.7,1.6,0.0,0.0,1.7
Wilmington,0.0,0.0,0.0,0.0,0.0,0.0,0.5
Winchendon,0.0,0.0,12.5,16.7,50.0,0.0,2.7
Winchester,0.0,0.6,2.4,2.3,0.0,0.0,0.2
Winthrop,22.2,0.0,4.0,0.0,0.0,0.0,1.5
Woburn,0.0,1.3,5.1,0.0,0.0,0.0,1.8
Worcester,1.1,0.5,2.7,1.5,0.0,0.0,1.7
Northampton-Smith Vocational Agricultural,0.0,0.0,2.8,0.0,0.0,0.0,0.8
Excel Academy Charter (District),0.0,0.0,0.0,0.0,0.0,0.0,0.0
Boston Green Academy Horace Mann Charter School (District),1.2,0.0,4.5,0.0,0.0,0.0,8.7
Academy Of the Pacific Rim Charter Public (District),0.8,0.0,2.4,0.0,0.0,0.0,0.0
Four Rivers Charter Public (District),0.0,0.0,0.0,0.0,0.0,0.0,0.0
Berkshire Arts and Technology Charter Public (District),0.0,0.0,8.3,0.0,0.0,0.0,1.0
Boston Preparatory Charter Public (District),0.0,0.0,0.0,0.0,0.0,0.0,0.0
Boston Day and Evening Academy Charter (District),29.0,0.0,19.3,7.7,0.0,66.7,24.0
KIPP Academy Lynn Charter (District),0.0,0.0,3.9,10.0,0.0,0.0,0.0
Advanced Math and Science Academy Charter (District),0.0,0.0,0.0,0.0,0.0,0.0,0.3
Innovation Academy Charter (District),0.0,0.0,0.0,0.0,0.0,0.0,0.6
Community Charter School of Cambridge (District),0.0,0.0,1.6,0.0,0.0,0.0,0.0
City on a Hill Charter Public School Circuit Street (District),1.6,0.0,1.3,0.0,0.0,0.0,0.0
Codman Academy Charter Public (District),0.0,0.0,12.9,0.0,0.0,0.0,0.0
Sabis International Charter (District),0.6,0.0,1.4,0.0,0.0,0.0,0.8
Abby Kelley Foster Charter Public (District),0.0,0.0,1.1,0.0,0.0,0.0,1.0
Foxborough Regional Charter (District),0.0,0.0,0.0,0.0,0.0,0.0,0.8
Boston Collegiate Charter (District),0.0,0.0,0.0,0.0,0.0,0.0,0.0
Edward M. Kennedy Academy for Health Careers (Horace Mann Charter) (District),2.0,0.0,0.6,0.0,0.0,0.0,0.0
Lowell Middlesex Academy Charter (District),50.0,14.3,44.0,8.3,0.0,0.0,10.6
Martha\'s Vineyard Charter (District),0.0,0.0,0.0,0.0,0.0,0.0,0.0
New Liberty Charter School of Salem (District),80.0,0.0,105.6,75.0,0.0,0.0,26.9
Ma Academy for Math and Science,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MATCH Charter Public School (District),0.6,0.0,0.9,0.0,0.0,0.0,0.0
Mystic Valley Regional Charter (District),1.4,0.0,0.0,0.0,0.0,0.0,0.0
Sizer School: A North Central Charter Essential (District),0.0,0.0,2.4,0.0,0.0,0.0,0.6
Francis W. Parker Charter Essential (District),0.0,0.0,0.0,0.0,0.0,0.0,0.4
Pioneer Valley Performing Arts Charter Public (District),0.0,0.0,0.0,8.3,0.0,0.0,1.6
Rising Tide Charter Public (District),0.0,0.0,0.0,0.0,0.0,0.0,0.8
Roxbury Preparatory Charter (District),0.0,0.0,0.0,0.0,0.0,0.0,0.0
Salem Academy Charter (District),0.0,0.0,0.0,0.0,0.0,0.0,1.1
Prospect Hill Academy Charter (District),0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Shore Charter Public (District),0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sturgis Charter Public (District),0.0,0.0,4.3,0.0,0.0,0.0,0.1
Atlantis Charter (District),0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phoenix Charter Academy (District),58.6,100.0,54.5,0.0,0.0,0.0,54.5
Pioneer Charter School of Science (District),0.0,0.0,0.0,0.0,0.0,0.0,0.0
Global Learning Charter Public (District),0.0,0.0,5.3,0.0,0.0,0.0,1.0
Pioneer Valley Chinese Immersion Charter (District),0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hampden Charter School of Science (District),0.0,0.0,0.0,0.0,0.0,0.0,0.0
Acton-Boxborough,0.0,0.2,1.6,1.5,25.0,0.0,0.2
Adams-Cheshire,0.0,0.0,28.6,0.0,0.0,0.0,4.2
Amherst-Pelham,0.0,0.0,3.2,2.5,0.0,0.0,1.2
Ashburnham-Westminster,0.0,0.0,0.0,0.0,0.0,0.0,0.2
Athol-Royalston,0.0,0.0,5.9,0.0,0.0,0.0,3.4
Ayer Shirley School District,0.0,0.0,0.0,4.2,0.0,0.0,2.7
Berkshire Hills,0.0,0.0,0.0,0.0,0.0,0.0,0.4
Berlin-Boylston,0.0,16.7,0.0,0.0,0.0,0.0,1.8
Blackstone-Millville,16.7,0.0,0.0,0.0,0.0,0.0,1.2
Bridgewater-Raynham,3.0,0.0,2.6,0.0,0.0,0.0,1.1
Central Berkshire,0.0,0.0,0.0,0.0,0.0,0.0,0.8
Concord-Carlisle,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dennis-Yarmouth,3.0,0.0,4.2,2.6,0.0,0.0,2.8
Dighton-Rehoboth,0.0,0.0,3.4,0.0,0.0,0.0,0.8
Dover-Sherborn,0.0,0.0,0.0,0.0,0.0,0.0,0.2
Dudley-Charlton Reg,0.0,0.0,3.2,0.0,0.0,0.0,0.8
Nauset,0.0,0.0,2.9,0.0,0.0,0.0,0.5
Freetown-Lakeville,0.0,0.0,0.0,0.0,0.0,0.0,0.3
Frontier,0.0,0.0,0.0,0.0,0.0,0.0,0.6
Gateway,0.0,0.0,0.0,0.0,100.0,0.0,0.5
Groton-Dunstable,0.0,0.0,0.0,0.0,0.0,0.0,0.3
Gill-Montague,0.0,0.0,10.0,18.2,100.0,0.0,4.1
Hamilton-Wenham,0.0,0.0,0.0,0.0,0.0,0.0,0.4
Hampden-Wilbraham,0.0,0.0,1.6,4.2,0.0,0.0,0.4
Hampshire,0.0,0.0,0.0,0.0,0.0,0.0,0.2
King Philip,0.0,0.0,6.7,0.0,0.0,0.0,0.2
Lincoln-Sudbury,0.0,0.0,1.6,0.0,0.0,0.0,0.0
Manchester Essex Regional,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Martha\'s Vineyard,0.0,0.0,3.1,3.7,0.0,0.0,1.3
Masconomet,0.0,0.0,0.0,11.1,0.0,0.0,0.3
Mendon-Upton,0.0,0.0,0.0,0.0,0.0,0.0,0.3
Monomoy Regional School District,6.1,0.0,5.0,0.0,0.0,0.0,1.6
Mount Greylock,0.0,0.0,0.0,0.0,0.0,0.0,0.6
Mohawk Trail,0.0,0.0,7.1,0.0,0.0,0.0,2.4
Narragansett,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Nashoba,0.0,0.0,2.2,0.0,0.0,0.0,0.4
Northboro-Southboro,6.3,1.4,0.0,0.0,0.0,0.0,0.7
North Middlesex,0.0,0.0,0.0,9.1,0.0,0.0,0.5
Old Rochester,0.0,0.0,0.0,5.0,0.0,0.0,0.4
Pentucket,0.0,0.0,0.0,0.0,0.0,0.0,1.3
Pioneer Valley,0.0,0.0,0.0,0.0,0.0,0.0,0.4
Quabbin,12.5,0.0,11.4,0.0,0.0,0.0,2.7
Ralph C Mahar,25.0,0.0,8.1,7.4,0.0,0.0,3.2
Silver Lake,6.7,0.0,7.1,33.3,0.0,0.0,0.3
Somerset Berkley Regional School District,0.0,0.0,0.0,0.0,0.0,0.0,0.9
Southern Berkshire,0.0,0.0,11.1,0.0,0.0,0.0,1.1
Southwick-Tolland-Granville Regional School District,0.0,0.0,0.0,0.0,0.0,0.0,1.2
Spencer-E Brookfield,0.0,0.0,3.4,0.0,0.0,0.0,3.9
Tantasqua,0.0,0.0,0.0,0.0,0.0,0.0,0.8
Triton,0.0,0.0,5.6,0.0,0.0,0.0,1.8
Wachusett,0.0,0.0,2.5,0.0,0.0,0.0,0.4
Quaboag Regional,0.0,0.0,0.0,15.4,0.0,0.0,1.1
Whitman-Hanson,0.0,0.0,0.0,0.0,0.0,0.0,0.3
Assabet Valley Regional Vocational Technical,0.0,0.0,1.3,4.3,0.0,0.0,0.3
Blackstone Valley Regional Vocational Technical,0.0,0.0,0.0,0.0,0.0,0.0,0.2
Blue Hills Regional Vocational Technical,0.0,0.0,1.2,0.0,0.0,0.0,0.2
Bristol-Plymouth Regional Vocational Technical,0.0,0.0,1.1,0.0,0.0,0.0,0.7
Cape Cod Regional Vocational Technical,0.0,0.0,1.7,3.6,0.0,0.0,1.5
Essex North Shore Agricultural and Technical School District,0.0,0.0,0.7,0.0,0.0,0.0,0.3
Franklin County Regional Vocational Technical,0.0,0.0,7.7,0.0,0.0,0.0,1.9
Greater Fall River Regional Vocational Technical,0.0,0.0,0.0,0.0,0.0,0.0,0.4
Greater Lawrence Regional Vocational Technical,0.0,7.1,0.9,0.0,0.0,0.0,1.2
Greater New Bedford Regional Vocational Technical,1.5,5.3,2.4,3.1,0.0,0.0,1.7
Greater Lowell Regional Vocational Technical,0.0,1.1,0.3,0.0,0.0,0.0,0.2
South Middlesex Regional Vocational Technical,0.0,0.0,2.4,0.0,0.0,0.0,0.3
Minuteman Regional Vocational Technical,2.6,0.0,1.4,0.0,0.0,0.0,0.8
Montachusett Regional Vocational Technical,0.0,0.0,0.0,1.6,0.0,0.0,0.2
Northern Berkshire Regional Vocational Technical,0.0,0.0,0.0,0.0,0.0,0.0,0.7
Nashoba Valley Regional Vocational Technical,0.0,0.0,0.0,0.0,0.0,0.0,0.2
Northeast Metropolitan Regional Vocational Technical,0.0,0.0,0.5,0.0,0.0,0.0,0.4
Old Colony Regional Vocational Technical,0.0,0.0,0.0,0.0,0.0,0.0,0.6
Pathfinder Regional Vocational Technical,0.0,0.0,0.0,0.0,0.0,0.0,1.6
Shawsheen Valley Regional Vocational Technical,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Southeastern Regional Vocational Technical,0.5,0.0,0.6,2.9,0.0,0.0,0.3
South Shore Regional Vocational Technical,0.0,0.0,0.0,0.0,0.0,0.0,0.7
Southern Worcester County Regional Vocational Technical,0.0,0.0,0.0,0.0,0.0,0.0,0.6
Tri County Regional Vocational Technical,20.0,0.0,0.0,0.0,0.0,0.0,1.3
Upper Cape Cod Regional Vocational Technical,0.0,0.0,0.0,5.3,0.0,0.0,0.2
Whittier Regional Vocational Technical,5.6,0.0,0.0,0.0,0.0,0.0,0.2
Bristol County Agricultural,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Norfolk County Agricultural,0.0,0.0,0.0,0.0,0.0,0.0,0.2
Paulo Freire Social Justice Charter School (District),0.0,0.0,0.7,0.0,0.0,0.0,0.0
Baystate Academy Charter Public School (District),0.0,0.0,2.3,0.0,0.0,0.0,0.0
City on a Hill Charter Public School Dudley Square (District),1.7,0.0,0.0,0.0,0.0,0.0,0.0
Pioneer Charter School of Science II (PCSS-II) (District),0.0,0.0,0.0,0.0,0.0,0.0,0.0
City on a Hill Charter Public School New Bedford (District),9.1,0.0,1.8,12.5,0.0,0.0,5.9
Phoenix Academy Public Charter High School Springfield (District),25.0,50.0,38.4,0.0,0.0,0.0,9.1
Massachusetts Virtual Academy at Greenfield Commonwealth Virtual District,29.4,0.0,29.2,0.0,100.0,50.0,28.5
TEC Connections Academy Commonwealth Virtual School District,24.0,40.0,29.7,33.3,50.0,0.0,21.7
