Boston - Dorchester Academy,6,17,16,18,  12.0
Boston - Dorchester Academy,0,4,17,19,N/A
Boston - East Boston High,35,154,54,16,  41.0
Boston - East Boston High,64,68,70,50,  31.0
Boston - East Boston High,6,57,109,37,N/A
Boston - Egleston Community High School,1,0,8,1, 
Boston - Excel High School,5,67,39,11,  42.0
Boston - Excel High School,16,42,22,39,  30.0
Boston - Excel High School,5,38,39,18,N/A
Boston - Fenway High School,22,52,4,0,  55.5
Boston - Fenway High School,36,30,12,1,  51.0
Boston - Fenway High School,4,44,25,1,N/A
Boston - Jeremiah E Burke High,9,58,23,4,  45.5
Boston - Jeremiah E Burke High,9,33,34,18,  48.0
Boston - Jeremiah E Burke High,3,27,34,9,N/A
Boston - Lyon Upper 9-12,6,20,4,0,  68.0
Boston - Lyon Upper 9-12,11,12,3,3,  40.5
Boston - Lyon Upper 9-12,1,5,11,2,N/A
Boston - Madison Park High,10,127,87,24,  33.0
Boston - Madison Park High,15,66,89,77,  30.0
Boston - Madison Park High,5,57,116,72,N/A
Boston - New Mission High School,13,31,4,0,  77.0
Boston - New Mission High School,18,23,7,0,  81.0
Boston - New Mission High School,3,26,14,1,N/A
Boston - Snowden International School at Copley,9,63,7,0,  40.0
Boston - Snowden International School at Copley,9,28,30,9,  13.5
Boston - Snowden International School at Copley,0,32,43,4,N/A
Boston - The English High,5,43,26,6,  44.5
Boston - The English High,9,23,16,31,  55.0
Boston - The English High,1,23,42,8,N/A
Boston - Urban Science Academy,15,58,17,0,  41.5
Boston - Urban Science Academy,18,37,24,13,  35.0
Boston - Urban Science Academy,0,21,40,11,N/A
Boston - West Roxbury Academy,8,59,26,5,  42.0
Boston - West Roxbury Academy,10,32,42,21,  34.0
Boston - West Roxbury Academy,0,31,42,20,N/A
Boston Day and Evening Academy Charter (District) - Boston Day and Evening Academy Charter School,2,34,13,1, 
Boston Day and Evening Academy Charter (District) - Boston Day and Evening Academy Charter School,5,5,27,15, 
Boston Day and Evening Academy Charter (District) - Boston Day and Evening Academy Charter School,0,0,12,10,N/A
Boston Green Academy Horace Mann Charter School (District) - Boston Green Academy Horace Mann Charter School,7,57,7,3,  60.0
Boston Green Academy Horace Mann Charter School (District) - Boston Green Academy Horace Mann Charter School,8,27,25,13,  31.0
Boston Green Academy Horace Mann Charter School (District) - Boston Green Academy Horace Mann Charter School,4,21,25,6,N/A
Bourne - Bourne High School,44,63,4,0,  57.0
Bourne - Bourne High School,60,36,12,3,  47.0
Bourne - Bourne High School,23,55,21,1,N/A
Braintree - Braintree High,214,152,1,3,  49.0
Braintree - Braintree High,263,89,8,5,  41.0
Braintree - Braintree High,127,189,33,3,N/A
Bridgewater-Raynham - Bridgewater-Raynham Regional,134,207,14,5,  42.5
Bridgewater-Raynham - Bridgewater-Raynham Regional,199,101,49,13,  40.0
Bridgewater-Raynham - Bridgewater-Raynham Regional,50,199,97,4,N/A
Bristol County Agricultural - Bristol County Agricultural High,51,55,0,0,  48.0
Bristol County Agricultural - Bristol County Agricultural High,76,27,4,0,  62.0
Bristol County Agricultural - Bristol County Agricultural High,44,54,10,0,N/A
Bristol-Plymouth Regional Vocational Technical - Bristol-Plymouth Vocational Technical,91,216,17,0,  51.0
Bristol-Plymouth Regional Vocational Technical - Bristol-Plymouth Vocational Technical,181,93,43,8,  66.0
Bristol-Plymouth Regional Vocational Technical - Bristol-Plymouth Vocational Technical,31,177,103,1,N/A
Brockton - Brockton Champion High School,2,25,12,0, 
Brockton - Brockton Champion High School,3,11,11,7, 
Brockton - Brockton Champion High School,0,2,8,2,N/A
Brockton - Brockton High,357,453,78,38,  75.0
Brockton - Brockton High,356,268,172,121,  52.0
Brockton - Brockton High,97,379,306,79,N/A
Brookline - Brookline High,300,132,6,1,  62.5
Brookline - Brookline High,327,84,22,10,  51.0
Brookline - Brookline High,215,147,48,7,N/A
Burlington - Burlington High,128,121,4,1,  49.5
Burlington - Burlington High,168,65,16,5,  44.5
Burlington - Burlington High,66,125,47,2,N/A
Cambridge - Cambridge Rindge and Latin,164,184,30,6,  45.5
Cambridge - Cambridge Rindge and Latin,216,108,45,14,  56.0
Cambridge - Cambridge Rindge and Latin,121,133,89,19,N/A
Canton - Canton High,133,80,5,0,  51.0
Canton - Canton High,134,57,17,10,  37.5
Canton - Canton High,88,98,23,2,N/A
Cape Cod Regional Vocational Technical - Cape Cod Region Vocational Technical,29,118,10,1,  48.0
Cape Cod Regional Vocational Technical - Cape Cod Region Vocational Technical,70,52,29,8,  63.0
Cape Cod Regional Vocational Technical - Cape Cod Region Vocational Technical,22,72,36,6,N/A
Central Berkshire - Wahconah Regional High,74,75,3,2,  62.0
Central Berkshire - Wahconah Regional High,94,39,18,2,  61.0
Central Berkshire - Wahconah Regional High,78,55,11,1,N/A
Chelmsford - Chelmsford High,261,134,7,1,  53.0
Chelmsford - Chelmsford High,284,86,25,5,  57.0
Chelmsford - Chelmsford High,83,207,99,4,N/A
Chelsea - Chelsea High,41,171,54,8,  47.0
Chelsea - Chelsea High,75,94,68,38,  29.0
Chelsea - Chelsea High,26,97,98,25,N/A
Chicopee - Chicopee Comprehensive High School,97,194,39,6,  46.0
Chicopee - Chicopee Comprehensive High School,135,105,62,37,  30.0
Chicopee - Chicopee Comprehensive High School,24,137,128,32,N/A
Chicopee - Chicopee High,65,135,36,5,  45.0
Chicopee - Chicopee High,96,54,53,43,  40.0
Chicopee - Chicopee High,22,98,77,19,N/A
City On A Hill Charter Public (District) - City On A Hill Charter Public School,21,43,3,0,  59.0
City On A Hill Charter Public (District) - City On A Hill Charter Public School,33,16,15,2,  68.0
City On A Hill Charter Public (District) - City On A Hill Charter Public School,17,30,15,2,N/A
Clinton - Clinton Senior High,55,45,4,1,  73.5
Clinton - Clinton Senior High,53,30,18,4,  52.0
Clinton - Clinton Senior High,15,46,28,5,N/A
Codman Academy Charter Public (District) - Codman Academy Charter Public School,8,26,3,0,  74.0
Codman Academy Charter Public (District) - Codman Academy Charter Public School,17,10,7,2,  74.0
Codman Academy Charter Public (District) - Codman Academy Charter Public School,7,17,10,0,N/A
Concord-Carlisle - Concord Carlisle High,212,79,4,0,  53.0
Concord-Carlisle - Concord Carlisle High,231,53,9,5,  53.5
Concord-Carlisle - Concord Carlisle High,194,78,9,1,N/A
Danvers - Danvers High,147,110,18,3,  55.0
Danvers - Danvers High,169,75,20,13,  36.0
Danvers - Danvers High,61,160,42,6,N/A
Dartmouth - Dartmouth High,98,156,15,2,  45.0
Dartmouth - Dartmouth High,151,66,35,17,  36.5
Dartmouth - Dartmouth High,50,147,46,9,N/A
Dedham - Dedham High,54,97,10,1,  42.5
Dedham - Dedham High,105,36,18,3,  57.5
Dedham - Dedham High,65,65,31,0,N/A
Dighton-Rehoboth - Dighton-Rehoboth Regional High School,112,101,4,2,  68.5
Dighton-Rehoboth - Dighton-Rehoboth Regional High School,128,53,28,8,  53.0
Dighton-Rehoboth - Dighton-Rehoboth Regional High School,43,99,70,3,N/A
Dover-Sherborn - Dover-Sherborn Regional High,132,26,0,0,  72.0
Dover-Sherborn - Dover-Sherborn Regional High,136,21,1,0,  58.0
Dover-Sherborn - Dover-Sherborn Regional High,107,39,2,0,N/A
Dracut - Dracut Senior High,125,108,9,2,  60.0
Dracut - Dracut Senior High,144,64,27,12,  53.0
Dracut - Dracut Senior High,67,115,47,9,N/A
Dudley-Charlton Reg - Shepherd Hill Regional High,110,119,11,5,  49.0
Dudley-Charlton Reg - Shepherd Hill Regional High,153,56,25,10,  49.0
Dudley-Charlton Reg - Shepherd Hill Regional High,86,110,33,5,N/A
Duxbury - Duxbury High,186,90,3,0,  62.0
Duxbury - Duxbury High,219,50,7,2,  71.5
Duxbury - Duxbury High,113,142,17,0,N/A
East Bridgewater - East Bridgewater High,81,47,3,0,  62.0
East Bridgewater - East Bridgewater High,97,27,7,3,  43.0
East Bridgewater - East Bridgewater High,32,78,21,0,N/A
East Longmeadow - East Longmeadow High,86,106,13,1,  50.5
East Longmeadow - East Longmeadow High,115,64,22,7,  56.0
East Longmeadow - East Longmeadow High,70,107,22,4,N/A
Easthampton - Easthampton High,33,71,7,2,  47.0
Easthampton - Easthampton High,60,30,16,8,  44.0
Easthampton - Easthampton High,26,50,20,8,N/A
Easton - Oliver Ames High,158,114,5,2,  48.5
Easton - Oliver Ames High,185,76,16,6,  39.0
Easton - Oliver Ames High,47,163,59,3,N/A
Edward M. Kennedy Academy for Health Careers (Horace Mann Charter School) - Edward M. Kennedy Academy for Health Careers (Horace Mann Charter School),19,67,3,0,  47.0
Edward M. Kennedy Academy for Health Careers (Horace Mann Charter School) - Edward M. Kennedy Academy for Health Careers (Horace Mann Charter School),23,42,21,5,  28.0
Edward M. Kennedy Academy for Health Careers (Horace Mann Charter School) - Edward M. Kennedy Academy for Health Careers (Horace Mann Charter School),2,31,18,0,N/A
Essex Agricultural Technical - Essex Agricultural and Technical Institute,71,45,0,0,  62.0
Essex Agricultural Technical - Essex Agricultural and Technical Institute,64,37,12,0,  50.0
Essex Agricultural Technical - Essex Agricultural and Technical Institute,62,45,8,0,N/A
Everett - Everett High,130,268,46,12,  59.5
Everett - Everett High,152,140,99,65,  49.0
Everett - Everett High,18,163,205,21,N/A
Fairhaven - Fairhaven High,75,77,15,2,  50.0
Fairhaven - Fairhaven High,108,37,19,10,  62.5
Fairhaven - Fairhaven High,29,90,45,3,N/A
Fall River - B M C Durfee High,158,243,60,23,  56.0
Fall River - B M C Durfee High,166,130,119,75,  31.0
Fall River - B M C Durfee High,57,200,152,43,N/A
Fall River - Resiliency Preparatory School,0,8,5,1, 
Fall River - Resiliency Preparatory School,1,5,6,6, 
Falmouth - Falmouth High,127,82,10,2,  72.0
Falmouth - Falmouth High,137,53,25,7,  46.0
Falmouth - Falmouth High,58,104,40,3,N/A
Fitchburg - Fitchburg High,61,133,29,10,  59.0
Fitchburg - Fitchburg High,79,73,45,34,  43.0
Fitchburg - Fitchburg High,15,81,94,17,N/A
Foxborough - Foxborough High,116,90,7,4,  58.5
Foxborough - Foxborough High,142,49,15,10,  48.0
Foxborough - Foxborough High,89,100,16,5,N/A
Framingham - Framingham High School,228,192,19,8,  54.5
Framingham - Framingham High School,287,101,40,16,  55.0
Framingham - Framingham High School,207,167,40,6,N/A
Franklin - Franklin High,258,138,4,5,  55.0
Franklin - Franklin High,297,76,20,8,  44.0
Franklin - Franklin High,161,193,35,6,N/A
Franklin County Regional Vocational Technical - Franklin County Technical,26,89,15,0,  63.0
Franklin County Regional Vocational Technical - Franklin County Technical,40,51,31,8,  50.0
Franklin County Regional Vocational Technical - Franklin County Technical,16,57,31,5,N/A
Freetown-Lakeville - Apponequet Regional High,124,69,9,1,  67.0
Freetown-Lakeville - Apponequet Regional High,136,43,15,8,  55.0
Freetown-Lakeville - Apponequet Regional High,53,109,31,3,N/A
Gardner - Gardner High,49,83,6,2,  43.0
Gardner - Gardner High,65,47,20,8,  40.0
Gardner - Gardner High,24,69,37,2,N/A
Gateway - Gateway Regional High,33,39,1,0,  71.0
Gateway - Gateway Regional High,47,16,9,0,  71.0
Gateway - Gateway Regional High,19,41,10,0,N/A
Georgetown - Georgetown High School,65,31,1,0,  86.0
Georgetown - Georgetown High School,73,15,9,0,  79.5
Georgetown - Georgetown High School,36,49,6,0,N/A
Gill-Montague - Turners Fall High,28,30,4,1,  66.0
Gill-Montague - Turners Fall High,36,18,4,5,  64.0
Gill-Montague - Turners Fall High,10,25,18,1,N/A
Gloucester - Gloucester High,78,134,13,4,  51.0
Gloucester - Gloucester High,99,78,37,15,  48.0
Gloucester - Gloucester High,39,116,54,10,N/A
Grafton - Grafton High School,87,62,9,2,  55.0
Grafton - Grafton High School,99,41,10,8,  27.0
Grafton - Grafton High School,69,61,19,1,N/A
Greater Fall River Regional Vocational Technical - Diman Regional Vocational Technical High,63,262,25,1,  41.0
Greater Fall River Regional Vocational Technical - Diman Regional Vocational Technical High,145,136,58,12,  47.0
Greater Fall River Regional Vocational Technical - Diman Regional Vocational Technical High,45,182,101,14,N/A
Greater Lawrence Regional Vocational Technical - Gr Lawrence Regional Vocational Technical,50,229,48,5,  58.0
Greater Lawrence Regional Vocational Technical - Gr Lawrence Regional Vocational Technical,66,127,88,51,  44.5
Greater Lawrence Regional Vocational Technical - Gr Lawrence Regional Vocational Technical,1,63,241,16,N/A
Greater Lowell Regional Vocational Technical - Gr Lowell Regional Vocational Technical,96,352,63,19,  55.0
Greater Lowell Regional Vocational Technical - Gr Lowell Regional Vocational Technical,151,219,113,52,  50.0
Greater Lowell Regional Vocational Technical - Gr Lowell Regional Vocational Technical,35,294,156,41,N/A
Greater New Bedford Regional Vocational Technical - Gr New Bedford Vocational Technical,95,360,55,1,  47.0
Greater New Bedford Regional Vocational Technical - Gr New Bedford Vocational Technical,191,208,86,28,  54.0
Greater New Bedford Regional Vocational Technical - Gr New Bedford Vocational Technical,47,286,149,23,N/A
Groton-Dunstable - Groton Dunstable Regional,143,70,1,1,  63.0
Groton-Dunstable - Groton Dunstable Regional,173,40,4,1,  63.0
Groton-Dunstable - Groton Dunstable Regional,94,103,9,1,N/A
Hamilton-Wenham - Hamilton-Wenham Regional High,126,42,1,0,  67.0
Hamilton-Wenham - Hamilton-Wenham Regional High,128,32,7,1,  61.0
Hamilton-Wenham - Hamilton-Wenham Regional High,60,94,9,0,N/A
Hampden-Wilbraham - Minnechaug Regional High,160,147,3,0,  55.0
Hampden-Wilbraham - Minnechaug Regional High,206,69,28,8,  57.5
Hampden-Wilbraham - Minnechaug Regional High,65,171,60,2,N/A
Hanover - Hanover High,121,65,4,0,  62.5
Hanover - Hanover High,127,47,14,2,  41.0
Hanover - Hanover High,31,119,34,0,N/A
Haverhill - Haverhill High,88,217,39,28,  39.0
Haverhill - Haverhill High,156,100,55,56,  41.0
Haverhill - Haverhill High,53,124,102,47,N/A
Hingham - Hingham High,216,67,1,0,  68.0
Hingham - Hingham High,218,53,12,1,  56.5
Hingham - Hingham High,131,126,16,1,N/A
Holliston - Holliston High,120,55,3,3,  43.5
Holliston - Holliston High,136,28,10,6,  60.0
Holliston - Holliston High,78,81,15,2,N/A
Holyoke - Holyoke High,63,170,32,7,  43.0
Holyoke - Holyoke High,102,86,47,37,  40.5
Holyoke - Holyoke High,16,97,131,14,N/A
Holyoke - Wm J Dean Vocational Technical High,3,50,30,19,  52.0
Holyoke - Wm J Dean Vocational Technical High,4,14,30,48,  23.0
Holyoke - Wm J Dean Vocational Technical High,0,6,47,32,N/A
Hopkinton - Hopkinton High,179,93,2,3,  55.0
Hopkinton - Hopkinton High,211,56,10,4,  53.0
Hopkinton - Hopkinton High,134,109,15,3,N/A
Hull - Hull High,24,49,4,1,  62.5
Hull - Hull High,50,10,13,4,  60.0
Hull - Hull High,19,39,12,1,N/A
Ipswich - Ipswich High,106,38,6,4,  57.0
Ipswich - Ipswich High,104,31,11,8,  35.5
Ipswich - Ipswich High,40,78,26,5,N/A
King Philip - King Philip Regional High,168,93,2,4,  65.0
King Philip - King Philip Regional High,168,78,18,6,  57.0
King Philip - King Philip Regional High,129,109,19,3,N/A
Lawrence - Business Management & Finance High School,12,48,18,4,  64.0
Lawrence - Business Management & Finance High School,30,22,16,15,  75.0
Lawrence - Business Management & Finance High School,0,15,38,14,N/A
Lawrence - Health & Human Services High School,4,92,22,14,  49.0
Lawrence - Health & Human Services High School,21,29,38,44,  48.5
Lawrence - Health & Human Services High School,0,18,80,17,N/A
Lawrence - High School Learning Center,0,6,3,2,N/A
Lawrence - High School Learning Center,0,1,4,6,N/A
Lawrence - High School Learning Center,0,1,8,4,N/A
Lawrence - Humanities & Leadership Development High School,16,68,16,4,  51.0
Lawrence - Humanities & Leadership Development High School,33,30,27,15,  54.0
Lawrence - Humanities & Leadership Development High School,0,17,56,16,N/A
Lawrence - International High School,0,9,39,37, 
Lawrence - International High School,4,7,32,42, 
Lawrence - International High School,0,3,8,27,N/A
Lawrence - Math Science & Technology High School,22,62,16,1,  61.0
Lawrence - Math Science & Technology High School,30,29,21,18,  36.0
Lawrence - Math Science & Technology High School,1,28,54,7,N/A
Lawrence - Performing & Fine Arts High School,14,72,20,1,  43.0
Lawrence - Performing & Fine Arts High School,18,28,37,23,  38.0
Lawrence - Performing & Fine Arts High School,0,18,63,19,N/A
Lawrence - Phoenix Academy Lawrence,0,7,3,0, 
Leicester - Leicester High,49,46,3,1,  53.0
Leicester - Leicester High,56,28,11,4,  31.5
Leicester - Leicester High,29,56,14,1,N/A
Leominster - Center For Technical Education Innovation,23,83,17,2,  37.5
Leominster - Center For Technical Education Innovation,56,47,16,6,  45.0
Leominster - Center For Technical Education Innovation,22,68,30,0,N/A
Leominster - Leominster High School,81,177,20,6,  45.0
Leominster - Leominster High School,129,80,48,25,  39.0
Leominster - Leominster High School,60,91,31,3,N/A
Lexington - Lexington High,405,57,4,0,  69.0
Lexington - Lexington High,423,36,11,1,  62.0
Lexington - Lexington High,303,118,14,3,N/A
Lincoln-Sudbury - Lincoln-Sudbury Regional High,283,109,4,5,  61.0
Lincoln-Sudbury - Lincoln-Sudbury Regional High,325,45,19,11,  57.0
Lincoln-Sudbury - Lincoln-Sudbury Regional High,181,142,51,8,N/A
Littleton - Littleton High School,75,27,1,0,  63.0
Littleton - Littleton High School,72,24,6,1,  72.0
Littleton - Littleton High School,55,39,6,0,N/A
Longmeadow - Longmeadow High,140,99,1,0,  50.0
Longmeadow - Longmeadow High,179,48,9,2,  54.0
Longmeadow - Longmeadow High,76,142,15,0,N/A
Lowell - Lowell High,180,327,66,20,51.0
Lowell - Lowell High,267,148,98,76,36.0
Lowell - Lowell High,82,200,194,60,N/A
Lowell Middlesex Academy Charter (District) - Lowell Middlesex Academy Charter School,0,13,2,0,N/A 
Lowell Middlesex Academy Charter (District) - Lowell Middlesex Academy Charter School,4,3,4,0,N/A
Lowell Middlesex Academy Charter (District) - Lowell Middlesex Academy Charter School,4,3,4,0,N/A 
Ludlow - Ludlow Senior High,85,117,7,3,  59.0
Ludlow - Ludlow Senior High,130,54,20,7,  53.0
Ludlow - Ludlow Senior High,37,112,54,4,N/A
Lynn - Classical High,86,156,25,10,  66.0
Lynn - Classical High,99,79,71,29,  49.0
Lynn - Classical High,34,119,79,23,N/A
Lynn - Lynn English High,120,171,37,14,  71.0
Lynn - Lynn English High,126,110,71,34,  47.0
Lynn - Lynn English High,46,139,104,27,N/A
Lynn - Lynn Vocational Technical Institute,22,94,21,6,  69.0
Lynn - Lynn Vocational Technical Institute,19,58,40,24,  50.0
Lynn - Lynn Vocational Technical Institute,2,53,54,25,N/A
Lynnfield - Lynnfield High,110,36,2,0,  72.0
Lynnfield - Lynnfield High,107,29,11,1,  52.0
Lynnfield - Lynnfield High,73,63,9,1,N/A
Malden - Malden High,150,211,49,25,  50.0
Malden - Malden High,201,106,69,57,  44.5
Malden - Malden High,65,188,134,28,N/A
Manchester Essex Regional - Manchester Essex Regional High School,93,22,2,0,  63.5
Manchester Essex Regional - Manchester Essex Regional High School,90,23,2,3,  55.5
Manchester Essex Regional - Manchester Essex Regional High School,60,47,5,0,N/A
Mansfield - Mansfield High,226,94,3,3,  68.0
Mansfield - Mansfield High,253,53,16,6,  78.0
Mansfield - Mansfield High,97,176,44,4,N/A
Marblehead - Marblehead High,162,66,7,2,  57.0
Marblehead - Marblehead High,162,55,15,3,  37.0
Marblehead - Marblehead High,104,101,25,3,N/A
Marlborough - Marlborough High,111,126,17,13,  55.0
Marlborough - Marlborough High,143,70,35,21,  50.0
Marlborough - Marlborough High,46,121,70,13,N/A
Marshfield - Marshfield High,202,113,3,3,  52.0
Marshfield - Marshfield High,185,105,27,5,  42.0
Marshfield - Marshfield High,110,165,35,8,N/A
Martha's Vineyard - Martha\'s Vineyard Regional High,86,66,5,2,  50.0
Martha's Vineyard - Martha\'s Vineyard Regional High,111,35,13,6,  42.0
Martha's Vineyard - Martha\'s Vineyard Regional High,49,82,17,4,N/A
Masconomet - Masconomet Regional High School,212,103,2,3,  64.0
Masconomet - Masconomet Regional High School,269,44,5,3,  66.0
Masconomet - Masconomet Regional High School,183,118,12,3,N/A
Mashpee - Mashpee High,35,62,4,1,  48.0
Mashpee - Mashpee High,64,22,11,4,  65.0
Mashpee - Mashpee High,17,45,29,1,N/A
Maynard - Maynard High,35,28,3,1,  68.5
Maynard - Maynard High,40,19,6,3,  62.0
Maynard - Maynard High,14,36,13,1,N/A
Medfield - Medfield Senior High,135,52,4,0,  57.0
Medfield - Medfield Senior High,161,24,7,0,  71.0
Medfield - Medfield Senior High,91,87,13,0,N/A
Medford - Medford High,139,109,10,2,  70.0
Medford - Medford High,144,80,19,17,  58.0
Medford - Medford High,60,119,54,10,N/A
Medford - Medford Vocational Technical High,9,27,1,0,  78.0
Medford - Medford Vocational Technical High,13,15,7,1,  63.0
Medford - Medford Vocational Technical High,0,20,10,0,N/A
Medway - Medway High,133,47,3,2,  69.0
Medway - Medway High,141,34,6,5,  56.0
Medway - Medway High,71,82,29,3,N/A
Melrose - Melrose High,129,86,11,1,  61.0
Melrose - Melrose High,138,60,17,10,  48.0
Melrose - Melrose High,57,83,71,5,N/A
Mendon-Upton - Nipmuc Regional High,107,59,3,5,  63.0
Mendon-Upton - Nipmuc Regional High,130,30,4,7,  69.0
Mendon-Upton - Nipmuc Regional High,93,56,9,7,N/A
Methuen - Methuen High,137,234,30,12,  54.0
Methuen - Methuen High,190,119,59,45,  48.0
Methuen - Methuen High,87,169,86,30,N/A
Middleborough - Middleborough High,61,118,9,7,  37.0
Middleborough - Middleborough High,91,46,42,12,  47.0
Middleborough - Middleborough High,33,97,41,9,N/A
Milford - Milford High,111,130,16,4,  48.0
Milford - Milford High,129,81,35,16,  42.0
Milford - Milford High,58,119,62,6,N/A
Millis - Millis High School,66,32,3,0,  70.0
Millis - Millis High School,62,25,9,3,  59.0
Millis - Millis High School,24,54,17,1,N/A
Milton - Milton High,135,87,4,0,  58.0
Milton - Milton High,164,43,16,2,  51.0
Milton - Milton High,93,93,32,0,N/A
Minuteman Regional Vocational Technical - Minuteman Regional High,51,125,10,0,  53.0
Minuteman Regional Vocational Technical - Minuteman Regional High,59,70,44,12,  44.0
