Center Elementary School,K,5,2,12,0,0,0,115
Center Elementary School,PK,3,4,5,0,0,0,57
Center Elementary School,Gr.1,***,***,***,***,***,***,***
Center Elementary School,Gr.2,***,***,***,***,***,***,***
Center Elementary School,Gr.3,***,***,***,***,***,***,***
Center Elementary School,Gr.4,***,***,***,***,***,***,***
Center Elementary School,Gr.5,***,***,***,***,***,***,***
Center Elementary School,Gr.6,***,***,***,***,***,***,***
Center Elementary School,Gr.7,***,***,***,***,***,***,***
Center Elementary School,Gr.8,***,***,***,***,***,***,***
Center Elementary School,Gr.9,***,***,***,***,***,***,***
Center Elementary School,Gr.10,***,***,***,***,***,***,***
Center Elementary School,Gr.11,***,***,***,***,***,***,***
Center Elementary School,Gr.12,***,***,***,***,***,***,***
Center Elementary School,SPED_Beyond_Grade_12,***,***,***,***,***,***,***
Beaver Brook Elementary School,K,***,***,***,***,***,***,***
Beaver Brook Elementary School,PK,***,***,***,***,***,***,***
Beaver Brook Elementary School,Gr.1,1,3,10,0,1,1,109
Beaver Brook Elementary School,Gr.2,3,3,11,0,0,0,147
Beaver Brook Elementary School,Gr.3,5,3,11,1,1,0,127
Beaver Brook Elementary School,Gr.4,2,2,7,1,1,0,130
Beaver Brook Elementary School,Gr.5,***,***,***,***,***,***,***
Beaver Brook Elementary School,Gr.6,***,***,***,***,***,***,***
Beaver Brook Elementary School,Gr.7,***,***,***,***,***,***,***
Beaver Brook Elementary School,Gr.8,***,***,***,***,***,***,***
Beaver Brook Elementary School,Gr.9,***,***,***,***,***,***,***
Beaver Brook Elementary School,Gr.10,***,***,***,***,***,***,***
Beaver Brook Elementary School,Gr.11,***,***,***,***,***,***,***
Beaver Brook Elementary School,Gr.12,***,***,***,***,***,***,***
Beaver Brook Elementary School,SPED_Beyond_Grade_12,***,***,***,***,***,***,***
Woodsdale Elementary School,K,***,***,***,***,***,***,***
Woodsdale Elementary School,PK,***,***,***,***,***,***,***
Woodsdale Elementary School,Gr.1,***,***,***,***,***,***,***
Woodsdale Elementary School,Gr.2,***,***,***,***,***,***,***
Woodsdale Elementary School,Gr.3,***,***,***,***,***,***,***
Woodsdale Elementary School,Gr.4,***,***,***,***,***,***,***
Woodsdale Elementary School,Gr.5,1,3,7,0,0,0,169
Woodsdale Elementary School,Gr.6,6,2,8,1,0,0,156
Woodsdale Elementary School,Gr.7,***,***,***,***,***,***,***
Woodsdale Elementary School,Gr.8,***,***,***,***,***,***,***
Woodsdale Elementary School,Gr.9,***,***,***,***,***,***,***
Woodsdale Elementary School,Gr.10,***,***,***,***,***,***,***
Woodsdale Elementary School,Gr.11,***,***,***,***,***,***,***
Woodsdale Elementary School,Gr.12,***,***,***,***,***,***,***
Woodsdale Elementary School,SPED_Beyond_Grade_12,***,***,***,***,***,***,***
Frolio Middle School,K,***,***,***,***,***,***,***
Frolio Middle School,PK,***,***,***,***,***,***,***
Frolio Middle School,Gr.1,***,***,***,***,***,***,***
Frolio Middle School,Gr.2,***,***,***,***,***,***,***
Frolio Middle School,Gr.3,***,***,***,***,***,***,***
Frolio Middle School,Gr.4,***,***,***,***,***,***,***
Frolio Middle School,Gr.5,***,***,***,***,***,***,***
Frolio Middle School,Gr.6,***,***,***,***,***,***,***
Frolio Middle School,Gr.7,2,5,9,1,0,0,142
Frolio Middle School,Gr.8,6,1,11,0,0,0,151
Frolio Middle School,Gr.9,***,***,***,***,***,***,***
Frolio Middle School,Gr.10,***,***,***,***,***,***,***
Frolio Middle School,Gr.11,***,***,***,***,***,***,***
Frolio Middle School,Gr.12,***,***,***,***,***,***,***
Frolio Middle School,SPED_Beyond_Grade_12,***,***,***,***,***,***,***
Abington High,K,***,***,***,***,***,***,***
Abington High,PK,***,***,***,***,***,***,***
Abington High,Gr.1,***,***,***,***,***,***,***
Abington High,Gr.2,***,***,***,***,***,***,***
Abington High,Gr.3,***,***,***,***,***,***,***
Abington High,Gr.4,***,***,***,***,***,***,***
Abington High,Gr.5,***,***,***,***,***,***,***
Abington High,Gr.6,***,***,***,***,***,***,***
Abington High,Gr.7,***,***,***,***,***,***,***
Abington High,Gr.8,***,***,***,***,***,***,***
Abington High,Gr.9,3,4,8,2,1,0,106
Abington High,Gr.10,4,3,10,0,0,1,91
Abington High,Gr.11,1,0,15,2,0,0,105
Abington High,Gr.12,2,0,8,0,0,0,82
Abington High,SPED_Beyond_Grade_12,***,***,***,***,***,***,***
Acushnet Elementary School,K,1,0,4,3,1,0,75
Acushnet Elementary School,PK,2,1,2,2,0,0,43
Acushnet Elementary School,Gr.1,0,0,4,7,0,0,88
Acushnet Elementary School,Gr.2,1,0,6,3,0,0,92
Acushnet Elementary School,Gr.3,0,0,0,0,0,0,107
Acushnet Elementary School,Gr.4,0,0,2,0,0,0,94
Acushnet Elementary School,Gr.5,***,***,***,***,***,***,***
Acushnet Elementary School,Gr.6,***,***,***,***,***,***,***
Acushnet Elementary School,Gr.7,***,***,***,***,***,***,***
Acushnet Elementary School,Gr.8,***,***,***,***,***,***,***
Acushnet Elementary School,Gr.9,***,***,***,***,***,***,***
Acushnet Elementary School,Gr.10,***,***,***,***,***,***,***
Acushnet Elementary School,Gr.11,***,***,***,***,***,***,***
Acushnet Elementary School,Gr.12,***,***,***,***,***,***,***
Acushnet Elementary School,SPED_Beyond_Grade_12,***,***,***,***,***,***,***
Albert F Ford Middle School,K,***,***,***,***,***,***,***
Albert F Ford Middle School,PK,***,***,***,***,***,***,***
Albert F Ford Middle School,Gr.1,***,***,***,***,***,***,***
Albert F Ford Middle School,Gr.2,***,***,***,***,***,***,***
Albert F Ford Middle School,Gr.3,***,***,***,***,***,***,***
Albert F Ford Middle School,Gr.4,***,***,***,***,***,***,***
Albert F Ford Middle School,Gr.5,1,0,0,1,0,0,103
Albert F Ford Middle School,Gr.6,0,0,1,1,0,0,119
Albert F Ford Middle School,Gr.7,0,0,3,1,0,0,73
Albert F Ford Middle School,Gr.8,2,1,0,0,0,0,111
Albert F Ford Middle School,Gr.9,***,***,***,***,***,***,***
Albert F Ford Middle School,Gr.10,***,***,***,***,***,***,***
Albert F Ford Middle School,Gr.11,***,***,***,***,***,***,***
Albert F Ford Middle School,Gr.12,***,***,***,***,***,***,***
Albert F Ford Middle School,SPED_Beyond_Grade_12,***,***,***,***,***,***,***
Agawam Early Childhood Center,K,***,***,***,***,***,***,***
Agawam Early Childhood Center,PK,7,13,19,4,0,0,108
Agawam Early Childhood Center,Gr.1,***,***,***,***,***,***,***
Agawam Early Childhood Center,Gr.2,***,***,***,***,***,***,***
Agawam Early Childhood Center,Gr.3,***,***,***,***,***,***,***
Agawam Early Childhood Center,Gr.4,***,***,***,***,***,***,***
Agawam Early Childhood Center,Gr.5,***,***,***,***,***,***,***
Agawam Early Childhood Center,Gr.6,***,***,***,***,***,***,***
Agawam Early Childhood Center,Gr.7,***,***,***,***,***,***,***
Agawam Early Childhood Center,Gr.8,***,***,***,***,***,***,***
Agawam Early Childhood Center,Gr.9,***,***,***,***,***,***,***
Agawam Early Childhood Center,Gr.10,***,***,***,***,***,***,***
Agawam Early Childhood Center,Gr.11,***,***,***,***,***,***,***
Agawam Early Childhood Center,Gr.12,***,***,***,***,***,***,***
Agawam Early Childhood Center,SPED_Beyond_Grade_12,***,***,***,***,***,***,***
Clifford M Granger,K,1,0,2,0,0,1,56
Clifford M Granger,PK,***,***,***,***,***,***,***
Clifford M Granger,Gr.1,1,0,8,2,0,0,32
Clifford M Granger,Gr.2,0,1,11,1,0,0,53
Clifford M Granger,Gr.3,0,1,7,4,0,0,52
Clifford M Granger,Gr.4,2,1,0,1,0,0,56
Clifford M Granger,Gr.5,***,***,***,***,***,***,***
Clifford M Granger,Gr.6,***,***,***,***,***,***,***
Clifford M Granger,Gr.7,***,***,***,***,***,***,***
Clifford M Granger,Gr.8,***,***,***,***,***,***,***
Clifford M Granger,Gr.9,***,***,***,***,***,***,***
Clifford M Granger,Gr.10,***,***,***,***,***,***,***
Clifford M Granger,Gr.11,***,***,***,***,***,***,***
Clifford M Granger,Gr.12,***,***,***,***,***,***,***
Clifford M Granger,SPED_Beyond_Grade_12,***,***,***,***,***,***,***
Benjamin J Phelps,K,0,2,3,1,0,0,85
Benjamin J Phelps,PK,***,***,***,***,***,***,***
Benjamin J Phelps,Gr.1,1,3,1,0,0,0,57
Benjamin J Phelps,Gr.2,3,1,2,0,0,0,66
Benjamin J Phelps,Gr.3,0,4,7,4,0,0,71
Benjamin J Phelps,Gr.4,4,1,6,3,0,0,60
Benjamin J Phelps,Gr.5,***,***,***,***,***,***,***
Benjamin J Phelps,Gr.6,***,***,***,***,***,***,***
Benjamin J Phelps,Gr.7,***,***,***,***,***,***,***
Benjamin J Phelps,Gr.8,***,***,***,***,***,***,***
Benjamin J Phelps,Gr.9,***,***,***,***,***,***,***
Benjamin J Phelps,Gr.10,***,***,***,***,***,***,***
Benjamin J Phelps,Gr.11,***,***,***,***,***,***,***
Benjamin J Phelps,Gr.12,***,***,***,***,***,***,***
Benjamin J Phelps,SPED_Beyond_Grade_12,***,***,***,***,***,***,***
Robinson Park,K,2,1,6,3,0,0,66
Robinson Park,PK,***,***,***,***,***,***,***
Robinson Park,Gr.1,2,3,6,2,0,0,66
Robinson Park,Gr.2,1,4,6,4,0,0,46
Robinson Park,Gr.3,2,2,8,2,0,0,64
Robinson Park,Gr.4,3,1,4,2,0,0,71
Robinson Park,Gr.5,***,***,***,***,***,***,***
Robinson Park,Gr.6,***,***,***,***,***,***,***
Robinson Park,Gr.7,***,***,***,***,***,***,***
Robinson Park,Gr.8,***,***,***,***,***,***,***
Robinson Park,Gr.9,***,***,***,***,***,***,***
Robinson Park,Gr.10,***,***,***,***,***,***,***
Robinson Park,Gr.11,***,***,***,***,***,***,***
Robinson Park,Gr.12,***,***,***,***,***,***,***
Robinson Park,SPED_Beyond_Grade_12,***,***,***,***,***,***,***
James Clark School,K,2,2,8,2,0,0,53
James Clark School,PK,***,***,***,***,***,***,***
James Clark School,Gr.1,1,2,7,2,0,0,55
James Clark School,Gr.2,4,1,5,1,0,0,50
James Clark School,Gr.3,2,4,6,1,0,0,61
James Clark School,Gr.4,1,2,5,0,0,0,52
James Clark School,Gr.5,***,***,***,***,***,***,***
James Clark School,Gr.6,***,***,***,***,***,***,***
James Clark School,Gr.7,***,***,***,***,***,***,***
James Clark School,Gr.8,***,***,***,***,***,***,***
James Clark School,Gr.9,***,***,***,***,***,***,***
James Clark School,Gr.10,***,***,***,***,***,***,***
James Clark School,Gr.11,***,***,***,***,***,***,***
James Clark School,Gr.12,***,***,***,***,***,***,***
James Clark School,SPED_Beyond_Grade_12,***,***,***,***,***,***,***
Roberta G. Doering School,K,***,***,***,***,***,***,***
Roberta G. Doering School,PK,***,***,***,***,***,***,***
Roberta G. Doering School,Gr.1,***,***,***,***,***,***,***
Roberta G. Doering School,Gr.2,***,***,***,***,***,***,***
Roberta G. Doering School,Gr.3,***,***,***,***,***,***,***
Roberta G. Doering School,Gr.4,***,***,***,***,***,***,***
Roberta G. Doering School,Gr.5,8,12,16,11,0,0,243
Roberta G. Doering School,Gr.6,6,13,25,7,0,0,253
Roberta G. Doering School,Gr.7,***,***,***,***,***,***,***
Roberta G. Doering School,Gr.8,***,***,***,***,***,***,***
Roberta G. Doering School,Gr.9,***,***,***,***,***,***,***
Roberta G. Doering School,Gr.10,***,***,***,***,***,***,***
Roberta G. Doering School,Gr.11,***,***,***,***,***,***,***
Roberta G. Doering School,Gr.12,***,***,***,***,***,***,***
Roberta G. Doering School,SPED_Beyond_Grade_12,***,***,***,***,***,***,***
Agawam Junior High,K,***,***,***,***,***,***,***
Agawam Junior High,PK,***,***,***,***,***,***,***
Agawam Junior High,Gr.1,***,***,***,***,***,***,***
Agawam Junior High,Gr.2,***,***,***,***,***,***,***
Agawam Junior High,Gr.3,***,***,***,***,***,***,***
Agawam Junior High,Gr.4,***,***,***,***,***,***,***
Agawam Junior High,Gr.5,***,***,***,***,***,***,***
Agawam Junior High,Gr.6,***,***,***,***,***,***,***
Agawam Junior High,Gr.7,5,7,21,9,0,0,211
Agawam Junior High,Gr.8,3,1,19,8,0,0,278
Agawam Junior High,Gr.9,***,***,***,***,***,***,***
Agawam Junior High,Gr.10,***,***,***,***,***,***,***
Agawam Junior High,Gr.11,***,***,***,***,***,***,***
Agawam Junior High,Gr.12,***,***,***,***,***,***,***
Agawam Junior High,SPED_Beyond_Grade_12,***,***,***,***,***,***,***
Agawam High,K,***,***,***,***,***,***,***
Agawam High,PK,***,***,***,***,***,***,***
Agawam High,Gr.1,***,***,***,***,***,***,***
Agawam High,Gr.2,***,***,***,***,***,***,***
Agawam High,Gr.3,***,***,***,***,***,***,***
Agawam High,Gr.4,***,***,***,***,***,***,***
Agawam High,Gr.5,***,***,***,***,***,***,***
Agawam High,Gr.6,***,***,***,***,***,***,***
Agawam High,Gr.7,***,***,***,***,***,***,***
Agawam High,Gr.8,***,***,***,***,***,***,***
Agawam High,Gr.9,3,6,14,4,0,0,272
Agawam High,Gr.10,6,7,20,6,0,0,270
Agawam High,Gr.11,5,6,16,8,0,1,257
Agawam High,Gr.12,1,8,21,5,0,0,280
Agawam High,SPED_Beyond_Grade_12,0,0,0,0,0,0,6
Amesbury Elementary,K,10,0,4,2,0,0,40
Amesbury Elementary,PK,0,0,4,1,0,0,21
Amesbury Elementary,Gr.1,2,0,5,4,1,0,60
Amesbury Elementary,Gr.2,1,1,6,5,0,0,72
Amesbury Elementary,Gr.3,2,0,4,4,0,0,67
Amesbury Elementary,Gr.4,1,1,1,1,1,0,67
Amesbury Elementary,Gr.5,***,***,***,***,***,***,***
Amesbury Elementary,Gr.6,***,***,***,***,***,***,***
Amesbury Elementary,Gr.7,***,***,***,***,***,***,***
Amesbury Elementary,Gr.8,***,***,***,***,***,***,***
Amesbury Elementary,Gr.9,***,***,***,***,***,***,***
Amesbury Elementary,Gr.10,***,***,***,***,***,***,***
Amesbury Elementary,Gr.11,***,***,***,***,***,***,***
Amesbury Elementary,Gr.12,***,***,***,***,***,***,***
Amesbury Elementary,SPED_Beyond_Grade_12,***,***,***,***,***,***,***
Charles C Cashman Elementary,K,4,1,6,1,0,0,59
Charles C Cashman Elementary,PK,1,0,3,1,0,0,20
Charles C Cashman Elementary,Gr.1,1,2,7,1,0,0,75
Charles C Cashman Elementary,Gr.2,2,3,4,2,1,0,77
Charles C Cashman Elementary,Gr.3,2,2,10,3,0,0,76
Charles C Cashman Elementary,Gr.4,0,1,10,3,1,1,78
Charles C Cashman Elementary,Gr.5,***,***,***,***,***,***,***
Charles C Cashman Elementary,Gr.6,***,***,***,***,***,***,***
Charles C Cashman Elementary,Gr.7,***,***,***,***,***,***,***
Charles C Cashman Elementary,Gr.8,***,***,***,***,***,***,***
Charles C Cashman Elementary,Gr.9,***,***,***,***,***,***,***
Charles C Cashman Elementary,Gr.10,***,***,***,***,***,***,***
Charles C Cashman Elementary,Gr.11,***,***,***,***,***,***,***
Charles C Cashman Elementary,Gr.12,***,***,***,***,***,***,***
Charles C Cashman Elementary,SPED_Beyond_Grade_12,***,***,***,***,***,***,***
Amesbury Middle,K,***,***,***,***,***,***,***
Amesbury Middle,PK,***,***,***,***,***,***,***
Amesbury Middle,Gr.1,***,***,***,***,***,***,***
Amesbury Middle,Gr.2,***,***,***,***,***,***,***
Amesbury Middle,Gr.3,***,***,***,***,***,***,***
Amesbury Middle,Gr.4,***,***,***,***,***,***,***
Amesbury Middle,Gr.5,3,3,14,2,0,1,150
Amesbury Middle,Gr.6,1,0,10,8,1,0,138
Amesbury Middle,Gr.7,0,2,10,6,0,0,160
Amesbury Middle,Gr.8,4,2,11,10,1,0,142
Amesbury Middle,Gr.9,***,***,***,***,***,***,***
Amesbury Middle,Gr.10,***,***,***,***,***,***,***
Amesbury Middle,Gr.11,***,***,***,***,***,***,***
Amesbury Middle,Gr.12,***,***,***,***,***,***,***
Amesbury Middle,SPED_Beyond_Grade_12,***,***,***,***,***,***,***
Amesbury High,K,***,***,***,***,***,***,***
Amesbury High,PK,***,***,***,***,***,***,***
Amesbury High,Gr.1,***,***,***,***,***,***,***
Amesbury High,Gr.2,***,***,***,***,***,***,***
Amesbury High,Gr.3,***,***,***,***,***,***,***
Amesbury High,Gr.4,***,***,***,***,***,***,***
Amesbury High,Gr.5,***,***,***,***,***,***,***
Amesbury High,Gr.6,***,***,***,***,***,***,***
Amesbury High,Gr.7,***,***,***,***,***,***,***
Amesbury High,Gr.8,***,***,***,***,***,***,***
Amesbury High,Gr.9,2,2,5,4,0,0,134
Amesbury High,Gr.10,3,2,8,6,0,0,119
Amesbury High,Gr.11,1,2,5,4,0,0,133
Amesbury High,Gr.12,2,1,7,1,0,0,152
Amesbury High,SPED_Beyond_Grade_12,***,***,***,***,***,***,***
Amesbury Innovation High School,K,***,***,***,***,***,***,***
Amesbury Innovation High School,PK,***,***,***,***,***,***,***
Amesbury Innovation High School,Gr.1,***,***,***,***,***,***,***
Amesbury Innovation High School,Gr.2,***,***,***,***,***,***,***
Amesbury Innovation High School,Gr.3,***,***,***,***,***,***,***
Amesbury Innovation High School,Gr.4,***,***,***,***,***,***,***
Amesbury Innovation High School,Gr.5,***,***,***,***,***,***,***
Amesbury Innovation High School,Gr.6,***,***,***,***,***,***,***
Amesbury Innovation High School,Gr.7,***,***,***,***,***,***,***
Amesbury Innovation High School,Gr.8,***,***,***,***,***,***,***
Amesbury Innovation High School,Gr.9,0,0,0,0,0,0,7
Amesbury Innovation High School,Gr.10,***,***,***,***,***,***,***
Amesbury Innovation High School,Gr.11,0,0,1,2,0,0,8
Amesbury Innovation High School,Gr.12,0,0,1,0,0,0,10
Amesbury Innovation High School,SPED_Beyond_Grade_12,***,***,***,***,***,***,***
Crocker Farm Elementary,K,3,6,8,2,0,0,15
Crocker Farm Elementary,PK,3,13,13,8,0,0,29
Crocker Farm Elementary,Gr.1,5,9,8,0,0,0,21
Crocker Farm Elementary,Gr.2,1,6,17,4,0,0,22
Crocker Farm Elementary,Gr.3,2,10,20,6,0,0,20
Crocker Farm Elementary,Gr.4,6,11,10,3,0,0,14
Crocker Farm Elementary,Gr.5,3,4,15,9,0,0,29
Crocker Farm Elementary,Gr.6,6,5,13,2,0,0,23
Crocker Farm Elementary,Gr.7,***,***,***,***,***,***,***
Crocker Farm Elementary,Gr.8,***,***,***,***,***,***,***
Crocker Farm Elementary,Gr.9,***,***,***,***,***,***,***
Crocker Farm Elementary,Gr.10,***,***,***,***,***,***,***
Crocker Farm Elementary,Gr.11,***,***,***,***,***,***,***
Crocker Farm Elementary,Gr.12,***,***,***,***,***,***,***
Crocker Farm Elementary,SPED_Beyond_Grade_12,***,***,***,***,***,***,***
Fort River Elementary,K,6,5,12,0,0,0,19
Fort River Elementary,PK,***,***,***,***,***,***,***
Fort River Elementary,Gr.1,3,10,8,1,0,0,19
Fort River Elementary,Gr.2,1,9,9,4,0,0,19
Fort River Elementary,Gr.3,4,6,10,2,0,0,20
Fort River Elementary,Gr.4,8,8,12,4,0,0,33
Fort River Elementary,Gr.5,11,3,14,3,0,0,28
Fort River Elementary,Gr.6,5,6,9,4,0,0,20
Fort River Elementary,Gr.7,***,***,***,***,***,***,***
Fort River Elementary,Gr.8,***,***,***,***,***,***,***
Fort River Elementary,Gr.9,***,***,***,***,***,***,***
Fort River Elementary,Gr.10,***,***,***,***,***,***,***
Fort River Elementary,Gr.11,***,***,***,***,***,***,***
Fort River Elementary,Gr.12,***,***,***,***,***,***,***
Fort River Elementary,SPED_Beyond_Grade_12,***,***,***,***,***,***,***
Wildwood Elementary,K,7,6,11,1,0,0,25
Wildwood Elementary,PK,***,***,***,***,***,***,***
Wildwood Elementary,Gr.1,8,8,13,0,0,0,28
Wildwood Elementary,Gr.2,4,11,10,5,0,0,29
Wildwood Elementary,Gr.3,3,6,11,6,0,0,31
Wildwood Elementary,Gr.4,7,12,13,9,0,0,31
Wildwood Elementary,Gr.5,6,4,15,5,1,0,26
Wildwood Elementary,Gr.6,7,9,11,5,0,0,25
Wildwood Elementary,Gr.7,***,***,***,***,***,***,***
Wildwood Elementary,Gr.8,***,***,***,***,***,***,***
Wildwood Elementary,Gr.9,***,***,***,***,***,***,***
Wildwood Elementary,Gr.10,***,***,***,***,***,***,***
Wildwood Elementary,Gr.11,***,***,***,***,***,***,***
Wildwood Elementary,Gr.12,***,***,***,***,***,***,***
Wildwood Elementary,SPED_Beyond_Grade_12,***,***,***,***,***,***,***
Bancroft Elementary,K,0,4,3,7,0,0,63
Bancroft Elementary,PK,***,***,***,***,***,***,***
Bancroft Elementary,Gr.1,2,8,3,4,0,0,76
Bancroft Elementary,Gr.2,7,6,4,5,1,0,73
Bancroft Elementary,Gr.3,3,7,7,6,0,0,74
Bancroft Elementary,Gr.4,3,8,8,6,1,0,86
Bancroft Elementary,Gr.5,4,6,10,5,0,0,93
Bancroft Elementary,Gr.6,***,***,***,***,***,***,***
Bancroft Elementary,Gr.7,***,***,***,***,***,***,***
Bancroft Elementary,Gr.8,***,***,***,***,***,***,***
Bancroft Elementary,Gr.9,***,***,***,***,***,***,***
Bancroft Elementary,Gr.10,***,***,***,***,***,***,***
Bancroft Elementary,Gr.11,***,***,***,***,***,***,***
Bancroft Elementary,Gr.12,***,***,***,***,***,***,***
Bancroft Elementary,SPED_Beyond_Grade_12,***,***,***,***,***,***,***
High Plain Elementary,K,2,13,3,5,0,0,41
High Plain Elementary,PK,***,***,***,***,***,***,***
High Plain Elementary,Gr.1,2,25,4,1,0,0,48
High Plain Elementary,Gr.2,1,21,7,2,0,0,42
High Plain Elementary,Gr.3,3,26,4,5,0,0,58
High Plain Elementary,Gr.4,2,36,8,0,0,0,49
High Plain Elementary,Gr.5,4,29,8,4,0,0,62
High Plain Elementary,Gr.6,***,***,***,***,***,***,***
High Plain Elementary,Gr.7,***,***,***,***,***,***,***
High Plain Elementary,Gr.8,***,***,***,***,***,***,***
High Plain Elementary,Gr.9,***,***,***,***,***,***,***
High Plain Elementary,Gr.10,***,***,***,***,***,***,***
High Plain Elementary,Gr.11,***,***,***,***,***,***,***
High Plain Elementary,Gr.12,***,***,***,***,***,***,***
High Plain Elementary,SPED_Beyond_Grade_12,***,***,***,***,***,***,***
Shawsheen School,K,***,***,***,***,***,***,***
Shawsheen School,PK,2,20,2,0,1,0,48
Shawsheen School,Gr.1,***,***,***,***,***,***,***
Shawsheen School,Gr.2,***,***,***,***,***,***,***
Shawsheen School,Gr.3,***,***,***,***,***,***,***
Shawsheen School,Gr.4,***,***,***,***,***,***,***
Shawsheen School,Gr.5,***,***,***,***,***,***,***
Shawsheen School,Gr.6,***,***,***,***,***,***,***
Shawsheen School,Gr.7,***,***,***,***,***,***,***
Shawsheen School,Gr.8,***,***,***,***,***,***,***
Shawsheen School,Gr.9,***,***,***,***,***,***,***
Shawsheen School,Gr.10,***,***,***,***,***,***,***
Shawsheen School,Gr.11,***,***,***,***,***,***,***
Shawsheen School,Gr.12,***,***,***,***,***,***,***
Shawsheen School,SPED_Beyond_Grade_12,***,***,***,***,***,***,***
Henry C Sanborn Elementary,K,1,16,2,2,0,0,27
Henry C Sanborn Elementary,PK,***,***,***,***,***,***,***
Henry C Sanborn Elementary,Gr.1,0,19,1,1,0,0,41
Henry C Sanborn Elementary,Gr.2,2,20,3,1,0,0,42
Henry C Sanborn Elementary,Gr.3,0,13,3,2,1,0,44
Henry C Sanborn Elementary,Gr.4,0,22,3,0,0,0,43
Henry C Sanborn Elementary,Gr.5,3,17,5,2,2,0,43
Henry C Sanborn Elementary,Gr.6,***,***,***,***,***,***,***
Henry C Sanborn Elementary,Gr.7,***,***,***,***,***,***,***
Henry C Sanborn Elementary,Gr.8,***,***,***,***,***,***,***
Henry C Sanborn Elementary,Gr.9,***,***,***,***,***,***,***
Henry C Sanborn Elementary,Gr.10,***,***,***,***,***,***,***
Henry C Sanborn Elementary,Gr.11,***,***,***,***,***,***,***
Henry C Sanborn Elementary,Gr.12,***,***,***,***,***,***,***
Henry C Sanborn Elementary,SPED_Beyond_Grade_12,***,***,***,***,***,***,***
South Elementary,K,0,6,1,1,0,0,62
South Elementary,PK,***,***,***,***,***,***,***
South Elementary,Gr.1,0,15,7,2,1,0,66
South Elementary,Gr.2,0,16,2,0,0,0,50
South Elementary,Gr.3,0,16,5,0,0,0,69
South Elementary,Gr.4,0,19,5,0,0,1,60
South Elementary,Gr.5,0,19,4,0,0,0,66
South Elementary,Gr.6,***,***,***,***,***,***,***
South Elementary,Gr.7,***,***,***,***,***,***,***
South Elementary,Gr.8,***,***,***,***,***,***,***
South Elementary,Gr.9,***,***,***,***,***,***,***
South Elementary,Gr.10,***,***,***,***,***,***,***
South Elementary,Gr.11,***,***,***,***,***,***,***
South Elementary,Gr.12,***,***,***,***,***,***,***
South Elementary,SPED_Beyond_Grade_12,***,***,***,***,***,***,***
West Elementary,K,3,16,5,2,0,0,70
West Elementary,PK,***,***,***,***,***,***,***
West Elementary,Gr.1,1,16,7,0,0,0,75
West Elementary,Gr.2,1,15,5,4,0,0,82
West Elementary,Gr.3,7,14,10,1,0,0,71
West Elementary,Gr.4,2,19,9,7,1,0,74
West Elementary,Gr.5,5,13,7,5,0,0,89
West Elementary,Gr.6,***,***,***,***,***,***,***
West Elementary,Gr.7,***,***,***,***,***,***,***
West Elementary,Gr.8,***,***,***,***,***,***,***
West Elementary,Gr.9,***,***,***,***,***,***,***
West Elementary,Gr.10,***,***,***,***,***,***,***
West Elementary,Gr.11,***,***,***,***,***,***,***
West Elementary,Gr.12,***,***,***,***,***,***,***
West Elementary,SPED_Beyond_Grade_12,***,***,***,***,***,***,***
Doherty Middle,K,***,***,***,***,***,***,***
Doherty Middle,PK,***,***,***,***,***,***,***
Doherty Middle,Gr.1,***,***,***,***,***,***,***
Doherty Middle,Gr.2,***,***,***,***,***,***,***
Doherty Middle,Gr.3,***,***,***,***,***,***,***
Doherty Middle,Gr.4,***,***,***,***,***,***,***
Doherty Middle,Gr.5,***,***,***,***,***,***,***
Doherty Middle,Gr.6,0,27,5,6,2,0,164
Doherty Middle,Gr.7,1,23,7,4,1,0,132
Doherty Middle,Gr.8,2,26,9,5,0,0,147
Doherty Middle,Gr.9,***,***,***,***,***,***,***
Doherty Middle,Gr.10,***,***,***,***,***,***,***
Doherty Middle,Gr.11,***,***,***,***,***,***,***
Doherty Middle,Gr.12,***,***,***,***,***,***,***
Doherty Middle,SPED_Beyond_Grade_12,***,***,***,***,***,***,***
Andover West Middle,K,***,***,***,***,***,***,***
Andover West Middle,PK,***,***,***,***,***,***,***
Andover West Middle,Gr.1,***,***,***,***,***,***,***
Andover West Middle,Gr.2,***,***,***,***,***,***,***
Andover West Middle,Gr.3,***,***,***,***,***,***,***
Andover West Middle,Gr.4,***,***,***,***,***,***,***
Andover West Middle,Gr.5,***,***,***,***,***,***,***
Andover West Middle,Gr.6,1,26,4,6,0,0,145
Andover West Middle,Gr.7,3,28,9,4,0,0,128
Andover West Middle,Gr.8,2,29,6,3,0,0,138
Andover West Middle,Gr.9,***,***,***,***,***,***,***
Andover West Middle,Gr.10,***,***,***,***,***,***,***
Andover West Middle,Gr.11,***,***,***,***,***,***,***
Andover West Middle,Gr.12,***,***,***,***,***,***,***
Andover West Middle,SPED_Beyond_Grade_12,***,***,***,***,***,***,***
Wood Hill Middle School,K,***,***,***,***,***,***,***
Wood Hill Middle School,PK,***,***,***,***,***,***,***
Wood Hill Middle School,Gr.1,***,***,***,***,***,***,***
Wood Hill Middle School,Gr.2,***,***,***,***,***,***,***
Wood Hill Middle School,Gr.3,***,***,***,***,***,***,***
Wood Hill Middle School,Gr.4,***,***,***,***,***,***,***
Wood Hill Middle School,Gr.5,***,***,***,***,***,***,***
Wood Hill Middle School,Gr.6,3,32,9,4,0,0,72
