Cambridgeport,K,8,4,2,4,0,0,24,
Cambridgeport,PK,10,5,5,5,1,0,27,
Cambridgeport,Gr.1,8,4,4,4,0,0,25,
Cambridgeport,Gr.2,5,3,7,3,0,0,17,
Cambridgeport,Gr.3,8,6,5,1,0,0,21,
Cambridgeport,Gr.4,14,3,4,3,0,1,7,
Cambridgeport,Gr.5,4,2,3,3,0,0,20,
Haggerty,K,11,7,2,3,0,0,24,
Haggerty,PK,6,5,0,2,0,0,9,
Haggerty,Gr.1,11,7,5,7,0,0,15,
Haggerty,Gr.2,8,5,2,4,0,0,17,
Haggerty,Gr.3,13,2,2,2,0,1,16,
Haggerty,Gr.4,12,3,1,1,0,0,16,
Haggerty,Gr.5,10,3,1,5,0,0,10,
Martin Luther King Jr.,K,13,11,6,9,0,0,16,
Martin Luther King Jr.,PK,4,9,1,3,0,0,8,
Martin Luther King Jr.,Gr.1,21,15,4,6,0,0,13,
Martin Luther King Jr.,Gr.2,9,13,3,3,0,0,11,
Martin Luther King Jr.,Gr.3,10,6,5,6,0,0,5,
Martin Luther King Jr.,Gr.4,14,4,4,2,0,0,4,
Martin Luther King Jr.,Gr.5,15,7,4,0,0,0,3,
King Open,K,9,7,11,4,0,0,31,
King Open,PK,8,3,3,2,0,0,13,
King Open,Gr.1,5,7,8,6,0,0,33,
King Open,Gr.2,6,3,6,7,0,0,25,
King Open,Gr.3,13,2,6,4,0,0,20,
King Open,Gr.4,10,3,11,3,0,0,23,
King Open,Gr.5,12,2,6,3,1,0,18,
Kennedy-Longfellow,K,7,11,13,4,0,0,17,
Kennedy-Longfellow,PK,7,7,7,2,0,0,13,
Kennedy-Longfellow,Gr.1,10,6,9,2,0,1,11,
Kennedy-Longfellow,Gr.2,6,3,2,0,0,0,12,
Kennedy-Longfellow,Gr.3,15,3,3,1,0,0,15,
Kennedy-Longfellow,Gr.4,9,5,10,1,0,0,8,
Kennedy-Longfellow,Gr.5,13,5,4,2,0,1,10,
Morse,K,11,11,4,5,0,0,15,
Morse,PK,8,6,2,6,0,0,15,
Morse,Gr.1,19,8,2,1,0,1,19,
Morse,Gr.2,13,3,4,6,0,0,10,
Morse,Gr.3,15,3,9,8,1,0,6,
Morse,Gr.4,16,6,4,2,1,1,9,
Morse,Gr.5,15,3,0,2,0,0,11,
Peabody,K,8,4,7,3,0,0,26,
Peabody,PK,18,8,1,1,0,0,17,
Peabody,Gr.1,15,1,3,3,0,0,22,
Peabody,Gr.2,8,5,4,8,0,0,19,
Peabody,Gr.3,15,3,5,2,0,1,19,
Peabody,Gr.4,16,3,1,3,0,0,20,
Peabody,Gr.5,19,4,6,3,0,0,10,
John M Tobin,K,11,2,0,3,0,0,22,
John M Tobin,PK,20,15,12,12,1,0,26,
John M Tobin,Gr.1,13,3,2,4,0,0,15,
John M Tobin,Gr.2,7,4,3,3,0,0,15,
John M Tobin,Gr.3,7,9,3,3,0,0,9,
John M Tobin,Gr.4,9,3,3,3,0,0,14,
John M Tobin,Gr.5,4,6,2,1,2,0,16,
Graham and Parks,K,9,13,4,4,0,0,21,
Graham and Parks,PK,14,5,2,1,0,0,8,
Graham and Parks,Gr.1,9,15,5,6,0,0,33,
Graham and Parks,Gr.2,8,8,12,1,0,0,25,
Graham and Parks,Gr.3,9,9,6,0,0,0,27,
Graham and Parks,Gr.4,17,10,2,4,0,0,20,
Graham and Parks,Gr.5,12,9,7,3,1,0,20,
Fletcher/Maynard Academy,K,22,3,8,4,0,0,10,
Fletcher/Maynard Academy,PK,10,6,6,2,0,0,12,
Fletcher/Maynard Academy,Gr.1,19,2,7,3,1,0,14,
Fletcher/Maynard Academy,Gr.2,13,1,5,3,0,0,4,
Fletcher/Maynard Academy,Gr.3,8,2,9,2,0,1,9,
Fletcher/Maynard Academy,Gr.4,15,3,6,2,1,0,4,
Fletcher/Maynard Academy,Gr.5,8,1,3,1,0,1,4,
Cambridge Street Upper School,Gr.6,34,3,13,5,3,2,37,
Cambridge Street Upper School,Gr.7,26,8,11,5,0,0,29,
Cambridge Street Upper School,Gr.8,32,13,12,4,1,0,29,
Putnam Avenue Upper School,Gr.6,36,7,16,5,1,0,27,
Putnam Avenue Upper School,Gr.7,29,10,13,1,0,0,20,
Putnam Avenue Upper School,Gr.8,34,12,8,3,0,0,24,
Rindge Avenue Upper School,Gr.6,27,14,14,6,0,0,40,
Rindge Avenue Upper School,Gr.7,30,13,14,2,0,0,26,
Rindge Avenue Upper School,Gr.8,30,13,11,4,2,0,36,
Vassal Lane Upper School,Gr.6,30,17,9,5,1,0,39,
Vassal Lane Upper School,Gr.7,32,13,8,7,1,1,36,
Vassal Lane Upper School,Gr.8,48,16,5,3,0,0,31,
Cambridge Rindge and Latin,Gr.9,140,50,61,13,2,2,183,
Cambridge Rindge and Latin,Gr.10,161,40,62,16,3,0,168,
Cambridge Rindge and Latin,Gr.11,154,55,56,12,3,0,171,
Cambridge Rindge and Latin,Gr.12,123,58,61,11,2,0,131,
Cambridge Rindge and Latin,SP,***,***,***,***,***,***,***,
Rodman Early Childhood Center,PK,8,8,5,4,0,0,78,
Lt Peter M Hansen,K,9,6,2,3,0,0,51,
Lt Peter M Hansen,Gr.1,7,8,0,3,0,0,47,
Lt Peter M Hansen,Gr.2,11,4,7,2,1,0,56,
Lt Peter M Hansen,Gr.3,7,5,1,3,0,0,58,
Lt Peter M Hansen,Gr.4,19,5,3,4,0,0,61,
Lt Peter M Hansen,Gr.5,6,11,2,5,0,0,57,
John F Kennedy,K,1,4,0,3,0,0,35,
John F Kennedy,Gr.1,5,10,2,2,0,0,61,
John F Kennedy,Gr.2,6,6,3,2,0,0,64,
John F Kennedy,Gr.3,4,13,2,5,0,0,58,
John F Kennedy,Gr.4,3,5,2,0,0,0,73,
John F Kennedy,Gr.5,5,9,4,3,0,0,72,
Dean S Luce,K,8,14,1,4,0,2,102,
Dean S Luce,Gr.1,13,9,3,6,0,1,66,
Dean S Luce,Gr.2,10,11,2,7,0,0,47,
Dean S Luce,Gr.3,6,3,4,2,0,1,66,
Dean S Luce,Gr.4,11,16,6,3,0,0,71,
Dean S Luce,Gr.5,14,8,5,2,0,0,58,
Wm H Galvin Middle,Gr.6,19,24,9,10,0,0,196,
Wm H Galvin Middle,Gr.7,22,28,9,10,1,0,189,
Wm H Galvin Middle,Gr.8,22,23,12,8,0,0,201,
Canton High,Gr.9,25,12,9,7,0,0,152,
Canton High,Gr.10,23,13,11,8,0,0,166,
Canton High,Gr.11,28,10,3,6,0,0,174,
Canton High,Gr.12,22,19,2,3,0,0,160,
Carlisle School,K,0,7,1,4,0,0,57,
Carlisle School,PK,0,1,0,1,0,0,15,
Carlisle School,Gr.1,0,2,3,6,0,0,45,
Carlisle School,Gr.2,0,3,2,8,0,0,53,
Carlisle School,Gr.3,0,12,0,0,0,0,49,
Carlisle School,Gr.4,1,9,3,8,0,0,55,
Carlisle School,Gr.5,0,5,0,5,0,0,56,
Carlisle School,Gr.6,1,7,4,7,0,0,56,
Carlisle School,Gr.7,1,9,0,6,0,0,68,
Carlisle School,Gr.8,0,8,1,2,0,0,59,
Carver Elementary School,K,0,0,2,2,0,0,124,
Carver Elementary School,PK,0,0,0,0,0,0,38,
Carver Elementary School,Gr.1,0,0,3,1,0,1,126,
Carver Elementary School,Gr.2,1,0,0,2,0,0,125,
Carver Elementary School,Gr.3,2,1,1,0,0,0,132,
Carver Elementary School,Gr.4,3,1,4,0,0,0,111,
Carver Elementary School,Gr.5,1,0,0,0,0,1,156,
Carver Middle/High School,Gr.6,1,0,0,0,0,0,128,
Carver Middle/High School,Gr.7,2,0,0,1,0,0,130,
Carver Middle/High School,Gr.8,3,0,2,1,1,1,143,
Carver Middle/High School,Gr.9,5,0,1,3,0,0,117,
Carver Middle/High School,Gr.10,3,0,0,1,0,0,112,
Carver Middle/High School,Gr.11,4,0,0,0,0,0,95,
Carver Middle/High School,Gr.12,2,0,0,0,1,0,109,
Carver Middle/High School,SP,***,***,***,***,***,***,***,
Community Education Center,PK,3,23,11,3,0,1,84,
Center Elementary School,K,0,8,5,3,0,0,65,
Center Elementary School,Gr.1,2,13,2,2,1,0,63,
Center Elementary School,Gr.2,3,13,3,0,0,1,78,
Center Elementary School,Gr.3,2,11,0,3,0,0,74,
Center Elementary School,Gr.4,3,15,1,2,0,0,65,
South Row,K,1,13,3,0,0,0,58,
South Row,Gr.1,2,11,3,2,0,0,55,
South Row,Gr.2,4,14,0,0,0,1,73,
South Row,Gr.3,4,14,0,2,0,0,60,
South Row,Gr.4,2,14,1,1,0,1,73,
Charles D Harrington,K,2,7,2,4,0,0,60,
Charles D Harrington,Gr.1,6,9,10,3,0,0,67,
Charles D Harrington,Gr.2,7,17,6,2,1,0,58,
Charles D Harrington,Gr.3,6,16,2,1,0,0,73,
Charles D Harrington,Gr.4,3,22,8,1,0,0,66,
Byam School,K,3,10,2,4,1,0,71,
Byam School,Gr.1,1,10,5,1,0,0,74,
Byam School,Gr.2,3,10,2,2,2,0,78,
Byam School,Gr.3,11,12,6,5,1,0,73,
Byam School,Gr.4,7,14,5,2,1,0,88,
Col Moses Parker School,Gr.5,12,20,6,6,0,0,140,
Col Moses Parker School,Gr.6,14,17,5,2,1,0,124,
Col Moses Parker School,Gr.7,3,12,9,6,1,0,139,
Col Moses Parker School,Gr.8,2,22,4,1,0,0,165,
McCarthy Middle School,Gr.5,11,19,3,4,0,1,179,
McCarthy Middle School,Gr.6,12,28,9,3,2,1,183,
McCarthy Middle School,Gr.7,10,15,4,4,0,0,184,
McCarthy Middle School,Gr.8,4,18,5,5,0,0,196,
Chelmsford High,Gr.9,11,30,17,6,0,0,296,
Chelmsford High,Gr.10,6,43,6,3,1,0,362,
Chelmsford High,Gr.11,11,31,11,2,1,0,361,
Chelmsford High,Gr.12,13,35,11,2,0,0,316,
Shurtleff Early Childhood,K,34,8,540,11,1,0,56,
Shurtleff Early Childhood,PK,13,1,234,5,0,0,30,
William A Berkowitz Elementary,Gr.1,13,1,132,1,0,0,18,
William A Berkowitz Elementary,Gr.2,11,1,115,1,0,0,25,
William A Berkowitz Elementary,Gr.3,12,1,97,1,0,0,10,
William A Berkowitz Elementary,Gr.4,6,2,96,0,2,0,10,
Edgar A Hooks Elementary,Gr.1,10,4,126,2,2,0,9,
Edgar A Hooks Elementary,Gr.2,6,0,122,0,1,0,10,
Edgar A Hooks Elementary,Gr.3,12,3,87,3,2,0,8,
Edgar A Hooks Elementary,Gr.4,3,2,98,2,0,0,6,
George F. Kelly Elementary,Gr.1,1,0,122,1,0,0,8,
George F. Kelly Elementary,Gr.2,1,1,135,0,0,0,5,
George F. Kelly Elementary,Gr.3,7,2,124,0,0,0,12,
George F. Kelly Elementary,Gr.4,9,1,130,2,0,0,2,
Frank M Sokolowski Elementary,Gr.1,11,0,119,4,0,0,14,
Frank M Sokolowski Elementary,Gr.2,11,3,115,0,0,0,14,
Frank M Sokolowski Elementary,Gr.3,7,3,117,0,1,0,13,
Frank M Sokolowski Elementary,Gr.4,6,7,110,2,1,0,10,
Eugene Wright Science and Technology Academy,Gr.5,12,1,95,1,0,0,11,
Eugene Wright Science and Technology Academy,Gr.6,9,4,106,0,0,0,5,
Eugene Wright Science and Technology Academy,Gr.7,12,4,96,1,0,0,18,
Eugene Wright Science and Technology Academy,Gr.8,16,0,98,2,1,0,11,
Clark Avenue School,Gr.5,3,4,121,2,0,0,9,
Clark Avenue School,Gr.6,2,3,117,3,0,0,9,
Clark Avenue School,Gr.7,4,2,130,1,0,0,9,
Clark Avenue School,Gr.8,7,8,125,2,0,0,8,
Joseph A. Browne School,Gr.5,9,4,89,0,0,0,4,
Joseph A. Browne School,Gr.6,21,2,91,0,1,0,8,
Joseph A. Browne School,Gr.7,18,3,113,0,0,0,9,
Joseph A. Browne School,Gr.8,13,4,106,0,0,0,6,
Chelsea High,Gr.9,32,12,365,1,0,0,38,
Chelsea High,Gr.10,33,5,286,1,2,0,29,
Chelsea High,Gr.11,36,8,237,1,2,0,24,
Chelsea High,Gr.12,33,12,225,1,0,0,21,
Chelsea High,SP,***,***,***,***,***,***,***,
Szetela Early Childhood Center,PK,4,3,41,7,0,0,206,
Barry,K,0,5,18,4,0,1,45,
Barry,Gr.1,0,3,15,7,0,0,45,
Barry,Gr.2,1,1,15,4,1,0,48,
Barry,Gr.3,2,0,16,1,0,0,57,
Barry,Gr.4,1,0,16,5,0,0,58,
Barry,Gr.5,0,7,10,6,1,0,60,
Belcher,K,5,0,32,2,0,0,66,
Belcher,Gr.1,4,2,47,0,0,0,61,
Belcher,Gr.2,8,1,30,3,0,0,45,
Bowe,K,1,0,45,1,0,0,29,
Bowe,PK,3,0,14,0,0,1,4,
Bowe,Gr.1,4,2,47,4,0,0,19,
Bowe,Gr.2,4,0,29,1,0,0,30,
Bowe,Gr.3,2,0,43,2,0,0,21,
Bowe,Gr.4,4,0,31,3,0,1,25,
Bowe,Gr.5,2,1,38,4,0,0,18,
Bowie,K,2,2,9,3,0,0,54,
Bowie,Gr.1,2,1,9,4,1,0,51,
Bowie,Gr.2,0,0,13,2,0,0,35,
Bowie,Gr.3,1,1,8,3,0,0,37,
Bowie,Gr.4,2,0,7,0,0,0,44,
Bowie,Gr.5,1,2,12,5,1,0,58,
Chicopee Academy,Gr.6,***,***,***,***,***,***,***,
Chicopee Academy,Gr.7,***,***,***,***,***,***,***,
Chicopee Academy,Gr.8,1,0,8,0,0,0,6,
Chicopee Academy,Gr.9,3,0,21,2,0,0,10,
Chicopee Academy,Gr.10,1,0,13,1,0,0,10,
Chicopee Academy,Gr.11,0,0,6,0,0,0,6,
Chicopee Academy,Gr.12,2,0,7,1,0,0,2,
Litwin,K,2,0,11,0,0,0,19,
Litwin,Gr.1,1,0,1,1,0,0,18,
Litwin,Gr.2,1,0,3,2,0,0,14,
Litwin,Gr.3,5,1,23,5,0,0,79,
Litwin,Gr.4,3,0,37,2,0,0,63,
Litwin,Gr.5,6,1,29,0,0,0,67,
Lambert-Lavoie,K,2,0,9,0,0,0,39,
Lambert-Lavoie,Gr.1,1,2,13,2,0,0,30,
Lambert-Lavoie,Gr.2,0,2,8,1,0,0,37,
Lambert-Lavoie,Gr.3,2,2,14,2,0,0,26,
Lambert-Lavoie,Gr.4,0,2,8,2,0,0,46,
Lambert-Lavoie,Gr.5,1,4,9,1,0,0,30,
Selser,K,0,1,39,0,0,0,35,
Selser,Gr.1,2,1,18,2,0,0,47,
Selser,Gr.2,0,2,21,1,1,0,46,
Selser,Gr.3,1,0,28,5,0,0,30,
Selser,Gr.4,1,2,25,1,0,0,37,
Selser,Gr.5,3,0,36,2,0,0,39,
Streiber Memorial School,K,1,2,16,6,0,0,32,
Streiber Memorial School,Gr.1,2,1,10,1,0,0,36,
Streiber Memorial School,Gr.2,2,1,7,3,0,0,37,
Streiber Memorial School,Gr.3,0,1,6,1,0,0,41,
Streiber Memorial School,Gr.4,1,0,8,1,0,0,35,
Streiber Memorial School,Gr.5,1,2,8,4,0,0,28,
Gen John J Stefanik,K,4,0,59,2,0,0,7,
Gen John J Stefanik,Gr.1,4,0,56,2,0,0,13,
Gen John J Stefanik,Gr.2,4,0,44,2,0,0,12,
Gen John J Stefanik,Gr.3,2,1,50,2,0,0,12,
Gen John J Stefanik,Gr.4,2,1,51,2,0,0,11,
Gen John J Stefanik,Gr.5,3,0,39,1,0,0,12,
Bellamy Middle,Gr.6,7,1,119,7,0,0,165,
Bellamy Middle,Gr.7,6,7,103,6,1,0,163,
Bellamy Middle,Gr.8,9,4,106,4,1,0,178,
Fairview Middle,Gr.6,6,3,53,7,0,0,151,
Fairview Middle,Gr.7,5,5,59,7,0,0,157,
Fairview Middle,Gr.8,3,1,64,2,1,1,145,
Chicopee High,Gr.9,18,5,104,2,0,0,126,
Chicopee High,Gr.10,8,9,119,5,0,0,133,
Chicopee High,Gr.11,7,14,79,4,0,0,158,
Chicopee High,Gr.12,8,9,75,6,0,0,161,
Chicopee High,SP,***,***,***,***,***,***,***,
Chicopee Comprehensive High School,Gr.9,9,7,89,12,1,4,256,
Chicopee Comprehensive High School,Gr.10,9,6,85,9,0,0,259,
Chicopee Comprehensive High School,Gr.11,7,7,75,9,0,2,234,
Chicopee Comprehensive High School,Gr.12,10,7,60,5,0,5,247,
Chicopee Comprehensive High School,SP,0,0,2,0,0,0,16,
Clarksburg Elementary,K,0,0,0,1,0,0,23,
Clarksburg Elementary,Gr.1,1,0,0,0,0,0,17,
Clarksburg Elementary,Gr.2,0,0,0,0,0,0,18,
Clarksburg Elementary,Gr.3,0,0,0,0,0,0,16,
Clarksburg Elementary,Gr.4,0,1,0,1,0,0,20,
Clarksburg Elementary,Gr.5,0,0,0,0,0,0,19,
Clarksburg Elementary,Gr.6,0,0,0,0,0,0,16,
Clarksburg Elementary,Gr.7,0,0,1,1,0,0,23,
Clarksburg Elementary,Gr.8,0,0,0,0,0,0,20,
Clinton Elementary,K,6,3,32,3,0,0,153,
Clinton Elementary,PK,1,2,18,1,0,0,73,
Clinton Elementary,Gr.1,8,2,29,3,0,0,118,
Clinton Elementary,Gr.2,3,2,38,0,0,0,115,
Clinton Elementary,Gr.3,4,1,25,1,0,0,107,
Clinton Middle School,Gr.4,3,4,24,4,0,0,87,
Clinton Middle School,Gr.5,10,4,32,3,0,0,105,
Clinton Middle School,Gr.6,8,1,30,2,1,0,88,
Clinton Middle School,Gr.7,6,4,32,0,0,0,95,
Clinton Middle School,Gr.8,6,1,39,1,1,0,100,
Clinton Senior High,PK,1,1,5,0,0,0,22,
Clinton Senior High,Gr.9,4,4,33,3,0,0,74,
Clinton Senior High,Gr.10,9,3,33,0,0,0,68,
Clinton Senior High,Gr.11,7,2,23,1,0,0,72,
Clinton Senior High,Gr.12,5,3,17,0,0,0,73,
Clinton Senior High,SP,***,***,***,***,***,***,***,
Deer Hill,Gr.3,3,2,1,1,0,0,131,
Deer Hill,Gr.4,4,2,2,2,2,0,136,
Deer Hill,Gr.5,6,5,1,0,0,0,141,
Joseph Osgood,K,2,1,1,0,0,0,126,
Joseph Osgood,PK,0,2,0,1,0,0,34,
Joseph Osgood,Gr.1,3,1,0,2,0,0,116,
Joseph Osgood,Gr.2,2,3,2,0,0,0,112,
Cohasset Middle/High School,Gr.6,7,7,3,0,0,0,118,
Cohasset Middle/High School,Gr.7,5,2,1,0,0,0,131,
Cohasset Middle/High School,Gr.8,4,1,1,0,1,0,105,
Cohasset Middle/High School,Gr.9,4,0,0,0,0,0,92,
Cohasset Middle/High School,Gr.10,4,2,0,1,0,0,105,
Cohasset Middle/High School,Gr.11,6,0,1,0,0,0,81,
Cohasset Middle/High School,Gr.12,8,0,0,0,0,0,94,
Cohasset Middle/High School,SP,***,***,***,***,***,***,***,
Alcott,K,5,5,5,2,0,0,54,
Alcott,PK,***,***,***,***,***,***,***,
Alcott,Gr.1,3,5,6,8,0,0,59,
Alcott,Gr.2,6,5,6,6,1,0,41,
Alcott,Gr.3,5,4,3,1,0,0,62,
Alcott,Gr.4,5,5,7,5,1,0,60,
Alcott,Gr.5,4,5,4,5,0,0,70,
Thoreau,K,3,5,5,3,0,0,64,
Thoreau,PK,0,1,1,1,0,0,10,
Thoreau,Gr.1,2,9,0,6,0,0,65,
Thoreau,Gr.2,5,3,4,10,0,0,64,
Thoreau,Gr.3,4,5,2,6,0,0,68,
Thoreau,Gr.4,3,1,5,6,0,0,59,
Thoreau,Gr.5,5,10,4,2,0,0,72,
Willard,K,2,2,7,4,0,0,67,
Willard,PK,1,0,1,2,0,0,5,
Willard,Gr.1,3,3,2,4,0,0,60,
Willard,Gr.2,2,2,10,3,0,0,67,
Willard,Gr.3,5,3,2,6,0,0,91,
Willard,Gr.4,4,2,5,4,0,0,75,
Willard,Gr.5,3,3,5,2,0,0,52,
Concord Middle,Gr.6,7,12,10,10,0,0,173,
Concord Middle,Gr.7,9,18,14,14,0,0,180,
Concord Middle,Gr.8,7,19,13,8,0,0,195,
Conway Grammar,K,0,0,2,0,0,0,17,
Conway Grammar,PK,0,1,0,1,0,0,9,
Conway Grammar,Gr.1,0,0,0,0,0,0,16,
Conway Grammar,Gr.2,0,0,1,1,0,0,23,
Conway Grammar,Gr.3,0,0,0,0,0,0,24,
Conway Grammar,Gr.4,0,0,0,0,0,0,25,
Conway Grammar,Gr.5,0,0,2,0,0,0,25,
Conway Grammar,Gr.6,0,0,2,0,0,0,23,
Highlands,K,2,5,5,2,0,0,42,
Highlands,Gr.1,1,2,4,1,0,0,61,
Highlands,Gr.2,0,3,3,5,1,0,49,
Highlands,Gr.3,0,2,1,6,0,0,75,
Highlands,Gr.4,1,1,2,2,0,0,44,
Highlands,Gr.5,1,3,3,2,0,0,69,
Great Oak,K,2,0,5,1,0,0,48,
Great Oak,Gr.1,0,0,5,2,0,0,47,
Great Oak,Gr.2,1,0,2,2,0,0,49,
Great Oak,Gr.3,1,1,3,0,0,0,58,
Great Oak,Gr.4,0,0,5,2,0,0,63,
Great Oak,Gr.5,2,0,6,1,0,0,57,
Riverside,K,2,2,3,1,0,0,56,
Riverside,PK,4,3,7,4,0,0,62,
Riverside,Gr.1,2,2,11,0,1,0,45,
Riverside,Gr.2,1,0,4,2,0,0,36,
Riverside,Gr.3,1,2,2,2,0,0,37,
Riverside,Gr.4,1,2,6,0,1,0,38,
Riverside,Gr.5,0,0,5,2,0,0,34,
Ivan G Smith,K,0,2,0,0,0,0,37,
Ivan G Smith,Gr.1,1,1,1,1,0,0,37,
Ivan G Smith,Gr.2,0,4,5,0,0,0,52,
Ivan G Smith,Gr.3,0,2,2,0,0,0,37,
Ivan G Smith,Gr.4,1,4,3,1,0,0,35,
Ivan G Smith,Gr.5,1,0,2,0,0,0,43,
Willis E Thorpe,K,2,1,0,2,0,0,53,
Willis E Thorpe,Gr.1,0,0,0,0,0,0,44,
Willis E Thorpe,Gr.2,0,2,2,0,0,0,57,
Willis E Thorpe,Gr.3,1,2,2,3,0,0,53,
Willis E Thorpe,Gr.4,0,1,2,1,0,0,44,
Willis E Thorpe,Gr.5,0,2,2,2,0,0,40,
Holten Richmond Middle School,Gr.6,3,10,10,2,0,0,268,
Holten Richmond Middle School,Gr.7,4,9,18,5,0,2,254,
Holten Richmond Middle School,Gr.8,5,3,11,6,0,1,258,
Danvers High,Gr.9,2,8,13,4,2,0,231,
Danvers High,Gr.10,6,3,9,3,0,0,232,
Danvers High,Gr.11,4,8,14,7,2,0,249,
Danvers High,Gr.12,0,3,13,6,0,0,219,
Danvers High,SP,***,***,***,***,***,***,***,
Andrew B. Cushman School,K,0,0,4,1,0,0,55,
Andrew B. Cushman School,PK,0,1,2,1,0,0,32,
Joseph Demello,Gr.1,0,1,1,3,0,0,77,
Joseph Demello,Gr.2,0,2,2,4,0,0,78,
Joseph Demello,Gr.3,2,4,2,1,0,0,74,
Joseph Demello,Gr.4,2,0,2,3,1,0,89,
Joseph Demello,Gr.5,2,2,1,0,0,0,90,
George H Potter,K,0,0,1,3,0,0,49,
George H Potter,Gr.1,1,2,3,4,0,0,56,
George H Potter,Gr.2,3,2,2,1,0,0,57,
George H Potter,Gr.3,2,0,2,2,0,0,60,
George H Potter,Gr.4,2,1,4,5,0,0,84,
George H Potter,Gr.5,0,0,1,2,0,0,75,
James M. Quinn School,K,0,4,0,3,0,0,79,
James M. Quinn School,Gr.1,6,3,2,8,1,0,82,
James M. Quinn School,Gr.2,1,6,3,1,0,0,90,
James M. Quinn School,Gr.3,2,3,6,6,0,0,106,
James M. Quinn School,Gr.4,1,6,3,2,0,0,93,
James M. Quinn School,Gr.5,4,6,2,2,0,0,120,
Dartmouth Middle,Gr.6,3,10,4,6,1,0,294,
Dartmouth Middle,Gr.7,5,10,6,4,1,0,305,
Dartmouth Middle,Gr.8,7,10,4,6,0,0,294,
Dartmouth High,Gr.9,6,11,6,3,0,2,245,
Dartmouth High,Gr.10,4,12,3,6,1,0,266,
Dartmouth High,Gr.11,10,10,5,2,1,0,237,
Dartmouth High,Gr.12,4,12,3,2,1,1,257,
Early Childhood Center,K,10,5,22,14,0,0,161,
Early Childhood Center,PK,3,1,10,8,0,0,77,
Avery,Gr.1,6,2,15,6,1,0,47,
Avery,Gr.2,5,3,12,4,0,0,38,
Avery,Gr.3,8,1,10,5,0,0,38,
Avery,Gr.4,4,3,13,3,0,0,24,
Avery,Gr.5,1,2,12,4,0,0,32,
Greenlodge,Gr.1,0,2,3,4,0,0,56,
Greenlodge,Gr.2,1,1,2,0,0,0,48,
Greenlodge,Gr.3,3,3,8,2,0,0,39,
Greenlodge,Gr.4,2,1,10,1,0,0,47,
Greenlodge,Gr.5,2,0,5,0,0,0,65,
Oakdale,Gr.1,3,1,2,4,0,0,42,
Oakdale,Gr.2,4,1,6,2,0,0,44,
Oakdale,Gr.3,3,1,2,1,0,0,48,
Oakdale,Gr.4,4,0,4,1,0,0,56,
Oakdale,Gr.5,4,1,4,2,1,0,55,
Riverdale,Gr.1,3,0,6,0,0,0,28,
Riverdale,Gr.2,1,2,1,2,0,0,31,
Riverdale,Gr.3,0,1,2,0,2,0,28,
Riverdale,Gr.4,2,1,2,2,0,0,33,
Riverdale,Gr.5,3,1,4,4,0,0,23,
Dedham Middle School,Gr.6,19,4,31,5,1,0,179,
Dedham Middle School,Gr.7,15,9,27,6,1,0,165,
Dedham Middle School,Gr.8,18,12,18,2,0,0,146,
Dedham High,Gr.9,22,6,28,2,1,0,127,
Dedham High,Gr.10,19,7,21,5,0,0,131,
Dedham High,Gr.11,17,4,21,3,0,0,136,
Dedham High,Gr.12,22,9,22,3,0,0,161,
Deerfield Elementary,K,0,1,4,5,0,0,43,
Deerfield Elementary,PK,0,0,3,0,0,0,29,
Deerfield Elementary,Gr.1,0,0,3,1,0,0,44,
Deerfield Elementary,Gr.2,0,1,3,3,0,0,48,
Deerfield Elementary,Gr.3,0,1,3,0,0,0,54,
Deerfield Elementary,Gr.4,1,0,0,2,0,0,61,
Deerfield Elementary,Gr.5,0,0,2,0,1,0,68,
Deerfield Elementary,Gr.6,2,2,1,0,0,0,57,
Douglas Early Childhood Center,K,0,1,1,4,0,0,76,
Douglas Primary School,PK,0,2,1,1,0,0,58,
Douglas Primary School,Gr.1,0,4,3,2,1,0,98,
Douglas Primary School,Gr.2,1,2,3,5,0,0,122,
Douglas Primary School,Gr.3,0,4,7,2,0,0,89,
Douglas Elementary School,Gr.4,1,3,3,2,0,1,119,
Douglas Elementary School,Gr.5,2,0,2,2,0,0,127,
Douglas Middle School,Gr.6,0,3,1,4,0,1,136,
Douglas Middle School,Gr.7,0,0,1,1,0,0,127,
Douglas High School,Gr.8,0,0,3,0,0,0,115,
Douglas High School,Gr.9,0,1,2,1,0,0,118,
Douglas High School,Gr.10,0,0,3,1,0,0,99,
Douglas High School,Gr.11,0,1,1,0,0,0,102,
Douglas High School,Gr.12,0,1,0,1,0,0,122,
Douglas High School,SP,***,***,***,***,***,***,***,
Chickering,K,2,8,4,4,0,0,48,
Chickering,Gr.1,3,8,1,2,0,0,63,
Chickering,Gr.2,3,6,6,3,0,0,62,
Chickering,Gr.3,5,6,3,4,1,0,71,
Chickering,Gr.4,1,7,4,3,0,0,80,
Chickering,Gr.5,2,8,2,0,0,0,84,
Joseph A Campbell Elementary,K,2,1,1,0,0,0,118,
Joseph A Campbell Elementary,PK,5,1,5,1,0,0,33,
Joseph A Campbell Elementary,Gr.1,4,6,11,0,0,0,96,
Joseph A Campbell Elementary,Gr.2,5,6,7,1,0,0,91,
Joseph A Campbell Elementary,Gr.3,3,5,7,1,0,0,98,
Joseph A Campbell Elementary,Gr.4,8,8,3,3,0,0,84,
Greenmont Avenue,K,2,1,8,0,0,0,56,
Greenmont Avenue,Gr.1,1,6,9,2,0,0,63,
Greenmont Avenue,Gr.2,0,5,1,2,0,0,57,
